Date,Team,Conference,Location,Opponent,Result,Points,OppponentPoints,PassCompletions,PassAttempts,PassYards,PassTDs,RushAttempts,RushYards,RushTDs,FirstDownPass,FirstDownRush,Penalties,PenaltyYards,Fumbles,Interceptions
2015-10-16,Nevada-Las Vegas,MWC,A,Fresno State,L,28,31,12,24,111,2,48,188,2,8,10,2,16,0,0
2015-10-31,Nevada-Las Vegas,MWC,H,Boise State,L,27,55,30,51,387,0,25,100,1,17,6,5,39,0,2
2015-11-07,Nevada-Las Vegas,MWC,H,Hawaii,W,41,21,15,24,258,2,53,289,3,9,11,6,60,1,1
2015-11-14,Nevada-Las Vegas,MWC,A,Colorado State,L,35,49,22,44,330,3,36,172,2,13,9,5,60,0,0
2015-11-21,Nevada-Las Vegas,MWC,H,San Diego State,L,14,52,18,35,190,2,32,80,0,10,5,3,14,2,2
2015-11-28,Nevada-Las Vegas,MWC,A,Wyoming,L,28,35,19,34,273,3,34,183,1,13,9,1,13,0,1
2015-09-12,South Florida,American,A,Florida State,L,14,34,12,24,125,2,36,149,0,5,6,2,21,0,1
2015-09-19,South Florida,American,A,Maryland,L,17,35,10,22,60,1,50,240,1,3,12,10,105,0,2
2015-10-02,South Florida,American,H,Memphis,L,17,24,17,26,199,1,43,178,1,8,7,6,40,0,1
2015-10-10,South Florida,American,H,Syracuse,W,45,24,15,22,259,2,47,281,4,10,15,9,85,1,0
2015-10-17,South Florida,American,A,Connecticut,W,28,20,12,16,186,3,44,275,1,6,11,3,30,0,2
2015-10-24,South Florida,American,H,SMU,W,38,14,9,21,97,0,44,255,5,3,10,4,40,1,0
2015-10-31,South Florida,American,A,Navy,L,17,29,12,20,208,0,24,62,1,7,1,6,54,1,0
2015-11-07,South Florida,American,A,East Carolina,W,22,17,12,23,200,2,60,242,0,10,10,6,58,1,0
2015-11-14,South Florida,American,H,Temple,W,44,23,15,22,230,2,48,326,3,8,13,8,86,1,0
2015-11-20,South Florida,American,H,Cincinnati,W,65,27,13,20,200,5,53,361,3,7,18,1,11,1,2
2015-11-26,South Florida,American,A,UCF,W,44,3,15,23,174,3,54,281,2,8,16,4,20,0,0
2015-12-21,South Florida,American,N,Western Kentucky,L,35,45,15,34,307,2,45,290,3,11,16,9,67,0,0
2015-09-12,Buffalo,MAC,A,Penn State,L,14,27,24,35,205,2,33,69,0,10,4,14,107,0,1
2015-09-19,Buffalo,MAC,A,Florida Atlantic,W,33,15,10,20,105,0,45,185,1,5,8,8,75,0,1
2015-09-26,Buffalo,MAC,H,Nevada,L,21,24,28,46,338,2,35,149,0,15,7,9,90,1,2
2015-10-03,Buffalo,MAC,H,Bowling Green State,L,22,28,35,59,348,1,37,152,1,21,11,8,85,0,1
2015-10-17,Buffalo,MAC,A,Central Michigan,L,14,51,14,28,149,1,29,92,0,7,5,5,63,2,2
2015-10-24,Buffalo,MAC,H,Ohio,W,41,17,21,32,212,0,34,161,3,10,8,8,65,0,0
2015-10-29,Buffalo,MAC,A,Miami (OH),W,29,24,22,29,289,2,40,144,2,11,6,6,65,0,1
2015-11-05,Buffalo,MAC,A,Kent State,W,18,17,25,39,190,2,35,116,1,10,8,3,26,0,1
2015-11-11,Buffalo,MAC,H,Northern Illinois,L,30,41,31,47,354,2,23,78,1,15,5,5,26,0,3
2015-11-21,Buffalo,MAC,A,Akron,L,21,42,32,51,262,1,28,130,2,16,5,6,64,1,2
2015-11-27,Buffalo,MAC,H,Massachusetts,L,26,31,19,40,287,1,43,160,2,11,9,5,46,0,2
2015-09-12,Kansas State,Big 12,A,UTSA,W,30,3,12,23,243,0,44,175,3,10,9,9,85,0,0
2015-09-19,Kansas State,Big 12,H,Louisiana Tech,W,39,33,15,26,195,3,45,160,1,8,8,4,35,1,0
2015-10-03,Kansas State,Big 12,A,Oklahoma State,L,34,36,13,25,207,2,42,144,3,8,9,9,54,0,1
2015-10-10,Kansas State,Big 12,H,Texas Christian,L,45,52,13,33,157,0,48,228,6,8,14,3,35,1,1
2015-10-17,Kansas State,Big 12,H,Oklahoma,L,0,55,5,22,45,0,31,65,0,2,5,1,5,0,3
2015-10-24,Kansas State,Big 12,A,Texas,L,9,23,11,24,107,1,37,135,0,5,9,5,27,0,1
2015-11-05,Kansas State,Big 12,H,Baylor,L,24,31,13,23,172,1,48,258,2,6,15,7,39,1,2
2015-11-14,Kansas State,Big 12,A,Texas Tech,L,44,59,19,42,289,2,34,123,3,11,6,7,55,1,1
2015-11-21,Kansas State,Big 12,H,Iowa State,W,38,35,19,33,220,2,41,165,2,11,11,5,35,1,0
2015-11-28,Kansas State,Big 12,A,Kansas,W,45,14,11,20,137,0,49,226,5,7,12,1,5,0,1
2015-12-05,Kansas State,Big 12,H,West Virginia,W,24,23,10,31,206,1,49,98,1,7,6,3,35,0,2
2016-01-02,Kansas State,Big 12,N,Arkansas,L,23,45,12,25,163,1,22,79,1,10,2,4,25,0,1
2015-09-05,Louisiana-Monroe,Sun Belt,A,Georgia,L,14,51,23,29,206,2,26,45,0,9,3,5,30,0,1
2015-09-26,Louisiana-Monroe,Sun Belt,A,Alabama,L,0,34,20,43,83,0,31,9,0,5,1,10,90,0,2
2015-10-03,Louisiana-Monroe,Sun Belt,H,Georgia Southern,L,31,51,21,36,232,3,26,47,0,11,3,10,72,0,3
2015-10-10,Louisiana-Monroe,Sun Belt,A,Tulsa,L,24,34,25,48,231,1,29,173,2,13,6,8,73,2,1
2015-10-17,Louisiana-Monroe,Sun Belt,H,Appalachian State,L,14,59,18,35,191,2,39,159,0,11,7,3,15,0,2
2015-10-24,Louisiana-Monroe,Sun Belt,A,Idaho,L,13,27,19,37,186,1,23,57,0,9,3,6,42,0,0
2015-10-31,Louisiana-Monroe,Sun Belt,A,Louisiana,L,24,30,16,35,265,3,34,76,0,11,4,5,45,2,0
2015-11-07,Louisiana-Monroe,Sun Belt,A,Troy,L,14,51,24,42,262,2,35,114,0,13,7,11,84,3,3
2015-11-14,Louisiana-Monroe,Sun Belt,H,Arkansas State,L,21,59,10,31,100,1,44,152,2,3,5,6,43,1,4
2015-11-19,Louisiana-Monroe,Sun Belt,A,Texas State,L,3,16,16,33,83,0,24,98,0,4,5,3,28,1,1
2015-11-28,Louisiana-Monroe,Sun Belt,A,Hawaii,L,26,28,27,44,234,2,33,142,0,16,6,8,54,1,0
2015-12-05,Louisiana-Monroe,Sun Belt,H,New Mexico State,W,42,35,9,26,239,5,43,64,0,7,5,2,20,1,2
2015-09-05,UCLA,Pac-12,H,Virginia,W,34,16,28,37,351,3,34,152,1,12,11,7,75,0,0
2015-09-12,UCLA,Pac-12,A,Nevada-Las Vegas,W,37,3,24,51,253,1,47,273,2,13,15,9,80,0,3
2015-09-19,UCLA,Pac-12,H,Brigham Young,W,24,23,11,23,106,1,38,296,2,6,12,6,75,0,3
2015-09-26,UCLA,Pac-12,A,Arizona,W,56,30,19,28,284,2,47,213,6,12,11,9,76,0,0
2015-10-03,UCLA,Pac-12,H,Arizona State,L,23,38,22,40,280,2,28,62,1,12,4,6,49,0,1
2015-10-15,UCLA,Pac-12,A,Stanford,L,35,56,22,42,325,3,31,181,1,13,5,10,93,0,2
2015-10-22,UCLA,Pac-12,H,California,W,40,24,34,48,399,3,42,174,1,17,13,9,74,1,0
2015-10-31,UCLA,Pac-12,H,Colorado,W,35,31,19,33,262,1,26,138,3,10,4,10,101,2,0
2015-11-07,UCLA,Pac-12,A,Oregon State,W,41,0,28,43,390,2,52,284,3,16,16,10,71,0,0
2015-11-14,UCLA,Pac-12,H,Washington State,L,27,31,33,57,340,0,32,214,2,15,14,13,75,2,0
2015-11-21,UCLA,Pac-12,A,Utah,W,17,9,15,30,220,1,38,105,1,12,5,6,59,0,0
2015-11-28,UCLA,Pac-12,A,USC,L,21,40,19,37,227,1,29,140,2,12,7,6,30,1,2
2015-12-26,UCLA,Pac-12,N,Nebraska,L,29,37,26,41,319,3,16,67,1,14,2,7,56,0,2
2015-09-05,Northwestern,Big Ten,H,Stanford,W,16,6,12,25,105,0,54,225,1,8,9,5,57,0,0
2015-09-19,Northwestern,Big Ten,A,Duke,W,19,10,9,23,70,0,54,201,1,4,11,2,10,0,2
2015-09-26,Northwestern,Big Ten,H,Ball State,W,24,19,18,31,256,3,57,290,0,11,12,8,57,2,1
2015-10-03,Northwestern,Big Ten,H,Minnesota,W,27,0,14,19,128,0,51,184,2,9,7,3,20,0,0
2015-10-10,Northwestern,Big Ten,A,Michigan,L,0,38,15,33,130,0,25,38,0,9,3,5,39,0,1
2015-10-17,Northwestern,Big Ten,H,Iowa,L,10,40,20,43,147,1,26,51,0,6,5,5,55,2,1
2015-10-24,Northwestern,Big Ten,A,Nebraska,W,30,28,13,28,177,1,28,156,1,8,5,5,58,0,0
2015-11-07,Northwestern,Big Ten,H,Penn State,W,23,21,16,32,169,1,47,227,1,12,8,7,80,0,1
2015-11-14,Northwestern,Big Ten,H,Purdue,W,21,14,11,24,132,0,48,250,3,7,11,4,23,1,2
2015-11-21,Northwestern,Big Ten,A,Wisconsin,W,13,7,9,20,60,0,50,149,1,6,5,7,46,0,0
2015-11-28,Northwestern,Big Ten,N,Illinois,W,24,14,12,25,146,1,54,204,2,7,8,1,10,1,1
2016-01-01,Northwestern,Big Ten,N,Tennessee,L,6,45,14,33,129,0,37,132,1,5,10,3,35,0,4
2015-09-12,Kansas,Big 12,H,Memphis,L,23,55,18,38,165,0,46,194,2,0,0,7,68,0,0
2015-09-26,Kansas,Big 12,A,Rutgers,L,14,27,19,32,278,0,29,64,2,15,1,4,46,0,1
2015-10-03,Kansas,Big 12,A,Iowa State,L,13,38,23,37,250,1,33,38,0,11,4,5,37,1,0
2015-10-10,Kansas,Big 12,H,Baylor,L,7,66,20,36,158,1,39,69,0,7,5,4,50,2,1
2015-10-17,Kansas,Big 12,H,Texas Tech,L,20,30,35,50,330,2,40,145,1,17,7,5,41,2,1
2015-10-24,Kansas,Big 12,A,Oklahoma State,L,10,58,12,31,191,1,27,30,0,7,2,10,102,0,2
2015-10-31,Kansas,Big 12,H,Oklahoma,L,7,62,20,34,181,1,36,35,0,10,3,6,81,2,0
2015-11-07,Kansas,Big 12,A,Texas,L,20,59,19,41,234,1,48,192,1,10,13,3,15,1,3
2015-11-14,Kansas,Big 12,A,Texas Christian,L,17,23,20,41,203,1,30,121,1,7,5,8,53,0,1
2015-11-21,Kansas,Big 12,H,West Virginia,L,0,49,13,37,127,0,30,82,0,3,5,5,46,1,3
2015-11-28,Kansas,Big 12,H,Kansas State,L,14,45,19,35,215,2,35,100,0,10,7,6,50,0,1
2015-09-04,Western Michigan,MAC,H,Michigan State,L,24,37,33,50,365,2,23,18,0,18,2,8,77,0,2
2015-09-12,Western Michigan,MAC,A,Georgia Southern,L,17,43,24,36,227,2,26,25,0,14,5,6,37,1,3
2015-09-26,Western Michigan,MAC,A,Ohio State,L,12,38,18,33,169,2,41,169,0,7,11,8,74,0,1
2015-10-10,Western Michigan,MAC,H,Central Michigan,W,41,39,15,22,262,4,41,215,1,11,11,5,46,1,0
2015-10-17,Western Michigan,MAC,A,Ohio,W,49,14,14,20,137,3,44,430,4,6,16,6,70,0,0
2015-10-24,Western Michigan,MAC,H,Miami (OH),W,35,13,25,32,278,3,47,143,2,14,9,5,38,0,0
2015-10-29,Western Michigan,MAC,A,Eastern Michigan,W,58,28,18,24,316,1,36,279,6,13,13,3,27,0,0
2015-11-05,Western Michigan,MAC,H,Ball State,W,54,7,20,27,353,3,56,358,4,15,15,6,62,1,0
2015-11-11,Western Michigan,MAC,H,Bowling Green State,L,27,41,24,40,282,0,45,205,3,12,15,5,45,1,1
2015-11-18,Western Michigan,MAC,A,Northern Illinois,L,19,27,22,39,353,2,44,139,0,14,10,8,81,1,1
2015-11-27,Western Michigan,MAC,A,Toledo,W,35,30,13,21,268,2,40,148,2,8,6,6,65,1,0
2015-12-24,Western Michigan,MAC,N,Middle Tennessee State,W,45,31,19,27,331,2,41,282,4,8,10,9,62,0,1
2015-09-12,Iowa,Big Ten,A,Iowa State,W,31,17,15,25,215,3,45,260,1,9,13,6,50,1,0
2015-09-19,Iowa,Big Ten,H,Pitt,W,27,24,27,40,258,0,29,105,3,11,9,5,50,0,1
2015-09-26,Iowa,Big Ten,H,North Texas,W,62,16,19,22,278,2,43,210,5,11,11,4,24,2,0
2015-10-03,Iowa,Big Ten,A,Wisconsin,W,10,6,9,21,77,1,40,144,0,3,8,6,54,1,1
2015-10-10,Iowa,Big Ten,H,Illinois,W,29,20,15,31,200,2,51,278,1,6,15,6,80,0,0
2015-10-17,Iowa,Big Ten,A,Northwestern,W,40,10,16,27,198,0,51,294,5,9,14,5,47,0,1
2015-10-31,Iowa,Big Ten,H,Maryland,W,31,15,12,24,183,0,44,110,3,9,6,7,53,1,0
2015-11-07,Iowa,Big Ten,A,Indiana,W,35,27,19,31,233,1,44,234,4,13,11,5,55,0,0
2015-11-14,Iowa,Big Ten,H,Minnesota,W,40,35,19,27,234,0,48,272,5,12,12,4,50,0,0
2015-11-21,Iowa,Big Ten,H,Purdue,W,40,20,12,20,213,3,39,174,3,10,9,2,20,1,0
2015-11-27,Iowa,Big Ten,A,Nebraska,W,28,20,9,16,97,1,28,153,2,3,4,6,54,1,0
2015-12-05,Iowa,Big Ten,N,Michigan State,L,13,16,18,27,216,1,24,52,0,6,5,5,45,2,1
2016-01-01,Iowa,Big Ten,N,Stanford,L,16,45,21,33,239,2,38,48,0,11,6,7,50,1,1
2015-09-05,Texas,Big 12,A,Notre Dame,L,3,38,8,23,103,0,29,60,0,5,2,4,50,0,0
2015-09-12,Texas,Big 12,H,Rice,W,42,28,5,10,128,2,28,149,2,4,7,4,42,1,0
2015-09-19,Texas,Big 12,H,California,L,44,45,20,31,364,0,52,286,6,13,12,10,93,1,1
2015-09-26,Texas,Big 12,H,Oklahoma State,L,27,30,9,17,119,0,42,171,1,3,8,16,128,0,1
2015-10-03,Texas,Big 12,A,Texas Christian,L,7,50,13,28,122,1,51,191,0,5,13,4,40,1,0
2015-10-10,Texas,Big 12,N,Oklahoma,W,24,17,9,12,55,2,58,313,1,4,15,5,67,0,0
2015-10-24,Texas,Big 12,H,Kansas State,W,23,9,10,16,99,0,53,274,3,5,15,3,35,0,0
2015-10-31,Texas,Big 12,A,Iowa State,L,0,24,12,22,85,0,32,119,0,4,7,3,39,0,1
2015-11-07,Texas,Big 12,H,Kansas,W,59,20,19,30,299,2,40,299,6,11,9,6,36,1,0
2015-11-14,Texas,Big 12,A,West Virginia,L,20,38,11,19,162,1,54,277,1,7,12,7,55,3,2
2015-11-26,Texas,Big 12,H,Texas Tech,L,45,48,11,23,64,0,48,403,6,1,16,8,64,1,1
2015-12-05,Texas,Big 12,A,Baylor,W,23,17,12,21,151,1,42,156,1,7,7,7,60,0,0
2015-09-03,Texas Christian,Big 12,A,Minnesota,W,23,17,26,42,246,1,44,203,1,13,10,9,50,1,1
2015-09-19,Texas Christian,Big 12,H,SMU,W,56,37,21,30,454,5,41,266,3,16,12,9,115,0,1
2015-09-26,Texas Christian,Big 12,A,Texas Tech,W,55,52,35,56,503,4,47,247,3,24,13,10,110,0,0
2015-10-03,Texas Christian,Big 12,H,Texas,W,50,7,22,38,376,6,42,228,0,18,12,8,84,0,0
2015-10-10,Texas Christian,Big 12,A,Kansas State,W,52,45,20,30,301,2,23,242,4,13,7,11,81,0,2
2015-10-17,Texas Christian,Big 12,A,Iowa State,W,45,21,28,34,444,4,41,177,2,20,7,7,75,1,0
2015-10-29,Texas Christian,Big 12,H,West Virginia,W,40,10,32,48,388,3,40,228,1,18,12,9,100,0,0
2015-11-07,Texas Christian,Big 12,A,Oklahoma State,L,29,49,35,58,445,1,52,218,3,21,12,7,70,0,4
2015-11-14,Texas Christian,Big 12,H,Kansas,W,23,17,19,34,208,1,58,279,0,9,15,3,27,0,1
2015-11-21,Texas Christian,Big 12,A,Oklahoma,L,29,30,13,29,229,3,36,161,1,5,9,2,19,1,3
2015-11-27,Texas Christian,Big 12,H,Baylor,W,28,21,18,33,148,2,46,154,1,5,8,8,65,1,1
2016-01-02,Texas Christian,Big 12,N,Oregon,W,47,41,30,47,371,2,47,174,3,14,12,8,83,0,1
2015-09-11,Miami (FL),ACC,A,Florida Atlantic,W,44,20,22,34,300,1,44,226,4,13,12,8,64,0,0
2015-09-19,Miami (FL),ACC,H,Nebraska,W,36,33,25,42,379,2,33,132,1,18,4,13,114,0,1
2015-10-01,Miami (FL),ACC,A,Cincinnati,L,23,34,25,40,281,0,32,146,2,12,7,6,50,0,0
2015-10-10,Miami (FL),ACC,A,Florida State,L,24,29,29,49,405,3,19,20,0,17,2,7,73,0,0
2015-10-17,Miami (FL),ACC,H,Virginia Tech,W,30,20,19,30,296,2,39,99,1,12,5,9,81,0,0
2015-10-24,Miami (FL),ACC,H,Clemson,L,0,58,13,32,93,0,29,53,0,2,4,7,88,0,3
2015-10-31,Miami (FL),ACC,A,Duke,W,30,27,20,29,272,2,39,119,0,12,7,23,194,1,1
2015-11-07,Miami (FL),ACC,H,Virginia,W,27,21,20,26,286,2,33,143,1,9,7,7,52,0,1
2015-11-14,Miami (FL),ACC,A,North Carolina,L,21,59,24,43,326,1,32,99,2,17,6,12,103,1,1
2015-11-21,Miami (FL),ACC,H,Georgia Tech,W,38,21,16,26,300,1,28,86,3,11,4,9,76,0,0
2015-11-27,Miami (FL),ACC,A,Pitt,W,29,24,21,35,261,1,40,116,1,10,8,7,64,0,0
2015-12-26,Miami (FL),ACC,N,Washington State,L,14,20,17,32,219,1,30,125,1,9,4,9,105,1,2
2015-09-12,Appalachian State,Sun Belt,A,Clemson,L,10,41,9,28,95,1,45,203,0,3,8,12,91,1,3
2015-09-26,Appalachian State,Sun Belt,A,Old Dominion,W,49,0,12,17,198,4,56,303,2,6,15,7,68,1,0
2015-10-03,Appalachian State,Sun Belt,H,Wyoming,W,31,13,3,12,65,1,34,249,2,2,10,4,30,0,1
2015-10-10,Appalachian State,Sun Belt,A,Georgia State,W,37,3,18,25,291,3,44,207,0,13,8,8,56,0,1
2015-10-17,Appalachian State,Sun Belt,A,Louisiana-Monroe,W,59,14,9,16,275,3,50,379,5,8,15,6,68,1,0
2015-10-22,Appalachian State,Sun Belt,H,Georgia Southern,W,31,13,14,20,202,2,48,231,2,11,11,5,40,0,0
2015-10-31,Appalachian State,Sun Belt,H,Troy,W,44,41,16,26,184,2,58,248,2,8,11,7,71,0,1
2015-11-05,Appalachian State,Sun Belt,H,Arkansas State,L,27,40,23,36,357,4,30,108,0,14,4,6,64,2,1
2015-11-14,Appalachian State,Sun Belt,A,Idaho,W,47,20,10,17,110,4,56,401,2,5,23,5,36,0,0
2015-11-28,Appalachian State,Sun Belt,H,Louisiana,W,28,7,14,21,172,1,46,230,3,9,13,5,57,2,0
2015-12-05,Appalachian State,Sun Belt,A,South Alabama,W,34,27,15,22,163,2,36,301,2,9,9,3,19,3,1
2015-12-19,Appalachian State,Sun Belt,N,Ohio,W,31,29,13,26,124,2,49,303,2,9,12,9,80,2,1
2015-09-12,Oregon State,Pac-12,A,Michigan,L,7,35,9,20,79,1,33,59,0,5,4,8,62,1,0
2015-09-19,Oregon State,Pac-12,H,San Jose State,W,35,21,13,25,135,1,46,303,3,9,14,4,35,1,1
2015-09-25,Oregon State,Pac-12,H,Stanford,L,24,42,20,36,275,1,36,111,2,13,7,6,65,1,0
2015-10-10,Oregon State,Pac-12,A,Arizona,L,7,44,12,35,98,0,31,151,1,5,8,5,59,0,1
2015-10-17,Oregon State,Pac-12,A,Washington State,L,31,52,17,30,176,1,45,218,2,10,11,11,86,0,2
2015-10-24,Oregon State,Pac-12,H,Colorado,L,13,17,13,32,199,0,41,202,1,7,9,8,65,0,1
2015-10-31,Oregon State,Pac-12,A,Utah,L,12,27,19,35,204,1,30,108,0,9,5,5,40,0,0
2015-11-07,Oregon State,Pac-12,H,UCLA,L,0,41,10,24,131,0,33,115,0,4,6,5,45,1,3
2015-11-14,Oregon State,Pac-12,A,California,L,24,54,15,36,194,2,34,204,1,10,8,7,70,0,0
2015-11-21,Oregon State,Pac-12,H,Washington,L,7,52,8,23,109,1,23,148,0,4,3,3,30,1,1
2015-11-27,Oregon State,Pac-12,A,Oregon,L,42,52,13,25,199,0,38,228,5,8,12,7,80,0,1
2015-09-05,Alabama,SEC,N,Wisconsin,W,35,17,22,29,264,1,37,238,4,14,12,11,120,0,0
2015-09-12,Alabama,SEC,H,Middle Tennessee State,W,37,10,26,43,312,2,39,220,3,13,13,5,40,0,2
2015-09-19,Alabama,SEC,H,Ole Miss,L,37,43,32,59,288,3,42,215,2,14,11,4,36,2,3
2015-09-26,Alabama,SEC,H,Louisiana-Monroe,W,34,0,18,32,166,3,35,137,1,8,8,7,72,0,1
2015-10-03,Alabama,SEC,A,Georgia,W,38,10,11,16,190,1,47,189,2,6,6,7,39,2,0
2015-10-10,Alabama,SEC,H,Arkansas,W,27,14,24,33,262,2,46,134,1,8,12,6,56,0,2
2015-10-17,Alabama,SEC,A,Texas A&M,W,41,23,19,25,138,0,45,258,2,6,11,7,60,1,0
2015-10-24,Alabama,SEC,H,Tennessee,W,19,14,21,27,247,0,42,117,2,12,10,7,64,0,1
2015-11-07,Alabama,SEC,H,LSU,W,30,16,18,24,184,0,55,250,3,12,14,9,88,1,0
2015-11-14,Alabama,SEC,A,Mississippi State,W,31,6,15,25,144,1,30,235,2,4,8,4,40,0,1
2015-11-28,Alabama,SEC,A,Auburn,W,29,13,17,26,179,1,50,286,1,8,13,7,65,0,0
2015-12-05,Alabama,SEC,N,Florida,W,29,15,18,26,204,2,58,233,1,9,14,5,35,1,0
2015-12-31,Alabama,SEC,N,Michigan State,W,38,0,25,31,286,2,35,154,2,12,7,6,69,0,0
2016-01-11,Alabama,SEC,N,Clemson,W,45,40,16,25,335,2,46,138,3,11,6,2,21,0,0
2015-09-06,Purdue,Big Ten,A,Marshall,L,31,41,31,48,270,1,47,184,3,14,10,4,53,0,4
2015-09-19,Purdue,Big Ten,H,Virginia Tech,L,24,51,12,35,121,0,29,144,2,3,4,10,79,1,2
2015-09-26,Purdue,Big Ten,H,Bowling Green State,L,28,35,30,40,349,2,38,77,2,15,6,9,92,0,1
2015-10-03,Purdue,Big Ten,A,Michigan State,L,21,24,15,31,136,1,32,165,2,7,6,2,20,2,1
2015-10-10,Purdue,Big Ten,H,Minnesota,L,13,41,21,49,207,1,28,68,1,11,4,0,0,1,3
2015-10-17,Purdue,Big Ten,A,Wisconsin,L,7,24,15,26,136,0,29,55,1,7,4,7,67,1,0
2015-10-31,Purdue,Big Ten,H,Nebraska,W,55,45,28,43,274,4,37,183,4,10,8,6,58,0,0
2015-11-07,Purdue,Big Ten,H,Illinois,L,14,48,29,47,174,1,28,89,1,7,8,3,34,0,2
2015-11-14,Purdue,Big Ten,A,Northwestern,L,14,21,26,45,287,1,30,73,1,12,5,6,60,0,1
2015-11-21,Purdue,Big Ten,A,Iowa,L,20,40,26,46,268,1,38,137,1,13,7,5,43,1,0
2015-11-28,Purdue,Big Ten,H,Indiana,L,36,54,37,58,336,2,36,150,3,18,11,8,99,2,2
2015-09-05,Nebraska,Big Ten,H,Brigham Young,L,28,33,24,41,319,3,37,126,1,16,9,12,90,1,1
2015-09-12,Nebraska,Big Ten,H,South Alabama,W,48,9,26,38,303,3,37,258,3,16,14,7,80,0,1
2015-09-19,Nebraska,Big Ten,A,Miami (FL),L,33,36,21,45,309,4,32,153,0,12,8,12,98,0,3
2015-09-26,Nebraska,Big Ten,H,Southern Mississippi,W,36,28,23,35,368,2,39,242,1,14,10,12,98,1,1
2015-10-03,Nebraska,Big Ten,A,Illinois,L,13,14,10,31,105,0,34,187,1,2,9,6,42,1,1
2015-10-10,Nebraska,Big Ten,H,Wisconsin,L,21,23,11,28,129,1,37,196,2,7,5,9,89,1,0
2015-10-17,Nebraska,Big Ten,A,Minnesota,W,48,25,18,26,261,3,39,203,2,14,8,2,25,0,0
2015-10-24,Nebraska,Big Ten,H,Northwestern,L,28,30,24,48,291,1,38,82,2,13,6,6,64,0,1
2015-10-31,Nebraska,Big Ten,A,Purdue,L,45,55,29,48,407,4,29,77,2,22,3,7,40,1,4
2015-11-07,Nebraska,Big Ten,H,Michigan State,W,39,38,19,33,320,2,36,179,3,12,11,5,55,0,2
2015-11-14,Nebraska,Big Ten,A,Rutgers,W,31,14,14,21,188,3,38,174,1,8,7,2,15,0,3
2015-11-27,Nebraska,Big Ten,H,Iowa,L,20,28,25,45,296,0,38,137,2,14,7,8,95,0,4
2015-12-26,Nebraska,Big Ten,N,UCLA,W,37,29,12,19,174,1,62,326,4,10,17,6,38,1,0
2015-09-05,West Virginia,Big 12,H,Georgia Southern,W,44,0,16,26,359,2,40,185,3,11,10,5,37,0,0
2015-09-26,West Virginia,Big 12,H,Maryland,W,45,6,23,37,297,4,59,304,2,16,15,10,124,1,1
2015-10-03,West Virginia,Big 12,A,Oklahoma,L,24,44,17,32,173,1,54,196,2,9,10,11,111,2,3
2015-10-10,West Virginia,Big 12,H,Oklahoma State,L,26,33,18,37,188,1,61,255,2,9,14,11,107,3,1
2015-10-17,West Virginia,Big 12,A,Baylor,L,38,62,18,39,289,4,44,182,0,8,9,8,80,0,1
2015-10-29,West Virginia,Big 12,A,Texas Christian,L,10,40,16,39,160,1,37,167,0,7,10,9,114,0,1
2015-11-07,West Virginia,Big 12,H,Texas Tech,W,31,26,12,24,149,0,57,300,4,7,17,4,40,0,2
2015-11-14,West Virginia,Big 12,H,Texas,W,38,20,10,12,122,2,51,257,2,6,12,5,48,0,1
2015-11-21,West Virginia,Big 12,A,Kansas,W,49,0,16,32,204,1,55,426,5,11,18,5,52,0,2
2015-11-28,West Virginia,Big 12,H,Iowa State,W,30,6,12,26,202,1,45,213,2,6,13,5,45,0,1
2015-12-05,West Virginia,Big 12,A,Kansas State,L,23,24,19,42,281,1,42,166,1,14,8,3,40,1,0
2016-01-02,West Virginia,Big 12,N,Arizona State,W,43,42,28,51,532,5,33,144,0,20,8,5,54,0,2
2015-09-03,Oklahoma State,Big 12,A,Central Michigan,W,24,13,22,32,266,1,35,153,2,13,6,4,35,0,0
2015-09-19,Oklahoma State,Big 12,H,UTSA,W,69,14,19,26,312,3,40,217,3,11,11,5,45,1,0
2015-09-26,Oklahoma State,Big 12,A,Texas,W,30,27,24,36,292,2,46,103,1,17,4,7,40,1,2
2015-10-03,Oklahoma State,Big 12,H,Kansas State,W,36,34,35,56,441,4,27,49,1,23,2,8,95,1,1
2015-10-10,Oklahoma State,Big 12,A,West Virginia,W,33,26,22,43,228,1,38,134,2,11,5,7,55,0,3
2015-10-24,Oklahoma State,Big 12,H,Kansas,W,58,10,27,36,381,3,47,202,4,15,15,2,25,0,0
2015-10-31,Oklahoma State,Big 12,A,Texas Tech,W,70,53,27,43,478,5,36,184,3,20,8,7,65,0,1
2015-11-07,Oklahoma State,Big 12,H,Texas Christian,W,49,29,18,27,375,5,26,81,1,13,1,7,67,0,0
2015-11-14,Oklahoma State,Big 12,A,Iowa State,W,35,31,26,38,343,2,48,154,3,17,11,6,48,1,0
2015-11-21,Oklahoma State,Big 12,H,Baylor,L,35,45,28,51,433,4,23,8,1,15,3,4,25,0,0
2015-11-28,Oklahoma State,Big 12,H,Oklahoma,L,23,58,25,45,325,2,29,132,0,15,5,2,10,0,2
2016-01-01,Oklahoma State,Big 12,N,Ole Miss,L,20,48,27,45,303,0,30,63,2,14,5,7,77,1,0
2015-09-03,Colorado,Pac-12,A,Hawaii,L,20,28,23,40,156,0,53,215,2,8,14,5,70,2,1
2015-09-12,Colorado,Pac-12,H,Massachusetts,W,48,14,15,24,168,1,59,390,5,8,22,7,65,0,0
