Date,Team,Conference,Location,Opponent,Result,Points,OpponentPoints,PassCompletions,PassAttempts,PassYards,PassTDs,RushAttempts,RushYards,RushTDs,FirstDownPass,FirstDownRush,Penalties,PenaltyYards,Fumbles,Interceptions
2012-10-27,Temple,Big East,A,Pitt,L,17,47,18,28,195,1,40,129,1,10,8,3,27,2,0
2012-11-03,Temple,Big East,A,Louisville,L,17,45,6,16,54,0,43,255,1,2,14,6,40,4,0
2012-11-10,Temple,Big East,H,Cincinnati,L,10,34,12,32,142,1,35,125,0,8,6,4,45,0,1
2012-11-17,Temple,Big East,A,Army,W,63,32,2,4,31,0,57,534,9,2,22,2,15,0,0
2012-11-23,Temple,Big East,H,Syracuse,L,20,38,16,23,173,1,37,167,1,7,10,7,58,2,2
2012-09-08,Louisiana,Sun Belt,A,Troy,W,37,24,13,22,171,1,40,218,2,7,7,11,87,0,0
2012-09-15,Louisiana,Sun Belt,A,Oklahoma State,L,24,65,21,42,266,1,25,110,2,11,7,5,48,1,0
2012-09-29,Louisiana,Sun Belt,H,Florida International,W,48,20,21,31,314,2,39,187,4,11,11,3,25,2,0
2012-10-06,Louisiana,Sun Belt,H,Tulane,W,41,13,9,22,150,2,53,294,2,8,16,4,51,0,1
2012-10-16,Louisiana,Sun Belt,A,North Texas,L,23,30,26,41,265,1,19,106,2,8,4,6,35,1,1
2012-10-23,Louisiana,Sun Belt,H,Arkansas State,L,27,50,28,41,374,3,23,76,1,15,5,8,57,2,3
2012-11-03,Louisiana,Sun Belt,A,Louisiana-Monroe,W,40,24,23,32,373,4,49,234,2,14,13,4,32,1,1
2012-11-10,Louisiana,Sun Belt,A,Florida,L,20,27,16,23,171,0,30,96,1,5,3,5,45,1,0
2012-11-17,Louisiana,Sun Belt,H,Western Kentucky,W,31,27,23,33,258,1,34,324,3,12,13,4,26,2,2
2012-11-24,Louisiana,Sun Belt,H,South Alabama,W,52,30,14,24,362,3,42,176,4,10,10,9,81,1,0
2012-12-01,Louisiana,Sun Belt,A,Florida Atlantic,W,35,21,13,20,173,1,50,284,4,9,12,4,51,0,0
2012-12-22,Louisiana,Sun Belt,N,East Carolina,W,43,34,22,35,324,1,42,267,4,15,10,4,50,1,1
2012-08-30,UCF,CUSA,A,Akron,W,56,14,14,19,180,4,46,206,4,5,13,2,16,0,1
2012-09-08,UCF,CUSA,A,Ohio State,L,16,31,25,41,249,2,23,103,0,10,5,6,45,0,3
2012-09-15,UCF,CUSA,H,Florida International,W,33,20,21,32,261,3,40,170,1,9,12,5,59,1,1
2012-09-29,UCF,CUSA,H,Missouri,L,16,21,29,45,267,2,35,128,0,14,11,1,5,1,0
2012-10-04,UCF,CUSA,H,East Carolina,W,40,20,15,21,269,1,36,167,2,11,9,8,68,1,0
2012-10-13,UCF,CUSA,H,Southern Mississippi,W,38,31,27,40,272,0,42,182,5,12,13,3,27,0,0
2012-10-20,UCF,CUSA,A,Memphis,W,35,17,15,26,122,2,34,229,2,6,11,4,35,1,0
2012-10-27,UCF,CUSA,A,Marshall,W,54,17,16,22,290,2,40,278,4,14,10,5,45,1,2
2012-11-03,UCF,CUSA,H,SMU,W,42,17,12,17,155,3,39,241,3,9,14,2,20,1,0
2012-11-10,UCF,CUSA,A,UTEP,W,31,24,16,28,214,1,41,188,3,10,9,2,22,1,0
2012-11-17,UCF,CUSA,A,Tulsa,L,21,23,13,31,169,1,34,66,1,9,5,3,15,0,0
2012-11-24,UCF,CUSA,H,UAB,W,49,24,18,24,244,2,39,229,4,14,8,3,15,0,0
2012-12-01,UCF,CUSA,A,Tulsa,L,27,33,14,33,194,2,36,136,2,5,11,8,64,1,0
2012-12-21,UCF,CUSA,N,Ball State,W,38,17,22,33,272,3,42,222,2,16,14,8,71,0,0
2012-09-01,Toledo,MAC,A,Arizona,L,17,24,21,47,197,1,47,161,1,9,13,7,66,1,0
2012-09-08,Toledo,MAC,A,Wyoming,W,34,31,25,41,300,4,44,204,0,13,13,10,94,0,0
2012-09-15,Toledo,MAC,H,Bowling Green State,W,27,15,21,29,322,1,39,130,2,13,9,6,55,1,0
2012-09-29,Toledo,MAC,A,Western Michigan,W,37,17,22,33,243,0,37,278,3,12,11,8,87,0,0
2012-10-06,Toledo,MAC,H,Central Michigan,W,50,35,25,40,246,0,37,187,3,12,10,5,46,2,1
2012-10-13,Toledo,MAC,A,Eastern Michigan,W,52,47,21,32,401,3,37,254,3,11,12,10,97,0,2
2012-10-20,Toledo,MAC,H,Cincinnati,W,29,23,13,24,126,0,43,229,0,7,11,4,35,1,0
2012-10-27,Toledo,MAC,A,Buffalo,W,25,20,12,25,171,1,46,241,2,7,11,2,30,0,2
2012-11-06,Toledo,MAC,H,Ball State,L,27,34,14,27,215,1,51,311,2,9,15,10,111,1,0
2012-11-14,Toledo,MAC,A,Northern Illinois,L,24,31,22,33,265,0,38,131,3,15,7,3,30,1,3
2012-11-20,Toledo,MAC,H,Akron,W,35,23,29,35,327,5,34,132,0,13,9,10,115,1,1
2012-12-15,Toledo,MAC,N,Utah State,L,15,41,19,39,173,0,37,142,0,6,8,7,54,0,2
2012-08-31,Boise State,MWC,A,Michigan State,L,13,17,15,32,169,0,24,37,0,9,2,3,35,1,1
2012-09-15,Boise State,MWC,H,Miami (OH),W,39,12,24,31,304,2,45,295,3,18,15,3,34,1,1
2012-09-20,Boise State,MWC,H,Brigham Young,W,7,6,15,26,145,0,40,116,0,7,4,8,65,0,0
2012-09-29,Boise State,MWC,A,New Mexico,W,32,29,24,34,311,3,32,203,1,12,10,5,27,2,0
2012-10-06,Boise State,MWC,A,Southern Mississippi,W,40,14,19,30,201,3,33,109,2,9,7,5,56,0,1
2012-10-13,Boise State,MWC,H,Fresno State,W,20,10,13,24,120,1,42,215,1,6,11,6,60,0,1
2012-10-20,Boise State,MWC,H,Nevada-Las Vegas,W,32,7,24,32,257,0,36,137,3,13,6,4,50,2,1
2012-10-27,Boise State,MWC,A,Wyoming,W,45,14,23,32,223,0,36,214,5,17,9,4,34,0,1
2012-11-03,Boise State,MWC,H,San Diego State,L,19,21,20,31,164,1,30,112,2,9,7,1,9,0,1
2012-11-10,Boise State,MWC,A,Hawaii,W,49,14,20,33,256,3,42,155,3,10,10,8,68,0,0
2012-11-17,Boise State,MWC,H,Colorado State,W,42,14,19,22,234,2,41,269,4,13,11,6,70,2,0
2012-12-01,Boise State,MWC,A,Nevada,W,27,21,20,28,219,2,41,215,1,10,12,3,25,0,0
2012-12-22,Boise State,MWC,N,Washington,W,28,26,27,39,298,3,36,109,0,12,8,3,23,1,0
2012-09-01,North Texas,Sun Belt,A,LSU,L,14,41,8,21,143,2,35,76,0,3,5,5,46,1,1
2012-09-15,North Texas,Sun Belt,A,Kansas State,L,21,35,25,28,208,1,40,145,2,10,10,3,35,0,0
2012-09-22,North Texas,Sun Belt,H,Troy,L,7,14,12,29,236,1,43,186,0,9,10,4,40,0,0
2012-09-29,North Texas,Sun Belt,A,Florida Atlantic,W,20,14,18,30,251,2,30,56,0,7,4,4,36,0,1
2012-10-06,North Texas,Sun Belt,A,Houston,L,21,44,20,38,252,0,40,231,3,10,13,7,87,0,2
2012-10-16,North Texas,Sun Belt,H,Louisiana,W,30,23,17,28,282,2,52,242,1,11,11,5,40,0,0
2012-10-27,North Texas,Sun Belt,A,Middle Tennessee State,L,21,38,17,29,221,1,43,211,2,11,12,4,44,1,3
2012-11-03,North Texas,Sun Belt,H,Arkansas State,L,19,37,28,49,316,1,30,84,1,17,3,4,38,1,1
2012-11-10,North Texas,Sun Belt,H,South Alabama,W,24,14,12,28,106,1,32,197,2,5,4,6,48,0,1
2012-11-17,North Texas,Sun Belt,A,Louisiana-Monroe,L,16,42,28,46,323,2,36,144,0,17,12,3,31,0,2
2012-11-24,North Texas,Sun Belt,A,Western Kentucky,L,24,25,18,25,146,1,40,153,2,9,6,2,20,0,2
2012-08-30,Brigham Young,Ind,H,Washington State,W,30,6,26,37,303,3,41,123,0,15,9,10,112,0,0
2012-09-15,Brigham Young,Ind,A,Utah,L,21,24,17,37,206,2,42,106,1,10,10,12,75,1,1
2012-09-20,Brigham Young,Ind,A,Boise State,L,6,7,8,19,61,0,39,139,1,5,7,8,64,2,3
2012-09-28,Brigham Young,Ind,H,Hawaii,W,47,0,14,24,144,2,54,396,5,7,20,6,70,0,1
2012-10-05,Brigham Young,Ind,H,Utah State,W,6,3,24,36,235,1,45,145,0,10,10,6,50,0,1
2012-10-13,Brigham Young,Ind,H,Oregon State,L,24,42,28,51,305,1,33,81,2,15,8,6,60,0,3
2012-10-20,Brigham Young,Ind,A,Notre Dame,L,14,17,23,36,177,2,25,66,0,8,6,4,35,0,2
2012-10-27,Brigham Young,Ind,A,Georgia Tech,W,41,17,20,29,228,1,46,183,4,11,11,7,67,0,1
2012-11-10,Brigham Young,Ind,H,Idaho,W,52,13,25,42,285,4,45,252,2,12,14,4,20,2,0
2012-11-17,Brigham Young,Ind,A,San Jose State,L,14,20,28,51,335,1,33,87,1,19,4,4,30,2,1
2012-11-24,Brigham Young,Ind,A,New Mexico State,W,50,14,34,50,384,6,35,136,1,17,10,4,25,0,0
2012-12-20,Brigham Young,Ind,A,San Diego State,W,23,6,23,44,244,0,30,52,1,14,3,3,13,0,3
2012-09-08,Florida Atlantic,Sun Belt,A,Middle Tennessee State,L,17,31,25,32,260,2,28,96,0,13,5,2,26,2,0
2012-09-15,Florida Atlantic,Sun Belt,A,Georgia,L,20,56,18,33,183,1,38,135,1,10,4,4,40,1,1
2012-09-22,Florida Atlantic,Sun Belt,A,Alabama,L,7,40,7,13,34,1,32,76,0,2,4,4,30,0,0
2012-09-29,Florida Atlantic,Sun Belt,H,North Texas,L,14,20,21,34,142,0,37,159,2,8,9,8,61,1,2
2012-10-13,Florida Atlantic,Sun Belt,A,Louisiana-Monroe,L,14,35,26,39,261,1,37,46,1,12,4,11,87,1,0
2012-10-20,Florida Atlantic,Sun Belt,A,South Alabama,L,34,37,27,41,303,2,39,158,2,16,6,10,80,0,0
2012-10-27,Florida Atlantic,Sun Belt,H,Troy,W,34,27,26,40,261,4,40,160,0,15,10,4,19,1,0
2012-11-03,Florida Atlantic,Sun Belt,A,Navy,L,17,24,25,36,205,0,32,118,2,8,8,5,35,1,0
2012-11-10,Florida Atlantic,Sun Belt,A,Western Kentucky,W,37,28,23,36,257,2,39,98,2,10,9,11,100,1,0
2012-11-16,Florida Atlantic,Sun Belt,H,Florida International,L,24,34,28,51,403,2,19,-12,1,13,1,6,30,0,1
2012-12-01,Florida Atlantic,Sun Belt,H,Louisiana,L,21,35,25,38,379,2,28,159,1,14,9,10,83,1,2
2012-09-01,South Alabama,Sun Belt,H,UTSA,L,31,33,15,26,182,2,37,126,2,9,5,7,80,3,1
2012-09-15,South Alabama,Sun Belt,A,North Carolina State,L,7,31,24,36,263,1,23,51,0,9,4,6,60,1,2
2012-09-22,South Alabama,Sun Belt,A,Mississippi State,L,10,30,22,43,224,1,30,123,0,10,10,2,20,1,2
2012-09-29,South Alabama,Sun Belt,H,Troy,L,10,31,8,20,59,0,43,193,1,3,9,15,142,2,2
2012-10-13,South Alabama,Sun Belt,A,Arkansas State,L,29,36,24,38,241,3,50,132,0,12,11,13,81,0,1
2012-10-20,South Alabama,Sun Belt,H,Florida Atlantic,W,37,34,13,27,179,1,53,180,3,9,10,4,50,1,0
2012-10-27,South Alabama,Sun Belt,A,Louisiana-Monroe,L,24,38,21,41,211,2,28,149,1,10,6,6,74,0,1
2012-11-03,South Alabama,Sun Belt,H,Florida International,L,20,28,19,38,270,1,38,188,1,14,7,5,49,2,2
2012-11-10,South Alabama,Sun Belt,A,North Texas,L,14,24,23,45,233,1,40,133,1,10,10,11,92,2,0
2012-11-17,South Alabama,Sun Belt,H,Middle Tennessee State,L,12,20,17,30,189,1,40,149,0,10,6,1,15,1,3
2012-11-24,South Alabama,Sun Belt,A,Louisiana,L,30,52,27,44,360,2,28,54,1,14,3,11,89,1,0
2012-12-01,South Alabama,Sun Belt,A,Hawaii,L,7,23,14,31,148,1,34,18,0,4,8,7,40,1,2
2012-09-08,Memphis,CUSA,A,Arkansas State,L,28,33,14,24,154,2,32,139,0,5,7,4,30,0,0
2012-09-15,Memphis,CUSA,H,Middle Tennessee State,L,30,48,26,37,325,2,33,74,2,14,8,7,75,3,1
2012-09-22,Memphis,CUSA,A,Duke,L,14,38,13,22,81,0,28,71,1,5,4,8,88,0,0
2012-10-06,Memphis,CUSA,H,Rice,W,14,10,9,14,81,2,51,164,0,4,10,5,35,2,0
2012-10-13,Memphis,CUSA,A,East Carolina,L,7,41,16,26,166,0,43,115,1,6,9,7,70,2,0
2012-10-20,Memphis,CUSA,H,UCF,L,17,35,20,28,121,0,45,240,1,5,13,6,61,2,1
2012-10-27,Memphis,CUSA,A,SMU,L,13,44,8,17,85,0,31,117,1,5,4,5,50,2,0
2012-11-03,Memphis,CUSA,A,Marshall,L,28,38,22,32,231,1,52,141,3,11,10,16,131,2,0
2012-11-10,Memphis,CUSA,H,Tulane,W,37,23,15,20,276,3,44,110,1,10,8,6,81,2,1
2012-11-17,Memphis,CUSA,A,UAB,W,46,9,15,17,160,3,42,173,3,9,8,5,60,2,0
2012-11-24,Memphis,CUSA,H,Southern Mississippi,W,42,24,12,18,162,2,44,275,4,6,16,10,83,1,0
2012-09-08,Army,Ind,A,San Diego State,L,7,42,3,9,50,0,62,282,1,2,15,4,32,1,2
2012-09-15,Army,Ind,H,Northern Illinois,L,40,41,1,4,8,0,86,486,6,1,28,5,35,0,0
2012-09-22,Army,Ind,A,Wake Forest,L,37,49,3,6,77,1,77,429,4,3,23,2,18,1,0
2012-10-06,Army,Ind,H,Boston College,W,34,31,5,13,79,0,79,516,4,4,27,7,56,2,0
2012-10-13,Army,Ind,H,Kent State,L,17,31,10,20,132,1,70,325,1,7,19,2,19,1,0
2012-10-20,Army,Ind,A,Eastern Michigan,L,38,48,3,11,65,1,52,413,4,3,13,6,48,2,0
2012-10-27,Army,Ind,H,Ball State,L,22,30,3,6,38,0,62,341,2,2,18,2,10,1,0
2012-11-03,Army,Ind,H,Air Force,W,41,21,4,6,100,0,76,314,4,3,20,3,41,0,0
2012-11-10,Army,Ind,A,Rutgers,L,7,28,7,17,55,0,68,282,1,2,19,2,10,3,0
2012-11-17,Army,Ind,H,Temple,L,32,63,4,9,88,0,62,407,4,4,18,5,27,2,0
2012-12-08,Army,Ind,N,Navy,L,13,17,4,5,48,0,67,370,1,3,22,3,15,3,0
2012-09-01,Auburn,SEC,N,Clemson,L,19,26,11,27,194,1,37,180,0,8,9,6,38,1,1
2012-09-08,Auburn,SEC,A,Mississippi State,L,10,28,13,22,125,0,39,91,0,8,5,7,57,2,3
2012-09-15,Auburn,SEC,H,Louisiana-Monroe,W,31,28,11,19,163,2,42,255,2,6,12,7,65,1,1
2012-09-22,Auburn,SEC,H,LSU,L,10,12,13,22,97,0,30,86,1,4,5,5,37,1,2
2012-10-06,Auburn,SEC,H,Arkansas,L,7,24,22,35,281,1,32,40,0,15,6,5,30,2,3
2012-10-13,Auburn,SEC,A,Ole Miss,L,20,41,11,18,112,0,41,101,2,4,9,6,38,1,1
2012-10-20,Auburn,SEC,A,Vanderbilt,L,13,17,15,21,109,0,33,103,1,4,8,4,40,0,0
2012-10-27,Auburn,SEC,H,Texas A&M,L,21,63,12,21,211,2,34,124,1,8,10,6,35,0,0
2012-11-03,Auburn,SEC,H,New Mexico State,W,42,7,9,17,164,1,45,311,4,7,12,7,75,0,1
2012-11-10,Auburn,SEC,H,Georgia,L,0,38,15,22,181,0,27,57,0,9,2,3,30,1,1
2012-11-24,Auburn,SEC,A,Alabama,L,0,49,5,15,71,0,32,92,0,4,3,8,77,1,2
2012-09-01,Marshall,CUSA,A,West Virginia,L,34,69,38,56,413,2,45,132,2,19,9,11,112,1,1
2012-09-15,Marshall,CUSA,H,Ohio,L,24,27,44,65,432,3,22,59,0,22,3,5,35,2,1
2012-09-22,Marshall,CUSA,A,Rice,W,54,51,28,39,259,2,50,334,6,13,18,8,68,0,0
2012-09-29,Marshall,CUSA,A,Purdue,L,41,51,45,68,439,5,23,95,0,23,6,8,82,1,3
2012-10-06,Marshall,CUSA,H,Tulsa,L,38,45,32,45,403,3,45,169,2,14,7,5,56,2,1
2012-10-20,Marshall,CUSA,A,Southern Mississippi,W,59,24,32,43,354,3,42,275,5,20,10,9,102,0,1
2012-10-27,Marshall,CUSA,H,UCF,L,17,54,35,62,298,2,36,66,0,16,9,3,17,0,0
2012-11-03,Marshall,CUSA,H,Memphis,W,38,28,34,44,341,4,27,92,1,13,6,4,45,1,0
2012-11-10,Marshall,CUSA,A,UAB,L,31,38,25,34,216,2,41,121,2,10,8,2,30,0,1
2012-11-17,Marshall,CUSA,H,Houston,W,44,41,32,50,377,3,56,288,2,21,15,7,58,0,2
2012-11-23,Marshall,CUSA,A,East Carolina,L,59,65,43,55,419,6,45,214,2,22,12,7,41,1,2
2012-09-01,UTEP,CUSA,H,Oklahoma,L,7,24,7,26,48,0,36,207,0,3,7,6,28,0,0
2012-09-08,UTEP,CUSA,A,Ole Miss,L,10,28,27,40,274,1,30,37,0,15,2,8,70,0,1
2012-09-15,UTEP,CUSA,H,New Mexico State,W,41,28,23,36,310,4,37,177,2,13,12,12,129,0,0
2012-09-22,UTEP,CUSA,A,Wisconsin,L,26,37,22,39,259,2,33,77,1,9,8,10,56,1,0
2012-09-29,UTEP,CUSA,A,East Carolina,L,18,28,10,30,151,1,36,151,0,7,8,3,24,1,3
2012-10-06,UTEP,CUSA,H,SMU,L,0,17,16,39,178,0,30,107,0,9,4,2,25,0,3
2012-10-11,UTEP,CUSA,A,Tulsa,L,11,33,27,42,376,1,33,31,0,18,5,3,25,2,1
2012-10-20,UTEP,CUSA,H,Tulane,W,24,20,20,30,228,2,40,217,1,13,11,2,25,1,0
2012-10-27,UTEP,CUSA,A,Houston,L,35,45,21,38,301,3,53,193,2,14,11,6,59,2,4
2012-11-10,UTEP,CUSA,H,UCF,L,24,31,5,11,79,0,53,267,3,3,13,2,20,3,1
2012-11-17,UTEP,CUSA,A,Southern Mississippi,W,34,33,10,18,189,0,42,170,3,7,6,2,20,0,0
2012-11-24,UTEP,CUSA,H,Rice,L,24,33,10,27,295,2,32,148,1,8,8,2,20,0,0
2012-09-01,LSU,SEC,H,North Texas,W,41,14,19,26,192,1,46,316,3,8,15,10,55,0,1
2012-09-08,LSU,SEC,H,Washington,W,41,3,12,19,195,1,52,242,4,9,13,5,43,1,0
2012-09-15,LSU,SEC,H,Idaho,W,63,14,17,23,222,2,39,250,5,10,11,8,58,0,1
2012-09-22,LSU,SEC,A,Auburn,W,12,10,15,27,169,0,44,182,1,6,8,9,80,2,0
2012-10-06,LSU,SEC,A,Florida,L,6,14,11,25,158,0,25,42,0,4,1,8,83,2,1
2012-10-13,LSU,SEC,H,South Carolina,W,23,21,12,25,148,0,53,258,2,7,15,5,29,0,1
2012-10-20,LSU,SEC,A,Texas A&M,W,24,19,11,29,97,1,45,219,2,4,11,13,102,0,0
2012-11-03,LSU,SEC,H,Alabama,L,17,21,25,36,296,1,49,139,1,14,8,7,51,0,0
2012-11-10,LSU,SEC,H,Mississippi State,W,37,17,19,30,273,2,38,119,1,12,10,2,20,1,0
2012-11-17,LSU,SEC,H,Ole Miss,W,41,35,22,38,282,0,38,145,4,9,10,6,56,1,2
2012-11-23,LSU,SEC,A,Arkansas,W,20,13,16,29,217,1,38,89,1,9,6,4,41,0,0
2012-12-31,LSU,SEC,N,Clemson,L,24,25,14,23,120,1,25,99,2,5,3,7,66,0,1
2012-09-01,Tulsa,CUSA,A,Iowa State,L,23,38,23,49,198,2,34,160,1,9,6,6,60,1,2
2012-09-08,Tulsa,CUSA,H,Tulane,W,45,10,17,32,287,2,55,364,4,10,20,4,26,1,0
2012-09-22,Tulsa,CUSA,H,Fresno State,W,27,26,14,38,228,2,43,126,1,9,5,1,5,0,3
2012-09-29,Tulsa,CUSA,A,UAB,W,49,42,23,39,237,2,46,241,5,12,14,5,65,1,1
2012-10-06,Tulsa,CUSA,A,Marshall,W,45,38,9,17,90,1,53,250,3,3,14,10,101,1,0
2012-10-11,Tulsa,CUSA,H,UTEP,W,33,11,13,23,198,0,54,281,3,3,17,4,38,1,0
2012-10-20,Tulsa,CUSA,H,Rice,W,28,24,8,23,201,1,43,235,3,8,7,5,50,0,1
2012-11-03,Tulsa,CUSA,A,Arkansas,L,15,19,22,37,222,0,36,106,2,8,8,4,32,1,0
2012-11-10,Tulsa,CUSA,A,Houston,W,41,7,18,32,155,0,60,350,4,10,16,5,45,1,1
2012-11-17,Tulsa,CUSA,H,UCF,W,23,21,21,34,252,3,53,209,0,12,13,0,0,1,1
2012-11-24,Tulsa,CUSA,A,SMU,L,27,35,36,65,413,3,38,178,1,20,11,4,45,2,1
2012-12-01,Tulsa,CUSA,H,UCF,W,33,27,14,25,153,1,69,290,3,7,17,2,4,1,1
2012-12-31,Tulsa,CUSA,N,Iowa State,W,31,17,11,23,93,0,60,317,4,4,13,9,73,0,1
2012-09-08,Air Force,MWC,A,Michigan,L,25,31,10,19,127,0,71,290,3,6,16,5,35,0,0
2012-09-22,Air Force,MWC,A,Nevada-Las Vegas,L,35,38,3,9,90,0,65,352,5,1,21,4,24,1,0
2012-09-29,Air Force,MWC,H,Colorado State,W,42,21,2,5,57,2,67,459,4,1,22,7,30,2,0
2012-10-06,Air Force,MWC,H,Navy,L,21,28,9,13,144,2,64,363,1,4,22,1,10,3,0
2012-10-13,Air Force,MWC,A,Wyoming,W,28,27,7,10,141,2,51,230,2,5,11,2,10,1,0
2012-10-20,Air Force,MWC,H,New Mexico,W,28,23,5,7,75,0,51,291,3,4,16,3,25,2,1
2012-10-26,Air Force,MWC,H,Nevada,W,48,31,6,7,139,2,82,461,4,5,29,3,35,2,0
2012-11-03,Air Force,MWC,A,Army,L,21,41,17,29,235,0,43,103,3,10,8,4,35,2,3
2012-11-10,Air Force,MWC,A,San Diego State,L,9,28,9,19,73,0,68,320,1,3,20,1,12,2,2
2012-11-16,Air Force,MWC,H,Hawaii,W,21,7,0,0,0,0,68,338,3,0,14,2,20,2,0
2012-11-24,Air Force,MWC,A,Fresno State,L,15,48,4,10,63,1,68,254,1,3,14,3,13,2,1
2012-12-29,Air Force,MWC,N,Rice,L,14,33,3,12,48,0,48,166,2,2,10,5,45,2,1
2012-09-01,Oregon,Pac-12,H,Arkansas State,W,57,34,28,39,308,4,57,297,4,16,16,8,75,0,1
2012-09-08,Oregon,Pac-12,H,Fresno State,W,42,25,19,27,166,1,58,366,5,7,19,8,65,3,0
2012-09-22,Oregon,Pac-12,H,Arizona,W,49,0,21,36,267,2,53,228,2,14,11,8,74,2,1
2012-09-29,Oregon,Pac-12,A,Washington State,W,51,26,21,32,169,1,46,300,5,8,17,6,49,0,2
2012-10-06,Oregon,Pac-12,H,Washington,W,52,21,15,24,198,4,52,299,2,9,18,7,74,1,1
2012-10-18,Oregon,Pac-12,A,Arizona State,W,43,21,11,19,48,2,60,406,4,5,13,7,40,1,1
2012-10-27,Oregon,Pac-12,H,Colorado,W,70,14,14,18,192,2,57,425,7,8,21,7,85,1,0
2012-11-03,Oregon,Pac-12,A,USC,W,62,51,20,23,304,4,60,426,5,15,22,10,79,1,0
2012-11-10,Oregon,Pac-12,A,California,W,59,17,28,37,395,7,48,180,1,18,12,11,105,0,0
2012-11-17,Oregon,Pac-12,H,Stanford,L,14,17,21,37,207,1,40,198,1,12,6,5,54,0,1
2012-11-24,Oregon,Pac-12,A,Oregon State,W,48,24,17,24,140,1,64,430,6,5,20,9,86,0,0
2013-01-03,Oregon,Pac-12,N,Kansas State,W,35,17,12,24,166,2,45,219,1,7,14,5,33,0,0
2012-08-31,Tennessee,SEC,N,North Carolina State,W,35,21,27,41,333,2,38,191,2,14,7,6,35,1,0
2012-09-15,Tennessee,SEC,H,Florida,L,20,37,22,44,257,2,28,83,1,12,3,9,59,0,2
2012-09-22,Tennessee,SEC,H,Akron,W,47,26,27,43,401,4,46,232,1,20,10,5,30,1,1
2012-09-29,Tennessee,SEC,A,Georgia,L,44,51,24,45,281,2,40,197,3,13,12,6,35,1,3
2012-10-13,Tennessee,SEC,A,Mississippi State,L,31,41,13,24,148,2,34,213,1,8,10,6,64,1,1
2012-10-20,Tennessee,SEC,H,Alabama,L,13,44,16,31,203,0,27,79,1,7,3,2,15,0,2
2012-10-27,Tennessee,SEC,A,South Carolina,L,35,38,28,44,381,5,27,91,0,18,5,5,34,1,1
2012-11-03,Tennessee,SEC,H,Troy,W,55,48,29,47,530,5,29,188,2,23,9,10,98,1,0
2012-11-10,Tennessee,SEC,H,Missouri,L,48,51,38,55,432,4,36,153,3,21,11,11,80,1,0
2012-11-17,Tennessee,SEC,A,Vanderbilt,L,18,41,19,41,154,1,33,149,0,10,7,9,64,0,3
2012-11-24,Tennessee,SEC,H,Kentucky,W,37,17,20,34,293,4,32,164,1,14,8,7,59,0,0
2012-09-01,Colorado State,MWC,N,Colorado,W,22,17,14,21,173,2,44,125,0,11,6,8,89,1,0
2012-09-15,Colorado State,MWC,A,San Jose State,L,20,40,24,42,297,2,24,89,1,16,5,3,20,1,1
2012-09-22,Colorado State,MWC,H,Utah State,L,19,31,22,40,224,2,34,107,0,9,7,4,37,0,0
2012-09-29,Colorado State,MWC,A,Air Force,L,21,42,24,36,312,2,34,129,1,13,8,11,86,1,2
2012-10-06,Colorado State,MWC,H,Fresno State,L,7,28,16,31,194,1,27,55,0,10,3,5,55,1,1
2012-10-13,Colorado State,MWC,A,San Diego State,L,14,38,24,35,214,1,40,121,1,9,10,5,61,1,2
2012-10-27,Colorado State,MWC,H,Hawaii,W,42,27,10,17,115,1,35,176,3,7,8,8,114,3,2
2012-11-03,Colorado State,MWC,A,Wyoming,L,31,45,16,32,387,2,26,125,2,14,5,10,76,1,2
2012-11-10,Colorado State,MWC,H,Nevada-Las Vegas,W,33,11,16,27,109,0,40,231,2,6,12,4,34,0,1
2012-11-17,Colorado State,MWC,A,Boise State,L,14,42,8,20,72,1,35,157,1,2,5,7,55,1,2
2012-11-24,Colorado State,MWC,H,New Mexico,W,24,20,19,26,254,2,36,159,1,13,11,4,47,0,1
2012-08-31,Michigan State,Big Ten,H,Boise State,W,17,13,22,38,248,0,52,213,2,15,9,10,90,1,3
2012-09-08,Michigan State,Big Ten,A,Central Michigan,W,41,7,25,37,322,2,41,173,3,18,6,6,40,0,1
2012-09-15,Michigan State,Big Ten,H,Notre Dame,L,3,20,23,45,187,0,25,50,0,10,3,5,56,1,0
2012-09-22,Michigan State,Big Ten,H,Eastern Michigan,W,23,7,16,29,159,1,44,269,1,8,13,3,30,1,0
2012-09-29,Michigan State,Big Ten,H,Ohio State,L,16,17,22,42,269,1,22,34,0,14,0,4,35,0,0
2012-10-06,Michigan State,Big Ten,A,Indiana,W,31,27,24,40,290,2,42,120,2,11,10,8,115,0,0
2012-10-13,Michigan State,Big Ten,H,Iowa,L,16,19,12,31,179,0,39,149,1,7,7,5,56,0,1
2012-10-20,Michigan State,Big Ten,A,Michigan,L,10,12,21,34,192,1,31,112,0,8,7,7,50,0,1
2012-10-27,Michigan State,Big Ten,A,Wisconsin,W,16,13,24,39,216,2,28,61,0,12,5,4,25,1,0
2012-11-03,Michigan State,Big Ten,H,Nebraska,L,24,28,9,27,123,1,43,238,2,7,8,9,100,2,0
2012-11-17,Michigan State,Big Ten,H,Northwestern,L,20,23,22,47,297,2,39,122,0,15,7,2,21,2,2
2012-11-24,Michigan State,Big Ten,A,Minnesota,W,26,10,13,29,143,1,44,278,1,8,13,5,45,0,2
2012-12-29,Michigan State,Big Ten,N,Texas Christian,W,17,16,11,27,104,1,42,123,1,6,6,7,72,0,0
