2018,5,1,Spitfire,0,3,Gladiators
2018,5,1,Fusion,1,3,Uprising
2018,5,1,Fusion,3,1,Uprising
2018,5,1,Spitfire,3,0,Gladiators
2018,5,1,Spitfire,3,0,Gladiators
2018,5,2,Spitfire,3,1,Valiant
2018,5,2,Fusion,3,0,Excelsior
2018,5,2,Spitfire,3,0,Valiant
2018,5,2,Fusion,3,2,Excelsior
2018,5,3,Fusion,1,3,Spitfire
2018,5,3,Fusion,0,3,Spitfire
