Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints,PassCompletions,PassAttempts,PassYards,PassTDs,RushAttempts,RushYards,RushTDs,FirstDownPass,FirstDownRush,Penalties,PenaltyYards,Fumbles,Interceptions
2006-12-02,Florida,SEC,Urban Meyer,N,Arkansas,SEC,Houston Nutt,W,38,28,17,31,194,2,30,202,2,6,11,8,67,0,2
2007-01-08,Florida,SEC,Urban Meyer,N,Ohio State,Big Ten,Jim Tressel,W,41,14,26,37,214,2,43,156,3,14,6,6,50,0,0
2006-09-09,Troy,Sun Belt,Larry Blakeney,A,Florida State,ACC,Bobby Bowden,L,17,24,31,48,271,1,14,24,1,11,0,8,71,0,3
2006-09-16,Troy,Sun Belt,Larry Blakeney,A,Georgia Tech,ACC,Chan Gailey,L,20,35,18,33,182,1,38,101,2,9,5,8,71,1,2
2006-09-23,Troy,Sun Belt,Larry Blakeney,A,Nebraska,Big 12,Bill Callahan,L,0,56,15,24,92,0,27,48,0,4,6,10,80,2,1
2006-09-30,Troy,Sun Belt,Larry Blakeney,A,UAB,CUSA,Watson Brown,L,3,21,18,32,144,0,32,58,0,8,6,7,86,1,1
2006-10-14,Troy,Sun Belt,Larry Blakeney,H,Louisiana-Monroe,Sun Belt,Charlie Weatherbie,W,24,19,27,40,246,1,37,161,2,12,11,8,73,2,3
2006-10-28,Troy,Sun Belt,Larry Blakeney,H,North Texas,Sun Belt,Darrell Dickey,W,14,6,13,22,101,1,39,142,1,4,7,5,35,1,1
2006-11-04,Troy,Sun Belt,Larry Blakeney,H,Louisiana,Sun Belt,Rickey Bustle,W,42,28,12,19,153,1,39,208,5,7,11,5,40,1,1
2006-11-11,Troy,Sun Belt,Larry Blakeney,A,Florida Atlantic,Sun Belt,Howard Schnellenberger,W,24,17,20,29,325,3,39,129,0,10,7,3,25,1,1
2006-11-18,Troy,Sun Belt,Larry Blakeney,H,Arkansas State,Sun Belt,Steve Roberts,L,26,33,19,30,267,1,26,88,2,10,5,6,74,1,2
2006-11-25,Troy,Sun Belt,Larry Blakeney,A,Middle Tennessee State,Sun Belt,Rick Stockstill,W,21,20,30,40,235,2,31,81,1,13,6,4,40,0,1
2006-12-02,Troy,Sun Belt,Larry Blakeney,A,Florida International,Sun Belt,Don Strock,W,26,13,9,23,53,2,43,245,0,3,12,4,50,1,0
2006-12-22,Troy,Sun Belt,Larry Blakeney,N,Rice,CUSA,Todd Graham,W,41,17,15,29,228,4,33,148,1,7,8,7,70,0,1
2006-09-02,Stanford,Pac-10,Walt Harris,A,Oregon,Pac-10,Mike Bellotti,L,10,48,20,34,224,1,35,100,0,10,6,5,29,1,0
2006-09-09,Stanford,Pac-10,Walt Harris,A,San Jose State,WAC,Dick Tomey,L,34,35,18,28,233,4,43,185,1,11,10,4,35,2,1
2006-09-16,Stanford,Pac-10,Walt Harris,H,Navy,Ind,Paul Johnson,L,9,37,26,41,270,0,25,74,1,16,6,3,15,2,1
2006-09-23,Stanford,Pac-10,Walt Harris,H,Washington State,Pac-10,Bill Doba,L,10,36,15,25,167,1,31,28,0,6,5,1,10,1,1
2006-09-30,Stanford,Pac-10,Walt Harris,A,UCLA,Pac-10,Karl Dorrell,L,0,31,12,25,117,0,34,49,0,7,4,3,26,2,3
2006-10-07,Stanford,Pac-10,Walt Harris,A,Notre Dame,Ind,Charlie Weis,L,10,31,10,18,154,1,31,72,0,6,5,7,47,0,1
2006-10-14,Stanford,Pac-10,Walt Harris,H,Arizona,Pac-10,Mike Stoops,L,7,20,8,13,58,0,19,-6,0,3,1,7,45,1,0
2006-10-21,Stanford,Pac-10,Walt Harris,A,Arizona State,Pac-10,Dirk Koetter,L,3,38,7,25,66,0,30,79,0,3,5,10,81,2,1
2006-11-04,Stanford,Pac-10,Walt Harris,H,USC,Pac-10,Pete Carroll,L,0,42,16,30,178,0,30,30,0,8,3,4,20,1,2
2006-11-11,Stanford,Pac-10,Walt Harris,A,Washington,Pac-10,Tyrone Willingham,W,20,3,11,20,206,1,35,20,0,5,1,7,50,0,0
2006-11-18,Stanford,Pac-10,Walt Harris,H,Oregon State,Pac-10,Mike Riley,L,7,30,9,26,125,0,21,85,1,5,6,3,25,1,1
2006-12-02,Stanford,Pac-10,Walt Harris,A,California,Pac-10,Jeff Tedford,L,17,26,15,31,204,2,33,65,0,9,6,6,45,2,0
2006-09-02,Washington State,Pac-10,Bill Doba,A,Auburn,SEC,Tommy Tuberville,L,14,40,17,33,150,2,28,124,0,10,5,2,20,0,1
2006-09-09,Washington State,Pac-10,Bill Doba,H,Idaho,WAC,Dennis Erickson,W,56,10,18,24,293,4,43,344,4,11,12,10,108,1,0
2006-09-16,Washington State,Pac-10,Bill Doba,H,Baylor,Big 12,Guy Morriss,W,17,15,25,38,285,2,34,51,0,14,4,3,25,2,2
2006-09-23,Washington State,Pac-10,Bill Doba,A,Stanford,Pac-10,Walt Harris,W,36,10,21,33,228,2,49,240,2,12,16,4,35,3,0
2006-09-30,Washington State,Pac-10,Bill Doba,H,USC,Pac-10,Pete Carroll,L,22,28,26,47,287,2,28,131,0,12,10,8,60,0,1
2006-10-07,Washington State,Pac-10,Bill Doba,A,Oregon State,Pac-10,Mike Riley,W,13,6,19,34,270,1,37,85,0,10,5,6,60,1,1
2006-10-14,Washington State,Pac-10,Bill Doba,H,California,Pac-10,Jeff Tedford,L,3,21,21,41,262,0,19,88,0,12,2,5,39,0,2
2006-10-21,Washington State,Pac-10,Bill Doba,H,Oregon,Pac-10,Mike Bellotti,W,34,23,20,23,179,2,41,193,2,9,10,4,35,2,1
2006-10-28,Washington State,Pac-10,Bill Doba,A,UCLA,Pac-10,Karl Dorrell,W,37,15,28,38,405,3,36,110,2,16,5,10,83,0,2
2006-11-04,Washington State,Pac-10,Bill Doba,H,Arizona,Pac-10,Mike Stoops,L,17,27,18,33,265,1,27,45,1,9,2,5,38,2,0
2006-11-11,Washington State,Pac-10,Bill Doba,A,Arizona State,Pac-10,Dirk Koetter,L,14,47,15,32,165,2,19,27,0,7,3,6,55,0,2
2006-11-18,Washington State,Pac-10,Bill Doba,H,Washington,Pac-10,Tyrone Willingham,L,32,35,32,54,328,2,31,102,1,18,7,2,10,1,0
2006-09-09,Illinois,Big Ten,Ron Zook,A,Rutgers,Big East,Greg Schiano,L,0,33,7,21,60,0,29,66,0,3,4,9,65,1,2
2006-09-16,Illinois,Big Ten,Ron Zook,H,Syracuse,Big East,Greg Robinson,L,21,31,17,33,288,2,31,110,1,9,7,12,106,1,1
2006-09-23,Illinois,Big Ten,Ron Zook,H,Iowa,Big Ten,Kirk Ferentz,L,7,24,12,39,194,1,35,121,0,9,10,2,10,0,4
2006-09-30,Illinois,Big Ten,Ron Zook,A,Michigan State,Big Ten,John Smith,W,23,20,10,17,138,2,44,252,0,6,13,4,34,0,1
2006-10-07,Illinois,Big Ten,Ron Zook,H,Indiana,Big Ten,Terry Hoeppner,L,32,34,11,22,217,3,38,209,1,7,8,2,20,1,0
2006-10-14,Illinois,Big Ten,Ron Zook,H,Ohio,MAC,Frank Solich,L,17,20,16,34,186,2,36,211,0,8,12,3,25,4,1
2006-10-21,Illinois,Big Ten,Ron Zook,A,Penn State,Big Ten,Joe Paterno,L,12,26,13,33,156,0,42,202,0,10,8,6,37,2,2
2006-10-28,Illinois,Big Ten,Ron Zook,A,Wisconsin,Big Ten,Bret Bielema,L,24,30,13,30,171,1,41,121,1,7,7,2,8,1,1
2006-11-04,Illinois,Big Ten,Ron Zook,H,Ohio State,Big Ten,Jim Tressel,L,10,17,14,35,134,0,22,99,1,9,3,1,15,1,1
2006-11-11,Illinois,Big Ten,Ron Zook,H,Purdue,Big Ten,Joe Tiller,L,31,42,8,29,95,0,42,316,3,4,14,6,56,4,1
2006-11-18,Illinois,Big Ten,Ron Zook,A,Northwestern,Big Ten,Pat Fitzgerald,L,16,27,4,18,65,0,26,214,2,2,5,7,56,3,0
2006-09-16,Connecticut,Big East,Randy Edsall,H,Wake Forest,ACC,Jim Grobe,L,13,24,19,32,197,1,47,127,1,11,10,4,25,1,2
2006-09-23,Connecticut,Big East,Randy Edsall,A,Indiana,Big Ten,Terry Hoeppner,W,14,7,5,13,27,0,53,257,1,2,7,2,15,1,2
2006-09-30,Connecticut,Big East,Randy Edsall,H,Navy,Ind,Paul Johnson,L,17,41,15,37,176,2,28,167,0,8,6,7,56,3,0
2006-10-07,Connecticut,Big East,Randy Edsall,A,South Florida,Big East,Jim Leavitt,L,16,38,20,40,201,1,26,60,1,11,3,6,50,0,1
2006-10-14,Connecticut,Big East,Randy Edsall,H,Army,Ind,Bobby Ross,W,21,7,10,22,139,0,40,226,2,5,7,5,60,0,0
2006-10-20,Connecticut,Big East,Randy Edsall,H,West Virginia,Big East,Rich Rodriguez,L,11,37,15,34,115,0,33,95,1,6,10,5,50,0,2
2006-10-29,Connecticut,Big East,Randy Edsall,A,Rutgers,Big East,Greg Schiano,L,13,24,8,17,67,0,44,188,2,4,8,8,52,2,1
2006-11-11,Connecticut,Big East,Randy Edsall,H,Pitt,Big East,Dave Wannstedt,W,46,45,20,29,164,4,62,317,2,12,17,5,30,1,0
2006-11-18,Connecticut,Big East,Randy Edsall,A,Syracuse,Big East,Greg Robinson,L,14,20,21,33,196,2,39,70,0,11,6,2,10,0,3
2006-11-25,Connecticut,Big East,Randy Edsall,H,Cincinnati,Big East,Brian Kelly,L,23,26,13,24,172,2,31,123,1,6,7,9,62,0,0
2006-12-02,Connecticut,Big East,Randy Edsall,A,Louisville,Big East,Bobby Petrino,L,17,48,7,19,89,0,31,147,2,3,5,9,76,1,1
2006-09-02,UAB,CUSA,Watson Brown,A,Oklahoma,Big 12,Bob Stoops,L,17,24,11,17,169,1,40,135,1,6,8,11,77,1,0
2006-09-09,UAB,CUSA,Watson Brown,H,East Carolina,CUSA,Skip Holtz,W,17,12,17,23,199,2,42,124,0,9,11,6,48,3,0
2006-09-16,UAB,CUSA,Watson Brown,A,Georgia,SEC,Mark Richt,L,0,34,12,21,94,0,36,69,0,5,5,8,49,1,0
2006-09-23,UAB,CUSA,Watson Brown,H,Mississippi State,SEC,Sylvester Croom,L,10,16,12,26,116,0,32,94,1,5,7,9,85,0,2
2006-09-30,UAB,CUSA,Watson Brown,H,Troy,Sun Belt,Larry Blakeney,W,21,3,11,16,145,1,42,140,2,5,9,4,20,1,1
2006-10-07,UAB,CUSA,Watson Brown,H,Memphis,CUSA,Tommy West,W,35,29,12,20,134,1,50,279,4,7,14,5,45,0,2
2006-10-14,UAB,CUSA,Watson Brown,A,Rice,CUSA,Todd Graham,L,33,34,16,29,309,4,32,175,1,12,6,9,74,2,0
2006-10-21,UAB,CUSA,Watson Brown,H,Marshall,CUSA,Mark Snyder,L,24,31,18,30,205,1,28,137,2,11,7,7,57,0,2
2006-10-31,UAB,CUSA,Watson Brown,A,SMU,CUSA,Phil Bennett,L,9,22,18,36,133,0,34,89,0,6,9,8,36,0,1
2006-11-10,UAB,CUSA,Watson Brown,H,UTEP,CUSA,Mike Price,L,17,36,16,27,266,1,31,94,1,9,6,9,75,1,2
2006-11-18,UAB,CUSA,Watson Brown,A,Southern Mississippi,CUSA,Jeff Bower,L,20,25,9,18,155,1,38,82,1,6,5,11,91,0,2
2006-11-25,UAB,CUSA,Watson Brown,A,UCF,CUSA,George O'Leary,L,22,31,25,41,289,0,27,89,1,13,12,7,45,0,0
2006-09-03,Baylor,Big 12,Guy Morriss,H,Texas Christian,MWC,Gary Patterson,L,7,17,31,47,286,1,20,47,0,18,3,7,55,1,1
2006-09-16,Baylor,Big 12,Guy Morriss,A,Washington State,Pac-10,Bill Doba,L,15,17,31,49,256,1,14,-10,0,13,2,9,75,2,2
2006-09-23,Baylor,Big 12,Guy Morriss,H,Army,Ind,Bobby Ross,L,20,27,26,35,241,1,28,62,1,10,5,11,107,0,0
2006-09-30,Baylor,Big 12,Guy Morriss,H,Kansas State,Big 12,Ron Prince,W,17,3,26,47,294,2,19,18,0,11,1,5,66,3,1
2006-10-07,Baylor,Big 12,Guy Morriss,A,Colorado,Big 12,Dan Hawkins,W,34,31,31,44,272,2,26,110,2,14,5,8,87,1,2
2006-10-14,Baylor,Big 12,Guy Morriss,A,Texas,Big 12,Mack Brown,L,31,63,26,48,320,3,11,27,1,12,2,5,37,4,1
2006-10-21,Baylor,Big 12,Guy Morriss,H,Kansas,Big 12,Mark Mangino,W,36,35,33,55,394,5,15,66,0,16,4,4,36,1,2
2006-10-28,Baylor,Big 12,Guy Morriss,H,Texas A&M,Big 12,Dennis Franchione,L,21,31,14,23,260,1,24,77,2,6,6,5,41,0,1
2006-11-04,Baylor,Big 12,Guy Morriss,A,Texas Tech,Big 12,Mike Leach,L,21,55,16,30,197,1,29,20,2,8,6,7,49,2,1
2006-11-11,Baylor,Big 12,Guy Morriss,A,Oklahoma State,Big 12,Mike Gundy,L,24,66,24,41,262,2,21,93,1,13,6,3,30,3,3
2006-11-18,Baylor,Big 12,Guy Morriss,H,Oklahoma,Big 12,Bob Stoops,L,10,36,22,45,188,0,20,-48,0,9,1,3,15,0,2
2006-09-02,SMU,CUSA,Phil Bennett,A,Texas Tech,Big 12,Mike Leach,L,3,35,10,19,71,0,34,118,0,3,6,8,67,1,0
2006-09-09,SMU,CUSA,Phil Bennett,A,North Texas,Sun Belt,Darrell Dickey,L,6,24,20,29,159,1,32,111,0,7,6,8,77,1,2
2006-09-23,SMU,CUSA,Phil Bennett,H,Arkansas State,Sun Belt,Steve Roberts,W,55,9,17,28,231,5,31,226,1,8,11,5,45,1,1
2006-09-30,SMU,CUSA,Phil Bennett,A,Tulane,CUSA,Chris Scelfo,W,33,28,23,40,261,2,38,98,1,11,7,8,70,0,1
2006-10-07,SMU,CUSA,Phil Bennett,A,UTEP,CUSA,Mike Price,L,21,24,10,20,132,2,23,58,0,3,4,7,43,1,3
2006-10-14,SMU,CUSA,Phil Bennett,H,Marshall,CUSA,Mark Snyder,W,31,21,23,29,231,4,45,135,0,12,12,2,20,1,0
2006-10-21,SMU,CUSA,Phil Bennett,A,East Carolina,CUSA,Skip Holtz,L,21,38,22,33,224,3,34,89,0,11,8,8,65,1,0
2006-10-31,SMU,CUSA,Phil Bennett,H,UAB,CUSA,Watson Brown,W,22,9,18,23,148,1,26,110,1,9,3,6,47,1,1
2006-11-11,SMU,CUSA,Phil Bennett,H,Houston,CUSA,Art Briles,L,27,37,23,36,299,3,35,44,0,13,5,4,29,2,0
2006-11-18,SMU,CUSA,Phil Bennett,H,Tulsa,CUSA,Steve Kragthorpe,W,34,24,11,19,190,2,34,179,2,8,11,7,57,0,0
2006-11-25,SMU,CUSA,Phil Bennett,A,Rice,CUSA,Todd Graham,L,27,31,8,19,137,1,38,140,1,5,5,8,72,2,2
2006-09-09,Georgia,SEC,Mark Richt,A,South Carolina,SEC,Steve Spurrier,W,18,0,10,22,189,0,39,198,1,10,9,6,46,0,3
2006-09-16,Georgia,SEC,Mark Richt,H,UAB,CUSA,Watson Brown,W,34,0,11,19,125,0,38,146,3,7,10,9,70,0,0
2006-09-23,Georgia,SEC,Mark Richt,H,Colorado,Big 12,Dan Hawkins,W,14,13,18,29,230,2,27,54,0,11,4,5,45,2,0
2006-09-30,Georgia,SEC,Mark Richt,A,Ole Miss,SEC,Ed Orgeron,W,14,9,11,28,115,0,33,133,2,4,9,7,69,0,0
2006-10-07,Georgia,SEC,Mark Richt,H,Tennessee,SEC,Phillip Fulmer,L,33,51,14,25,175,1,27,145,1,8,5,5,28,1,3
2006-10-14,Georgia,SEC,Mark Richt,H,Vanderbilt,SEC,Bobby Johnson,L,22,24,20,30,237,1,35,136,0,12,8,7,50,1,0
2006-10-21,Georgia,SEC,Mark Richt,H,Mississippi State,SEC,Sylvester Croom,W,27,24,20,32,267,2,28,103,2,11,6,9,63,2,3
2006-10-28,Georgia,SEC,Mark Richt,N,Florida,SEC,Urban Meyer,L,14,21,13,33,151,0,26,64,2,7,7,6,50,3,2
2006-11-04,Georgia,SEC,Mark Richt,A,Kentucky,SEC,Rich Brooks,L,20,24,16,29,230,1,32,159,2,12,9,5,33,1,3
2006-11-11,Georgia,SEC,Mark Richt,A,Auburn,SEC,Tommy Tuberville,W,37,15,14,20,219,1,46,227,3,9,10,8,49,3,0
2006-11-25,Georgia,SEC,Mark Richt,H,Georgia Tech,ACC,Chan Gailey,W,15,12,16,29,171,1,37,84,0,12,6,5,60,1,0
2006-12-30,Georgia,SEC,Mark Richt,N,Virginia Tech,ACC,Frank Beamer,W,31,24,9,21,129,1,31,71,2,6,2,4,31,0,1
2006-09-09,Maryland,ACC,Ralph Friedgen,H,Middle Tennessee State,Sun Belt,Rick Stockstill,W,24,10,11,16,139,0,34,135,3,8,8,3,25,1,0
2006-09-14,Maryland,ACC,Ralph Friedgen,A,West Virginia,Big East,Rich Rodriguez,L,24,45,24,45,211,2,33,122,1,11,9,3,40,3,2
2006-09-23,Maryland,ACC,Ralph Friedgen,H,Florida International,Sun Belt,Don Strock,W,14,10,17,30,158,2,40,117,0,9,8,6,74,0,1
2006-10-07,Maryland,ACC,Ralph Friedgen,A,Georgia Tech,ACC,Chan Gailey,L,23,27,16,24,190,1,35,92,0,10,4,4,49,1,1
2006-10-14,Maryland,ACC,Ralph Friedgen,A,Virginia,ACC,Al Groh,W,28,26,17,28,171,0,34,174,3,10,7,2,20,0,1
2006-10-21,Maryland,ACC,Ralph Friedgen,H,North Carolina State,ACC,Chuck Amato,W,26,20,7,9,115,1,41,165,1,4,7,5,54,1,0
2006-10-28,Maryland,ACC,Ralph Friedgen,H,Florida State,ACC,Bobby Bowden,W,27,24,12,20,131,3,32,92,0,6,7,10,75,0,0
2006-11-04,Maryland,ACC,Ralph Friedgen,A,Clemson,ACC,Tommy Bowden,W,13,12,23,35,247,1,28,54,0,13,5,6,31,0,1
2006-11-11,Maryland,ACC,Ralph Friedgen,H,Miami (FL),ACC,Larry Coker,W,14,13,11,16,202,2,21,56,0,3,3,1,10,0,0
2006-11-18,Maryland,ACC,Ralph Friedgen,A,Boston College,ACC,Frank Spaziani,L,16,38,28,43,258,1,29,73,0,12,6,4,34,2,2
2006-11-25,Maryland,ACC,Ralph Friedgen,H,Wake Forest,ACC,Jim Grobe,L,24,38,14,26,182,1,33,194,2,10,9,5,30,0,3
2006-12-29,Maryland,ACC,Ralph Friedgen,N,Purdue,Big Ten,Joe Tiller,W,24,7,15,24,223,2,50,206,1,9,10,5,31,0,0
2006-09-02,Virginia,ACC,Al Groh,A,Pitt,Big East,Dave Wannstedt,L,13,38,19,38,159,0,21,52,1,9,2,3,15,0,2
2006-09-09,Virginia,ACC,Al Groh,H,Wyoming,MWC,Joe Glenn,W,13,12,20,34,174,1,22,32,0,7,2,4,26,0,1
2006-09-16,Virginia,ACC,Al Groh,H,Western Michigan,MAC,Bill Cubit,L,10,17,24,32,189,0,26,69,1,7,6,8,50,0,2
2006-09-21,Virginia,ACC,Al Groh,A,Georgia Tech,ACC,Chan Gailey,L,7,24,15,31,115,1,23,51,0,5,3,8,60,1,2
2006-09-30,Virginia,ACC,Al Groh,A,Duke,ACC,Ted Roof,W,37,0,16,23,147,2,38,106,2,4,9,6,45,1,0
2006-10-07,Virginia,ACC,Al Groh,A,East Carolina,CUSA,Skip Holtz,L,21,31,16,32,145,2,27,153,1,7,8,4,50,0,0
2006-10-14,Virginia,ACC,Al Groh,H,Maryland,ACC,Ralph Friedgen,L,26,28,13,21,243,2,35,181,1,8,10,2,10,1,1
2006-10-19,Virginia,ACC,Al Groh,H,North Carolina,ACC,John Bunting,W,23,0,18,26,176,0,38,194,2,10,9,8,69,0,0
2006-10-28,Virginia,ACC,Al Groh,H,North Carolina State,ACC,Chuck Amato,W,14,7,12,22,131,0,37,125,2,6,9,3,15,0,0
2006-11-04,Virginia,ACC,Al Groh,A,Florida State,ACC,Bobby Bowden,L,0,33,17,32,125,0,32,58,0,6,6,2,6,0,2
2006-11-18,Virginia,ACC,Al Groh,H,Miami (FL),ACC,Larry Coker,W,17,7,23,33,217,0,42,132,2,12,9,0,0,0,0
2006-11-25,Virginia,ACC,Al Groh,A,Virginia Tech,ACC,Frank Beamer,L,0,17,10,21,66,0,23,46,0,2,2,6,45,1,1
2006-09-02,Idaho,WAC,Dennis Erickson,A,Michigan State,Big Ten,John Smith,L,17,27,17,31,155,1,36,113,1,7,8,3,25,0,1
2006-09-09,Idaho,WAC,Dennis Erickson,A,Washington State,Pac-10,Bill Doba,L,10,56,14,36,220,0,32,83,1,10,5,7,73,1,1
2006-09-23,Idaho,WAC,Dennis Erickson,A,Oregon State,Pac-10,Mike Riley,L,0,38,8,23,128,0,24,57,0,3,4,8,87,2,4
2006-09-30,Idaho,WAC,Dennis Erickson,A,Utah State,WAC,Brent Guy,W,41,21,10,20,188,1,35,128,2,8,9,7,68,1,0
2006-10-07,Idaho,WAC,Dennis Erickson,H,New Mexico State,WAC,Hal Mumme,W,28,20,19,27,298,2,42,151,2,14,6,6,76,0,1
2006-10-14,Idaho,WAC,Dennis Erickson,A,Louisiana Tech,WAC,Jack Bicknell,W,24,14,14,27,238,0,44,144,3,8,9,12,100,2,1
2006-10-21,Idaho,WAC,Dennis Erickson,H,Boise State,WAC,Chris Petersen,L,26,42,24,45,328,3,28,69,0,15,4,8,67,0,2
2006-10-28,Idaho,WAC,Dennis Erickson,A,Hawaii,WAC,June Jones,L,10,68,14,37,193,1,31,141,0,10,7,5,55,1,1
2006-11-04,Idaho,WAC,Dennis Erickson,H,Nevada,WAC,Chris Ault,L,7,45,12,21,116,0,24,93,1,7,3,7,72,3,1
2006-11-18,Idaho,WAC,Dennis Erickson,A,Fresno State,WAC,Pat Hill,L,0,34,10,30,92,0,30,107,0,4,7,9,79,0,1
2006-11-25,Idaho,WAC,Dennis Erickson,H,San Jose State,WAC,Dick Tomey,L,13,28,7,20,131,0,33,123,1,4,7,9,127,0,2
2006-09-02,Oklahoma,Big 12,Bob Stoops,H,UAB,CUSA,Watson Brown,W,24,17,14,24,227,2,29,143,1,9,5,5,40,2,2
2006-09-09,Oklahoma,Big 12,Bob Stoops,H,Washington,Pac-10,Tyrone Willingham,W,37,20,21,33,272,2,35,181,2,12,10,7,38,1,1
2006-09-16,Oklahoma,Big 12,Bob Stoops,A,Oregon,Pac-10,Mike Bellotti,L,33,34,13,24,174,1,43,207,2,9,7,8,69,1,0
2006-09-23,Oklahoma,Big 12,Bob Stoops,H,Middle Tennessee State,Sun Belt,Rick Stockstill,W,59,0,14,20,272,3,44,190,3,12,9,2,10,2,0
2006-10-07,Oklahoma,Big 12,Bob Stoops,N,Texas,Big 12,Mack Brown,L,10,28,15,27,209,0,36,124,1,9,4,11,72,3,2
2006-10-14,Oklahoma,Big 12,Bob Stoops,H,Iowa State,Big 12,Dan McCarney,W,34,9,16,27,195,2,34,185,2,12,5,3,35,0,0
2006-10-21,Oklahoma,Big 12,Bob Stoops,H,Colorado,Big 12,Dan Hawkins,W,24,3,17,26,105,1,49,166,2,7,10,5,35,1,0
2006-10-28,Oklahoma,Big 12,Bob Stoops,A,Missouri,Big 12,Gary Pinkel,W,26,10,11,19,127,2,52,231,1,8,10,5,39,2,0
2006-11-04,Oklahoma,Big 12,Bob Stoops,A,Texas A&M,Big 12,Dennis Franchione,W,17,16,3,12,39,0,45,224,2,3,12,5,42,2,0
2006-11-11,Oklahoma,Big 12,Bob Stoops,H,Texas Tech,Big 12,Mike Leach,W,34,24,24,31,309,2,36,139,2,16,5,2,25,3,1
2006-11-18,Oklahoma,Big 12,Bob Stoops,A,Baylor,Big 12,Guy Morriss,W,36,10,12,19,178,2,41,236,1,6,11,5,45,4,1
2006-11-25,Oklahoma,Big 12,Bob Stoops,A,Oklahoma State,Big 12,Mike Gundy,W,27,21,7,11,77,1,47,238,3,7,11,2,11,0,0
2006-12-02,Oklahoma,Big 12,Bob Stoops,N,Nebraska,Big 12,Bill Callahan,W,21,7,19,35,265,2,28,42,1,11,2,3,25,0,1
2007-01-01,Oklahoma,Big 12,Bob Stoops,N,Boise State,WAC,Chris Petersen,L,42,43,19,32,233,2,38,174,2,10,9,6,35,1,3
2006-09-09,Virginia Tech,ACC,Frank Beamer,A,North Carolina,ACC,John Bunting,W,35,10,11,18,107,1,30,117,3,3,6,7,55,3,0
2006-09-16,Virginia Tech,ACC,Frank Beamer,H,Duke,ACC,Ted Roof,W,36,0,16,27,316,2,33,102,2,14,5,9,85,0,1
2006-09-23,Virginia Tech,ACC,Frank Beamer,H,Cincinnati,Big East,Brian Kelly,W,29,13,11,23,188,1,33,145,1,6,7,7,52,1,1
2006-09-30,Virginia Tech,ACC,Frank Beamer,H,Georgia Tech,ACC,Chan Gailey,L,27,38,27,54,339,1,27,42,2,15,5,5,28,2,0
2006-10-12,Virginia Tech,ACC,Frank Beamer,A,Boston College,ACC,Frank Spaziani,L,3,22,23,34,148,0,28,33,0,9,4,9,88,2,2
2006-10-21,Virginia Tech,ACC,Frank Beamer,H,Southern Mississippi,CUSA,Jeff Bower,W,36,6,6,16,114,1,39,284,3,5,11,5,41,0,1
2006-10-26,Virginia Tech,ACC,Frank Beamer,H,Clemson,ACC,Tommy Bowden,W,24,7,9,15,108,0,58,224,3,3,12,3,22,1,0
2006-11-04,Virginia Tech,ACC,Frank Beamer,A,Miami (FL),ACC,Larry Coker,W,17,10,5,19,86,0,40,53,2,3,5,3,15,0,1
2006-11-11,Virginia Tech,ACC,Frank Beamer,H,Kent State,MAC,Doug Martin,W,23,0,12,22,141,0,36,73,1,9,3,5,50,1,0
2006-11-18,Virginia Tech,ACC,Frank Beamer,A,Wake Forest,ACC,Jim Grobe,W,27,6,14,22,252,2,33,92,0,9,5,6,65,0,1
2006-11-25,Virginia Tech,ACC,Frank Beamer,H,Virginia,ACC,Al Groh,W,17,0,12,18,146,1,45,156,1,6,7,3,29,0,1
2006-12-30,Virginia Tech,ACC,Frank Beamer,N,Georgia,SEC,Mark Richt,L,24,31,14,27,147,1,26,42,2,4,3,8,78,1,3
2006-09-03,Louisville,Big East,Bobby Petrino,H,Kentucky,SEC,Rich Brooks,W,59,28,20,32,268,1,55,363,6,12,18,3,40,1,0
2006-09-09,Louisville,Big East,Bobby Petrino,A,Temple,Ind,Al Golden,W,62,0,21,35,359,1,43,312,7,13,16,6,53,0,1
2006-09-16,Louisville,Big East,Bobby Petrino,H,Miami (FL),ACC,Larry Coker,W,31,7,13,18,294,2,31,95,2,9,4,8,76,1,0
2006-09-23,Louisville,Big East,Bobby Petrino,A,Kansas State,Big 12,Ron Prince,W,24,6,18,26,173,1,42,228,2,8,11,4,39,2,1
2006-10-06,Louisville,Big East,Bobby Petrino,A,Middle Tennessee State,Sun Belt,Rick Stockstill,W,44,17,17,32,340,3,31,186,2,16,9,3,30,1,1
2006-10-14,Louisville,Big East,Bobby Petrino,H,Cincinnati,Big East,Brian Kelly,W,23,17,20,36,324,1,26,105,1,13,6,7,60,2,1
2006-10-21,Louisville,Big East,Bobby Petrino,A,Syracuse,Big East,Greg Robinson,W,28,13,18,26,203,0,36,223,4,10,14,4,30,2,1
2006-11-02,Louisville,Big East,Bobby Petrino,H,West Virginia,Big East,Rich Rodriguez,W,44,34,19,26,354,1,32,114,2,15,6,4,40,1,0
2006-11-09,Louisville,Big East,Bobby Petrino,A,Rutgers,Big East,Greg Schiano,L,25,28,13,27,163,1,39,103,1,5,7,8,49,0,1
2006-11-18,Louisville,Big East,Bobby Petrino,H,South Florida,Big East,Jim Leavitt,W,31,8,19,33,274,2,36,172,2,9,9,9,80,1,0
2006-11-25,Louisville,Big East,Bobby Petrino,A,Pitt,Big East,Dave Wannstedt,W,48,24,21,29,337,4,31,162,2,12,6,5,50,1,0
