Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints,FieldGoals,FieldGoalAttempts,ThreePointers,ThreePointerAttempts,FreeThrows,FreeThrowAttempts,OffensiveRebounds,TeamRebounds,Assists,Steals,Blocks,Turnovers,PersonalFouls,OpponentFieldGoals,OpponentFieldGoalAttempts,OpponentThreePointers,OpponentThreePointerAttempts,OpponentFreeThrows,OpponentFreeThrowAttempts,OpponentOffensiveRebounds,OpponentTeamRebounds,OpponentAssists,OpponentSteals,OpponentBlocks,OpponentTurnovers,OpponentPersonalFouls
2018-12-22,Towson,CAA,Pat Skerry,N,La Salle,A-10,Ashley Howard,L,51,57,21,51,1,10,8,11,11,39,3,2,4,18,18,17,57,5,24,18,22,9,27,7,10,0,8,15
2018-12-28,Towson,CAA,Pat Skerry,A,Elon,CAA,Matt Matheny,W,77,60,27,59,10,17,13,14,9,36,14,4,3,6,15,23,51,8,20,6,8,2,21,11,4,1,12,18
2018-12-30,Towson,CAA,Pat Skerry,A,William & Mary,CAA,Tony Shaver,L,61,71,26,59,2,14,7,8,11,29,3,5,4,15,14,25,52,11,28,10,13,4,21,22,6,6,8,12
2019-01-03,Towson,CAA,Pat Skerry,H,College of Charleston,CAA,Earl Grant,L,55,67,21,57,6,23,7,9,10,29,11,3,5,11,17,25,53,1,12,16,17,7,30,13,6,1,7,11
2019-01-05,Towson,CAA,Pat Skerry,H,UNC Wilmington,CAA,C.B. McGrath,L,61,67,23,63,4,16,11,14,14,36,8,5,1,11,16,26,60,8,24,7,10,10,34,21,2,4,11,13
2019-01-09,Towson,CAA,Pat Skerry,H,Cornell,Ivy,Brian Earl,L,74,86,30,71,9,27,5,11,6,31,14,6,1,5,15,31,59,13,30,11,19,7,37,20,2,7,9,11
2019-01-12,Towson,CAA,Pat Skerry,A,James Madison,CAA,Louis Rowe,L,65,74,27,63,4,15,7,13,13,29,8,4,2,6,20,21,45,8,25,24,28,7,27,14,3,8,8,16
2019-01-17,Towson,CAA,Pat Skerry,A,Drexel,CAA,Zach Spiker,L,66,72,22,68,8,21,14,22,15,38,12,2,3,5,16,24,59,8,28,16,20,8,41,17,1,3,6,19
2019-01-19,Towson,CAA,Pat Skerry,A,Delaware,CAA,Martin Ingelsby,W,64,63,27,56,6,13,4,7,9,36,12,0,3,7,17,21,55,6,20,15,20,7,27,11,2,2,2,13
2019-01-24,Towson,CAA,Pat Skerry,H,Northeastern,CAA,Bill Coen,W,75,72,29,58,2,10,15,21,16,38,8,8,5,13,17,23,55,13,32,13,17,8,18,13,4,5,13,19
2019-01-26,Towson,CAA,Pat Skerry,H,Hofstra,CAA,Joe Mihalich,L,61,84,24,53,5,15,8,14,11,27,8,4,0,15,19,29,53,9,24,17,19,9,27,13,7,0,12,16
2019-01-31,Towson,CAA,Pat Skerry,A,UNC Wilmington,CAA,C.B. McGrath,W,77,76,30,51,7,15,10,18,7,32,14,4,5,10,23,24,57,8,20,20,27,9,26,14,5,0,7,20
2019-02-02,Towson,CAA,Pat Skerry,A,College of Charleston,CAA,Earl Grant,L,53,54,20,45,5,14,8,14,7,29,7,5,5,9,10,20,51,9,22,5,9,9,27,12,5,0,9,13
2019-02-09,Towson,CAA,Pat Skerry,H,James Madison,CAA,Louis Rowe,W,66,59,24,47,7,17,11,19,5,29,11,2,5,7,14,24,61,6,22,5,9,10,34,12,4,0,8,21
2019-02-14,Towson,CAA,Pat Skerry,H,Delaware,CAA,Martin Ingelsby,L,71,78,25,76,7,27,14,17,15,44,6,6,6,11,23,21,64,13,35,23,29,8,38,14,4,1,13,15
2019-02-16,Towson,CAA,Pat Skerry,H,Drexel,CAA,Zach Spiker,W,92,77,28,57,10,21,26,31,6,31,13,8,4,11,21,24,54,10,28,19,27,4,23,12,5,3,12,25
2019-02-21,Towson,CAA,Pat Skerry,A,Hofstra,CAA,Joe Mihalich,L,82,91,36,79,5,18,5,11,16,39,15,6,2,13,20,29,68,14,40,19,25,11,37,22,8,7,11,12
2019-02-23,Towson,CAA,Pat Skerry,A,Northeastern,CAA,Bill Coen,L,58,73,25,54,2,14,6,10,7,28,9,5,1,13,15,25,53,11,32,12,17,7,27,19,10,3,9,12
2019-02-28,Towson,CAA,Pat Skerry,H,William & Mary,CAA,Tony Shaver,L,65,67,24,61,8,20,9,12,8,33,11,5,2,9,15,24,56,8,26,11,17,6,30,13,6,3,8,12
2019-03-02,Towson,CAA,Pat Skerry,H,Elon,CAA,Matt Matheny,L,66,86,25,64,4,15,12,15,13,33,7,6,0,7,12,33,58,18,34,2,4,5,29,21,4,2,9,16
2019-03-09,Towson,CAA,Pat Skerry,N,James Madison,CAA,Louis Rowe,L,73,74,28,49,3,12,14,18,9,29,9,5,2,17,18,24,48,7,16,19,25,7,20,9,10,0,11,17
2018-11-06,Indiana State,MVC,Greg Lansing,A,Ball State,MAC,James Whitford,L,69,86,26,67,6,12,11,18,14,33,11,6,5,10,20,32,65,7,19,15,20,15,40,14,7,5,9,18
2018-11-09,Indiana State,MVC,Greg Lansing,A,Green Bay,Horizon,Linc Darner,W,78,74,22,57,7,13,27,35,6,38,11,8,2,15,28,23,64,7,31,21,33,11,32,15,3,6,13,27
2018-11-24,Indiana State,MVC,Greg Lansing,H,Western Kentucky,CUSA,Rick Stansbury,W,63,54,23,56,9,18,8,13,9,31,13,5,4,13,18,21,57,4,18,8,12,12,35,8,6,6,15,16
2018-11-28,Indiana State,MVC,Greg Lansing,A,San Jose State,MWC,Jean Prioleau,W,86,57,34,53,5,9,13,19,5,35,17,3,5,15,24,17,56,5,23,18,28,7,19,10,5,2,13,21
2018-12-01,Indiana State,MVC,Greg Lansing,H,Wright State,Horizon,Scott Nagy,W,69,63,24,50,7,13,14,23,7,27,7,7,5,9,19,21,55,9,23,12,15,6,28,15,4,0,12,20
2018-12-05,Indiana State,MVC,Greg Lansing,H,North Texas,CUSA,Grant McCasland,L,69,80,23,59,6,17,17,24,8,29,10,6,2,12,15,29,60,13,32,9,10,9,38,14,4,3,15,23
2018-12-16,Indiana State,MVC,Greg Lansing,A,TCU,Big 12,Jamie Dixon,L,70,90,26,60,3,16,15,20,10,33,18,4,3,19,17,33,68,8,20,16,22,14,37,20,8,2,10,16
2018-12-22,Indiana State,MVC,Greg Lansing,N,Colorado,Pac-12,Tad Boyle,W,72,67,28,63,9,16,7,9,7,30,13,9,2,15,21,25,52,5,18,12,19,5,29,10,6,9,19,15
2018-12-23,Indiana State,MVC,Greg Lansing,N,UNLV,MWC,Marvin Menzies,W,84,79,29,57,5,12,21,27,5,28,12,4,3,10,28,24,65,7,24,24,32,13,38,10,6,6,11,21
2018-12-25,Indiana State,MVC,Greg Lansing,N,TCU,Big 12,Jamie Dixon,L,69,83,28,56,5,13,8,15,6,24,8,2,0,19,17,31,60,4,15,17,21,8,30,14,7,3,12,20
2019-01-02,Indiana State,MVC,Greg Lansing,A,Loyola (IL),MVC,Porter Moser,L,44,79,17,46,1,12,9,13,2,23,4,3,3,12,12,31,55,9,21,8,13,5,33,20,9,2,6,11
2019-01-05,Indiana State,MVC,Greg Lansing,H,Bradley,MVC,Brian Wardle,W,65,60,16,51,3,17,30,47,9,40,5,2,2,12,21,20,60,3,20,17,23,11,45,5,6,5,16,29
2019-01-08,Indiana State,MVC,Greg Lansing,H,Missouri State,MVC,Dana Ford,L,57,72,22,53,7,21,6,10,5,28,15,8,1,22,20,27,52,4,10,14,22,7,32,11,14,5,13,12
2019-01-12,Indiana State,MVC,Greg Lansing,A,Evansville,MVC,Walter McCarty,W,72,66,25,63,3,15,19,28,8,43,7,9,3,12,18,21,60,7,25,17,21,7,42,12,3,1,19,22
2019-01-16,Indiana State,MVC,Greg Lansing,A,Northern Iowa,MVC,Ben Jacobson,L,64,69,19,48,5,17,21,24,3,27,5,3,1,11,26,20,50,6,23,23,34,8,33,12,3,2,8,22
2019-01-19,Indiana State,MVC,Greg Lansing,H,Loyola (IL),MVC,Porter Moser,L,67,75,23,46,3,12,18,21,3,21,8,5,4,11,21,25,47,9,15,16,21,5,26,15,6,1,11,23
2019-01-23,Indiana State,MVC,Greg Lansing,H,Valparaiso,MVC,Matt Lottich,W,70,53,26,51,6,15,12,14,5,25,13,9,0,8,14,19,45,2,10,13,16,6,25,10,3,3,13,14
2019-01-27,Indiana State,MVC,Greg Lansing,A,Illinois State,MVC,Dan Muller,L,62,76,21,45,5,13,15,19,5,26,7,3,2,14,15,27,54,9,23,13,18,7,22,15,6,2,8,18
2019-01-30,Indiana State,MVC,Greg Lansing,A,Southern Illinois,MVC,Barry Hinson,L,73,88,27,56,6,14,13,17,7,27,12,9,2,17,15,34,56,11,20,9,16,5,27,22,12,8,14,14
2019-02-02,Indiana State,MVC,Greg Lansing,H,Drake,MVC,Darian DeVries,L,62,68,24,60,3,22,11,16,3,23,16,13,2,8,15,25,52,6,18,12,16,6,37,13,3,3,18,18
2019-02-06,Indiana State,MVC,Greg Lansing,H,Evansville,MVC,Walter McCarty,W,85,62,26,48,9,15,24,32,4,40,17,2,1,14,19,21,58,6,26,14,22,5,25,11,8,0,9,23
2019-02-09,Indiana State,MVC,Greg Lansing,A,Bradley,MVC,Brian Wardle,L,67,96,23,60,6,22,15,18,3,25,11,5,1,11,22,33,58,14,25,16,25,7,43,19,4,5,13,20
2019-02-13,Indiana State,MVC,Greg Lansing,A,Valparaiso,MVC,Matt Lottich,W,87,82,27,63,8,19,25,28,8,24,13,12,3,10,24,24,48,7,18,27,40,10,35,13,7,3,21,22
2019-02-16,Indiana State,MVC,Greg Lansing,H,Southern Illinois,MVC,Barry Hinson,L,57,79,21,63,6,15,9,16,8,23,10,9,0,8,14,28,51,8,14,15,16,3,37,18,5,5,13,14
2019-02-20,Indiana State,MVC,Greg Lansing,H,Illinois State,MVC,Dan Muller,W,73,50,29,57,11,25,4,7,8,23,15,13,0,9,9,22,44,3,17,3,5,7,26,9,2,0,19,13
2019-02-23,Indiana State,MVC,Greg Lansing,A,Missouri State,MVC,Dana Ford,L,61,67,21,46,1,8,18,24,9,29,6,7,0,16,22,22,46,6,15,17,23,7,26,8,7,1,13,21
2019-02-27,Indiana State,MVC,Greg Lansing,A,Drake,MVC,Darian DeVries,L,68,80,24,68,5,20,15,16,9,29,8,11,4,6,23,25,50,8,21,22,28,8,41,15,3,5,15,14
2019-03-02,Indiana State,MVC,Greg Lansing,H,Northern Iowa,MVC,Ben Jacobson,W,71,54,26,51,8,15,11,16,4,28,10,13,2,11,15,20,53,6,24,8,10,6,30,8,6,3,16,18
2019-03-07,Indiana State,MVC,Greg Lansing,N,Valparaiso,MVC,Matt Lottich,L,55,77,21,58,6,25,7,8,6,30,7,3,2,13,24,26,58,3,14,22,27,7,36,9,8,1,6,10
2018-11-06,Fairfield,MAAC,Sydney Johnson,A,Purdue,Big Ten,Matt Painter,L,57,90,22,60,8,22,5,9,8,21,8,5,0,11,17,32,59,14,30,12,15,8,36,17,4,3,13,17
2018-11-10,Fairfield,MAAC,Sydney Johnson,A,Bucknell,Patriot,Nathan Davis,W,60,58,20,49,6,16,14,17,6,25,4,5,3,12,23,20,58,5,21,13,22,16,39,14,3,9,14,20
2018-11-13,Fairfield,MAAC,Sydney Johnson,H,LIU,NEC,Derek Kellogg,L,87,89,31,61,10,23,15,21,12,37,19,6,3,12,19,31,60,13,25,14,20,6,24,17,8,4,9,14
2018-11-17,Fairfield,MAAC,Sydney Johnson,H,Wagner,NEC,Bashir Mason,L,73,79,26,59,11,26,10,14,4,24,13,6,1,12,20,30,62,4,20,15,22,16,45,8,4,8,16,18
2018-11-23,Fairfield,MAAC,Sydney Johnson,N,Longwood,Big South,Griff Aldrich,L,65,67,24,58,7,25,10,14,7,19,12,8,1,8,16,23,46,8,24,13,15,7,33,10,3,3,19,15
2018-11-24,Fairfield,MAAC,Sydney Johnson,A,Seattle,WAC,Jim Hayford,L,80,83,27,67,11,26,15,20,6,23,11,6,2,6,33,24,45,6,10,29,43,7,42,13,1,4,15,21
2018-11-25,Fairfield,MAAC,Sydney Johnson,N,Denver,Summit,Rodney Billups,W,86,85,34,61,13,24,5,9,6,20,16,6,0,10,23,29,48,1,9,26,31,8,32,10,6,5,12,12
2018-12-01,Fairfield,MAAC,Sydney Johnson,A,Army,Patriot,Jimmy Allen,L,60,63,20,57,8,27,12,15,8,37,10,7,2,20,20,20,56,6,21,17,27,10,34,12,10,2,14,17
2018-12-06,Fairfield,MAAC,Sydney Johnson,H,Oakland,Horizon,Greg Kampe,L,86,87,32,64,9,22,13,18,12,27,17,12,0,12,23,28,47,10,21,21,24,6,24,22,4,3,19,18
2018-12-09,Fairfield,MAAC,Sydney Johnson,A,Old Dominion,CUSA,Jeff Jones,L,69,79,22,61,12,34,13,15,10,34,15,4,4,9,24,26,56,6,15,21,30,7,36,17,3,3,7,15
2018-12-16,Fairfield,MAAC,Sydney Johnson,A,Boston College,ACC,Jim Christian,L,67,77,26,64,14,40,1,2,3,32,20,3,1,15,18,24,58,8,21,21,29,9,41,10,10,6,13,8
2018-12-22,Fairfield,MAAC,Sydney Johnson,A,New Hampshire,AEC,Bill Herrion,W,63,57,20,49,4,18,19,25,7,34,2,4,1,16,20,20,48,8,26,9,13,2,26,7,5,2,13,21
2019-01-03,Fairfield,MAAC,Sydney Johnson,H,Rider,MAAC,Kevin Baggett,L,82,83,32,56,13,28,5,10,4,31,25,2,1,20,21,33,68,2,7,15,25,13,36,14,11,3,10,13
2019-01-05,Fairfield,MAAC,Sydney Johnson,A,Iona,MAAC,Tim Cluess,L,87,94,31,64,16,33,9,11,9,35,21,6,3,18,25,31,64,10,24,22,29,9,34,17,11,0,11,16
2019-01-07,Fairfield,MAAC,Sydney Johnson,H,Niagara,MAAC,Chris Casey,W,77,59,31,61,6,22,9,11,10,40,19,9,2,17,18,22,55,6,21,9,13,6,24,10,6,1,17,15
2019-01-10,Fairfield,MAAC,Sydney Johnson,H,St. Peter's,MAAC,Shaheen Holloway,W,60,57,25,48,5,13,5,9,6,29,16,7,2,15,15,20,53,9,26,8,13,11,28,13,10,2,15,14
2019-01-13,Fairfield,MAAC,Sydney Johnson,A,Quinnipiac,MAAC,Baker Dunleavy,L,78,80,31,64,11,31,5,8,8,21,13,9,4,8,23,24,49,13,24,19,24,9,33,18,6,1,17,14
2019-01-17,Fairfield,MAAC,Sydney Johnson,A,Monmouth,MAAC,King Rice,L,57,74,20,56,8,27,9,22,10,33,13,7,2,16,19,23,53,9,20,19,23,7,37,15,10,6,16,17
2019-01-19,Fairfield,MAAC,Sydney Johnson,H,Canisius,MAAC,Reggie Witherspoon,L,68,73,25,59,4,19,14,22,9,35,9,4,0,14,22,26,52,7,19,14,20,5,31,17,8,3,14,21
2019-01-24,Fairfield,MAAC,Sydney Johnson,H,Siena,MAAC,Jamion Christian,L,48,57,20,56,4,23,4,7,10,33,8,11,3,18,17,20,47,5,17,12,19,6,31,9,8,4,14,13
2019-01-27,Fairfield,MAAC,Sydney Johnson,H,Iona,MAAC,Tim Cluess,W,80,68,27,59,6,19,20,25,8,29,12,8,2,11,23,24,49,3,14,17,27,6,27,6,4,3,19,23
2019-01-31,Fairfield,MAAC,Sydney Johnson,A,Manhattan,MAAC,Steve Masiello,L,49,62,17,49,6,28,9,19,10,24,13,7,5,17,19,23,45,8,15,8,12,8,34,14,8,1,19,19
2019-02-02,Fairfield,MAAC,Sydney Johnson,A,Marist,MAAC,John Dunne,W,57,52,20,44,5,18,12,20,4,30,9,6,4,19,14,21,51,4,18,6,11,4,25,7,10,1,14,21
2019-02-04,Fairfield,MAAC,Sydney Johnson,A,Siena,MAAC,Jamion Christian,L,50,61,20,49,9,24,1,1,7,28,11,5,1,16,12,23,48,9,16,6,10,6,23,13,6,3,8,10
2019-02-09,Fairfield,MAAC,Sydney Johnson,H,Monmouth,MAAC,King Rice,L,49,61,16,59,5,33,12,15,11,34,9,6,5,15,18,24,56,4,10,9,17,7,38,12,5,4,13,14
2019-02-15,Fairfield,MAAC,Sydney Johnson,A,Canisius,MAAC,Reggie Witherspoon,L,68,72,26,57,5,16,11,13,6,26,10,6,1,16,17,25,54,10,25,12,18,5,23,18,10,8,13,16
2019-02-17,Fairfield,MAAC,Sydney Johnson,A,Niagara,MAAC,Chris Casey,L,73,78,30,67,9,23,4,4,5,30,14,10,1,12,27,25,52,9,19,19,29,5,35,11,4,5,16,10
2019-02-24,Fairfield,MAAC,Sydney Johnson,H,Manhattan,MAAC,Steve Masiello,W,72,59,25,50,13,27,9,13,6,23,20,4,0,9,15,21,48,7,22,10,16,10,24,10,3,1,12,16
2019-03-01,Fairfield,MAAC,Sydney Johnson,H,Marist,MAAC,John Dunne,W,59,44,25,51,7,19,2,5,5,30,17,10,4,14,14,17,49,1,9,9,13,9,30,6,5,0,17,14
2019-03-03,Fairfield,MAAC,Sydney Johnson,A,St. Peter's,MAAC,Shaheen Holloway,L,52,62,18,52,7,19,9,10,6,18,8,10,1,13,19,22,45,3,9,15,18,10,34,10,8,9,19,14
2019-03-07,Fairfield,MAAC,Sydney Johnson,N,Manhattan,MAAC,Steve Masiello,L,53,57,18,44,7,15,10,16,9,27,7,3,4,13,18,17,44,4,21,19,24,6,25,8,7,2,9,18
2018-11-06,UC-Davis,Big West,Jim Les,H,San Francisco,WCC,Kyle Smith,L,42,76,14,51,3,19,11,12,5,28,7,7,3,18,16,32,61,6,22,6,12,10,41,18,10,3,12,20
2018-11-09,UC-Davis,Big West,Jim Les,H,San Diego,WCC,Sam Scholl,L,57,76,20,53,3,23,14,17,5,27,6,4,2,10,17,30,60,8,27,8,13,7,36,18,6,0,8,18
2018-11-12,UC-Davis,Big West,Jim Les,A,Arkansas,SEC,Mike Anderson,L,58,81,18,56,7,29,15,18,9,32,11,3,0,24,31,23,49,8,20,27,41,5,30,14,10,6,15,21
2018-11-17,UC-Davis,Big West,Jim Les,N,Texas A&M-Corpus Christi,Southland,Willis Wilson,W,57,54,18,56,8,27,13,16,8,38,9,7,3,17,16,21,59,5,21,7,12,8,33,6,8,3,17,18
2018-11-18,UC-Davis,Big West,Jim Les,A,Texas-Arlington,Sun Belt,Chris Ogden,L,59,68,20,45,6,23,13,25,9,29,10,4,0,18,25,18,47,8,26,24,28,9,33,11,8,1,13,26
2018-11-20,UC-Davis,Big West,Jim Les,N,Sacramento State,Big Sky,Brian Katz,L,55,58,22,59,7,16,4,10,8,31,8,11,4,19,18,22,57,4,15,10,14,12,37,11,15,6,21,14
2018-11-23,UC-Davis,Big West,Jim Les,A,Indiana,Big Ten,Archie Miller,L,62,76,24,50,10,20,4,4,6,21,11,9,2,19,22,26,49,10,17,14,21,8,22,11,3,3,14,9
2018-11-29,UC-Davis,Big West,Jim Les,H,Northern Arizona,Big Sky,Jack Murphy,W,73,57,29,61,10,32,5,12,7,31,17,7,0,10,14,22,51,8,25,5,11,6,31,14,9,2,18,13
2018-12-05,UC-Davis,Big West,Jim Les,A,Northern Illinois,MAC,Mark Montgomery,L,62,71,22,61,11,33,7,12,7,24,17,5,2,10,18,25,52,6,13,15,22,9,39,13,1,4,15,16
2018-12-22,UC-Davis,Big West,Jim Les,A,Arizona,Pac-12,Sean Miller,L,68,70,26,51,4,11,12,20,5,25,11,3,4,8,24,24,51,6,18,16,25,8,28,10,1,1,8,21
2018-12-28,UC-Davis,Big West,Jim Les,A,Loyola Marymount,WCC,Mike Dunlap,L,59,77,20,49,6,23,13,16,5,21,11,5,1,13,19,28,48,5,14,16,19,5,29,18,9,2,10,19
2018-12-30,UC-Davis,Big West,Jim Les,A,USC,Pac-12,Andy Enfield,L,55,73,22,55,4,17,7,11,9,28,11,6,0,14,13,29,55,10,23,5,10,5,25,20,9,3,10,15
2019-01-10,UC-Davis,Big West,Jim Les,A,UC-Irvine,Big West,Russ Turner,L,69,71,25,61,5,16,14,25,6,34,10,3,2,12,28,23,58,4,24,21,34,8,38,12,7,5,11,26
2019-01-12,UC-Davis,Big West,Jim Les,A,Long Beach State,Big West,Dan Monson,L,77,82,28,58,11,24,10,14,10,26,13,9,0,18,33,22,41,6,15,32,42,7,26,7,8,5,17,19
2019-01-17,UC-Davis,Big West,Jim Les,H,UCSB,Big West,Joe Pasternack,L,58,69,23,48,4,15,8,12,2,20,8,9,2,11,16,24,54,11,24,10,13,11,33,13,7,1,14,14
2019-01-19,UC-Davis,Big West,Jim Les,H,Cal Poly,Big West,Joe Callero,W,75,63,26,53,7,18,16,24,7,34,16,8,2,10,15,23,54,8,25,9,14,6,27,11,2,3,13,22
2019-01-26,UC-Davis,Big West,Jim Les,A,Hawaii,Big West,Eran Ganot,L,60,80,20,50,7,22,13,16,5,24,14,9,1,18,20,29,52,8,22,14,22,7,34,18,10,1,15,18
2019-02-02,UC-Davis,Big West,Jim Les,A,UC-Riverside,Big West,David Patrick,W,84,71,26,49,9,18,23,23,7,23,17,10,2,11,16,25,50,8,18,13,21,11,25,12,7,2,17,21
2019-02-07,UC-Davis,Big West,Jim Les,A,Cal Poly,Big West,Joe Callero,W,63,53,24,46,5,15,10,14,2,25,12,2,8,15,11,22,55,5,19,4,5,6,27,10,8,5,14,15
2019-02-09,UC-Davis,Big West,Jim Les,A,UCSB,Big West,Joe Pasternack,W,61,57,22,51,6,18,11,12,4,24,9,6,1,11,17,20,51,3,15,14,18,12,36,11,6,4,11,19
2019-02-13,UC-Davis,Big West,Jim Les,H,Cal State Northridge,Big West,Mark Gottfried,W,76,59,27,56,12,25,10,11,5,33,20,8,3,9,14,21,53,7,18,10,16,3,25,11,6,7,10,13
2019-02-16,UC-Davis,Big West,Jim Les,H,Long Beach State,Big West,Dan Monson,W,77,73,28,58,12,27,9,16,9,32,20,3,1,14,21,27,50,4,14,15,26,5,30,12,4,1,13,20
2019-02-21,UC-Davis,Big West,Jim Les,A,Cal State Fullerton,Big West,Dedrique Taylor,L,58,62,22,53,6,18,8,16,5,31,9,4,1,10,17,23,55,6,18,10,14,7,37,12,4,2,13,14
2019-02-23,UC-Davis,Big West,Jim Les,A,Cal State Northridge,Big West,Mark Gottfried,L,76,81,23,61,9,24,21,24,8,30,12,6,2,15,23,28,61,10,23,15,26,9,36,13,5,7,15,22
2019-02-28,UC-Davis,Big West,Jim Les,H,UC-Irvine,Big West,Russ Turner,L,48,64,16,53,3,14,13,21,6,20,6,4,1,5,16,22,45,5,16,15,21,8,43,10,4,2,13,19
2019-03-02,UC-Davis,Big West,Jim Les,H,Cal State Fullerton,Big West,Dedrique Taylor,W,66,59,20,53,5,19,21,27,4,29,9,11,7,9,15,22,52,6,20,9,14,5,31,11,6,7,17,21
2019-03-07,UC-Davis,Big West,Jim Les,H,Hawaii,Big West,Eran Ganot,L,69,76,25,52,3,13,16,21,4,26,13,6,2,11,19,25,56,8,24,18,20,7,32,14,3,3,15,21
2019-03-09,UC-Davis,Big West,Jim Les,H,UC-Riverside,Big West,David Patrick,L,70,71,29,55,7,18,5,6,3,22,15,6,0,11,13,27,51,11,23,6,9,4,27,13,4,1,13,14
2019-03-14,UC-Davis,Big West,Jim Les,N,Cal State Fullerton,Big West,Dedrique Taylor,L,71,75,32,63,3,14,4,11,7,25,12,6,6,14,23,24,50,4,13,23,32,7,33,11,7,8,16,19
2018-11-06,Southern,SWAC,Sean Woods,A,Alabama,SEC,Avery Johnson,L,62,82,21,55,3,17,17,30,7,26,8,7,2,15,28,27,55,9,24,19,28,16,42,17,3,6,20,24
2018-11-10,Southern,SWAC,Sean Woods,A,Baylor,Big 12,Scott Drew,L,53,80,17,45,4,12,15,21,4,24,7,4,2,20,22,28,63,9,27,15,21,14,38,19,8,7,9,20
2018-11-13,Southern,SWAC,Sean Woods,A,Louisville,ACC,Chris Mack,L,54,104,18,46,3,10,15,24,8,22,6,2,0,22,39,32,55,9,25,31,39,14,37,17,5,3,13,26
2018-11-17,Southern,SWAC,Sean Woods,A,George Mason,A-10,Dave Paulsen,L,65,69,27,64,5,17,6,9,11,31,7,7,3,14,25,22,51,4,20,21,26,7,31,9,3,6,13,16
2018-11-23,Southern,SWAC,Sean Woods,N,Western Michigan,MAC,Steve Hawkins,L,70,85,26,61,6,21,12,18,9,21,9,10,3,8,21,29,51,10,22,17,24,7,31,12,2,4,14,18
2018-11-24,Southern,SWAC,Sean Woods,N,North Carolina Central,MEAC,LeVelle Moton,L,71,83,27,55,5,14,12,16,10,20,6,4,5,13,21,26,49,6,14,25,30,11,27,10,6,2,13,17
2018-12-01,Southern,SWAC,Sean Woods,A,Louisiana,Sun Belt,Bob Marlin,L,78,88,29,68,7,22,13,17,17,40,7,5,3,16,22,27,56,8,17,26,34,12,32,18,8,11,15,15
2018-12-07,Southern,SWAC,Sean Woods,A,South Dakota State,Summit,T.J. Otzelberger,L,92,101,31,64,16,32,14,15,8,21,21,8,0,9,29,31,45,7,15,32,36,1,24,16,3,1,12,14
2018-12-09,Southern,SWAC,Sean Woods,A,Iowa State,Big 12,Steve Prohm,L,65,101,24,58,7,19,10,17,7,24,11,7,0,12,16,40,57,12,25,9,13,2,31,28,5,7,13,16
2018-12-15,Southern,SWAC,Sean Woods,A,Northwestern State,Southland,Mike McConathy,L,66,69,22,51,6,11,16,20,7,33,15,6,2,23,30,21,48,4,17,23,39,8,28,11,15,1,13,18
2018-12-19,Southern,SWAC,Sean Woods,H,California Baptist,WAC,Rick Croy,L,76,79,26,52,6,18,18,23,6,18,11,5,1,16,22,28,46,5,10,18,23,4,24,10,3,1,18,23
2018-12-28,Southern,SWAC,Sean Woods,A,Marquette,Big East,Steve Wojciechowski,L,41,84,14,54,2,16,11,18,6,22,9,8,1,16,22,27,60,9,21,21,30,14,49,10,11,4,14,18
2019-01-05,Southern,SWAC,Sean Woods,H,Prairie View,SWAC,Byron Smith,L,73,82,27,56,4,23,15,28,14,36,11,3,3,19,24,31,58,7,15,13,21,6,27,16,10,1,10,23
2019-01-07,Southern,SWAC,Sean Woods,H,Texas Southern,SWAC,Johnny Jones,L,67,77,25,61,7,22,10,16,13,35,14,7,4,16,23,26,58,8,24,17,27,11,31,8,5,5,14,14
2019-01-12,Southern,SWAC,Sean Woods,A,Grambling,SWAC,Donte Jackson,L,63,69,23,53,6,13,11,15,8,23,9,7,2,18,24,24,49,7,15,14,22,8,31,12,6,3,18,16
2019-01-14,Southern,SWAC,Sean Woods,A,Jackson State,SWAC,Wayne Brent,L,58,64,19,38,4,12,16,22,3,29,6,6,4,22,26,20,50,4,16,20,34,9,25,10,9,3,10,20
2019-01-19,Southern,SWAC,Sean Woods,H,Arkansas-Pine Bluff,SWAC,George Ivory,W,69,67,24,53,8,19,13,16,11,31,16,6,5,17,21,21,45,8,17,17,25,6,22,7,9,1,14,16
2019-01-21,Southern,SWAC,Sean Woods,H,Mississippi Valley State,SWAC,Andre Payne,W,80,56,30,55,7,16,13,19,9,40,19,3,4,14,20,20,52,7,23,9,20,4,20,13,7,2,13,18
2019-01-26,Southern,SWAC,Sean Woods,A,Alabama A&M,SWAC,Dylan Howard,L,62,68,21,46,4,15,16,31,8,25,10,12,4,19,17,25,51,5,14,13,17,7,27,13,9,2,23,19
2019-01-28,Southern,SWAC,Sean Woods,A,Alabama State,SWAC,Lewis Jackson,L,65,69,25,60,5,14,10,17,13,31,11,11,0,21,29,21,46,4,12,23,40,9,34,7,6,5,21,20
2019-02-02,Southern,SWAC,Sean Woods,A,Alcorn State,SWAC,Montez Robinson,L,64,76,26,54,5,13,7,14,5,20,18,10,2,13,18,25,43,11,17,15,19,6,29,20,8,6,19,16
2019-02-09,Southern,SWAC,Sean Woods,H,Grambling,SWAC,Donte Jackson,L,40,59,18,55,0,13,4,9,8,24,9,5,7,11,20,20,48,2,9,17,25,8,37,7,4,3,13,13
