Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints,FieldGoals,FieldGoalAttempts,ThreePointers,ThreePointerAttempts,FreeThrows,FreeThrowAttempts,OffensiveRebounds,TeamRebounds,Assists,Steals,Blocks,Turnovers,PersonalFouls,OpponentFieldGoals,OpponentFieldGoalAttempts,OpponentThreePointers,OpponentThreePointerAttempts,OpponentFreeThrows,OpponentFreeThrowAttempts,OpponentOffensiveRebounds,OpponentTeamRebounds,OpponentAssists,OpponentSteals,OpponentBlocks,OpponentTurnovers,OpponentPersonalFouls
2013-12-30,San Diego,WCC,Bill Grier,A,Loyola Marymount,WCC,Max Good,L,62,65,24,52,10,21,4,7,6,30,15,6,3,14,15,25,54,4,14,11,14,6,24,19,9,3,9,11
2014-01-04,San Diego,WCC,Bill Grier,A,BYU,WCC,Dave Rose,L,53,87,20,58,2,17,11,18,5,19,11,2,3,9,24,31,58,8,17,17,24,5,30,25,4,1,9,18
2014-01-09,San Diego,WCC,Bill Grier,H,Loyola Marymount,WCC,Max Good,W,74,67,24,54,3,3,23,29,10,30,8,4,7,15,19,25,52,6,15,11,15,7,20,8,3,6,13,21
2014-01-11,San Diego,WCC,Bill Grier,H,Pepperdine,WCC,Marty Wilson,L,65,69,23,42,5,11,14,25,4,24,9,4,5,17,22,21,48,7,15,20,27,7,26,10,11,1,12,20
2014-01-16,San Diego,WCC,Bill Grier,A,Santa Clara,WCC,Kerry Keating,W,69,66,24,45,7,12,14,20,4,25,12,4,1,10,15,24,51,4,14,14,19,7,28,12,6,5,9,17
2014-01-18,San Diego,WCC,Bill Grier,A,San Francisco,WCC,Rex Walters,L,62,64,21,49,8,18,12,15,4,24,11,7,4,7,19,23,43,6,11,12,22,5,29,10,2,3,10,13
2014-01-23,San Diego,WCC,Bill Grier,A,Gonzaga,WCC,Mark Few,L,56,59,19,46,4,14,14,15,4,23,3,6,5,8,12,25,52,7,18,2,4,7,28,12,4,1,8,11
2014-01-25,San Diego,WCC,Bill Grier,A,Portland,WCC,Eric Reveno,W,65,63,23,46,8,12,11,19,5,27,10,7,6,17,16,23,60,5,16,12,15,14,33,11,13,4,12,18
2014-01-30,San Diego,WCC,Bill Grier,H,Saint Mary's,WCC,Randy Bennett,W,61,43,20,50,7,17,14,17,6,32,9,8,6,8,19,13,52,1,14,16,23,14,36,5,4,4,11,19
2014-02-01,San Diego,WCC,Bill Grier,H,Pacific,WCC,Ron Verlin,L,67,84,21,42,11,21,14,26,5,20,14,3,7,12,19,29,53,8,15,18,21,8,28,8,4,1,11,23
2014-02-06,San Diego,WCC,Bill Grier,H,San Francisco,WCC,Rex Walters,L,67,74,24,57,8,26,11,17,7,31,12,4,1,10,20,29,58,6,24,10,21,8,35,13,5,0,6,16
2014-02-08,San Diego,WCC,Bill Grier,H,Santa Clara,WCC,Kerry Keating,L,63,69,20,53,4,12,19,30,13,31,12,9,7,10,18,23,54,10,20,13,17,10,31,10,7,5,15,23
2014-02-13,San Diego,WCC,Bill Grier,A,Saint Mary's,WCC,Randy Bennett,L,57,69,22,43,3,14,10,13,8,22,11,2,2,13,16,25,49,7,17,12,15,9,23,13,7,2,7,16
2014-02-15,San Diego,WCC,Bill Grier,A,Pacific,WCC,Ron Verlin,W,70,55,20,41,9,16,21,28,9,33,14,4,4,17,24,18,47,3,15,16,22,7,22,10,4,1,12,25
2014-02-20,San Diego,WCC,Bill Grier,H,Portland,WCC,Eric Reveno,W,61,59,20,48,6,14,15,23,6,30,11,6,5,8,11,23,54,6,19,7,9,4,29,11,7,4,11,19
2014-02-22,San Diego,WCC,Bill Grier,H,Gonzaga,WCC,Mark Few,W,69,66,19,47,8,22,23,33,5,28,10,9,1,7,15,27,54,6,13,6,11,8,31,16,3,5,13,23
2014-03-01,San Diego,WCC,Bill Grier,H,BYU,WCC,Dave Rose,L,70,78,25,58,10,26,10,13,12,29,15,8,1,15,20,27,52,9,16,15,22,10,29,16,8,3,17,15
2014-03-08,San Diego,WCC,Bill Grier,N,San Francisco,WCC,Rex Walters,L,60,69,19,51,10,31,12,20,7,25,14,6,2,10,25,20,47,7,17,22,30,7,33,11,1,1,9,22
2014-03-18,San Diego,WCC,Bill Grier,H,Portland State,Big Sky,Tyler Geving,W,87,65,31,57,9,16,16,25,8,37,24,5,9,10,20,21,55,6,18,17,22,6,29,5,6,1,9,18
2014-03-22,San Diego,WCC,Bill Grier,A,Sam Houston State,Southland,Jason Hooten,W,77,72,27,46,9,17,14,17,4,28,21,7,3,15,16,25,55,7,16,15,19,7,22,17,7,1,10,14
2014-03-26,San Diego,WCC,Bill Grier,A,Pacific,WCC,Ron Verlin,L,60,75,20,54,2,20,18,23,6,27,8,4,3,12,24,24,50,6,12,21,29,7,35,12,4,1,11,20
2013-11-08,Davidson,Southern,Bob McKillop,A,Duke,ACC,Mike Krzyzewski,L,77,111,26,62,3,21,22,25,13,30,4,2,0,10,23,38,54,13,21,22,32,3,27,16,7,6,4,21
2013-11-11,Davidson,Southern,Bob McKillop,H,Milwaukee,Horizon,Rob Jeter,L,77,81,29,66,8,21,11,15,9,30,13,7,2,14,26,23,53,3,17,32,40,8,32,10,7,3,14,19
2013-11-16,Davidson,Southern,Bob McKillop,N,Virginia,ACC,Tony Bennett,L,57,70,19,62,11,29,8,12,15,26,9,9,2,12,16,25,48,4,11,16,21,14,42,10,6,4,17,13
2013-11-21,Davidson,Southern,Bob McKillop,N,Georgia,SEC,Mark Fox,W,94,82,26,58,8,24,34,41,11,27,9,8,2,5,24,29,52,5,12,19,24,7,26,8,2,3,16,27
2013-11-22,Davidson,Southern,Bob McKillop,N,Clemson,ACC,Brad Brownell,L,54,85,23,55,6,21,2,11,9,23,9,7,5,12,14,33,54,10,19,9,12,5,30,13,6,6,13,15
2013-11-24,Davidson,Southern,Bob McKillop,N,New Mexico,MWC,Craig Neal,L,58,79,21,59,8,29,8,17,7,25,11,9,0,10,17,28,58,7,18,16,19,9,44,15,4,6,13,20
2013-11-30,Davidson,Southern,Bob McKillop,A,Stetson,A-Sun,Corey Williams,W,86,80,29,53,8,15,20,25,6,27,15,5,0,12,17,30,56,7,15,13,20,10,28,14,8,6,14,23
2013-12-04,Davidson,Southern,Bob McKillop,A,Charlotte,CUSA,Alan Major,W,87,78,34,67,7,28,12,15,7,30,12,6,2,7,25,25,60,3,16,25,36,15,40,10,5,2,14,14
2013-12-11,Davidson,Southern,Bob McKillop,N,Niagara,MAAC,Chris Casey,L,72,83,22,61,6,30,22,31,10,30,13,4,0,13,28,24,50,6,15,29,40,7,35,13,8,2,14,29
2013-12-15,Davidson,Southern,Bob McKillop,H,Drexel,CAA,Bruiser Flint,L,58,72,19,58,3,22,17,31,9,34,9,3,4,6,21,24,55,6,12,18,26,9,45,11,4,6,8,27
2013-12-21,Davidson,Southern,Bob McKillop,A,UNC,ACC,Roy Williams,L,85,97,31,68,9,23,14,24,8,30,14,3,0,21,31,30,62,3,6,34,47,10,40,19,11,11,15,24
2013-12-29,Davidson,Southern,Bob McKillop,A,Wichita State,MVC,Gregg Marshall,L,70,81,24,56,11,28,11,16,6,31,14,2,2,15,29,23,54,7,19,28,41,8,31,12,8,7,9,16
2014-01-01,Davidson,Southern,Bob McKillop,H,College of Charleston,CAA,Doug Wojcik,L,64,76,23,59,9,25,9,20,6,23,13,4,0,9,21,26,43,4,13,20,30,4,36,13,3,5,13,19
2014-01-04,Davidson,Southern,Bob McKillop,A,Wofford,Southern,Mike Young,W,78,63,30,49,4,10,14,17,5,31,11,5,1,13,15,23,55,2,8,15,21,7,23,10,8,3,8,14
2014-01-09,Davidson,Southern,Bob McKillop,A,Furman,Southern,Niko Medved,W,73,56,24,48,11,26,14,18,3,24,18,12,3,13,21,18,41,3,12,17,26,6,28,4,4,2,21,18
2014-01-11,Davidson,Southern,Bob McKillop,H,Appalachian State,Southern,Jason Capel,W,78,66,28,49,6,11,16,29,5,26,15,4,0,9,21,23,51,3,13,17,23,10,30,6,5,0,14,25
2014-01-16,Davidson,Southern,Bob McKillop,H,Elon,Southern,Matt Matheny,L,85,87,33,76,6,23,13,16,8,29,13,9,1,3,15,34,67,7,18,12,16,10,44,18,1,4,11,10
2014-01-18,Davidson,Southern,Bob McKillop,A,UNC Greensboro,Southern,Wes Miller,W,93,82,25,52,8,16,35,39,8,35,12,4,0,17,20,28,68,11,22,15,21,13,31,17,11,3,14,30
2014-01-23,Davidson,Southern,Bob McKillop,A,Western Carolina,Southern,Larry Hunter,W,82,77,28,49,10,17,16,21,10,36,16,3,3,21,21,27,65,7,17,16,20,13,21,9,8,5,6,23
2014-01-25,Davidson,Southern,Bob McKillop,H,Georgia Southern,Southern,Mark Byington,W,82,52,28,55,10,22,16,17,12,43,16,4,3,15,16,21,63,3,15,7,11,11,24,6,8,0,10,15
2014-01-30,Davidson,Southern,Bob McKillop,H,Chattanooga,Southern,Will Wade,W,94,51,42,71,6,14,4,8,12,41,19,6,4,9,18,16,49,0,13,19,25,7,24,3,5,5,14,15
2014-02-01,Davidson,Southern,Bob McKillop,H,Citadel,Southern,Chuck Driesell,W,62,43,23,46,9,22,7,11,7,28,16,1,4,9,11,20,46,2,8,1,2,3,18,12,2,2,6,17
2014-02-06,Davidson,Southern,Bob McKillop,A,Samford,Southern,Bennie Seltzer,W,109,88,37,57,16,22,19,29,8,26,26,7,3,10,22,33,56,4,12,18,26,4,20,15,5,4,13,24
2014-02-08,Davidson,Southern,Bob McKillop,H,Furman,Southern,Niko Medved,W,65,50,21,48,11,29,12,13,7,29,14,10,1,16,18,17,39,4,7,12,19,1,18,9,10,3,19,17
2014-02-15,Davidson,Southern,Bob McKillop,A,Georgia Southern,Southern,Mark Byington,W,88,73,31,56,11,25,15,22,5,29,14,2,0,7,18,24,48,10,20,15,25,4,28,8,4,1,11,21
2014-02-17,Davidson,Southern,Bob McKillop,A,Citadel,Southern,Chuck Driesell,W,83,76,23,48,11,21,26,36,8,26,14,2,0,9,22,24,48,5,12,23,30,7,23,11,4,2,8,24
2014-02-22,Davidson,Southern,Bob McKillop,H,Wofford,Southern,Mike Young,W,59,49,22,42,6,14,9,12,4,31,16,2,3,14,14,17,50,5,14,10,15,5,23,11,6,0,6,16
2014-02-27,Davidson,Southern,Bob McKillop,H,UNC Greensboro,Southern,Wes Miller,W,79,46,26,58,13,27,14,21,7,38,17,7,3,9,15,21,63,1,12,3,7,10,35,6,4,2,15,25
2014-03-01,Davidson,Southern,Bob McKillop,A,Elon,Southern,Matt Matheny,W,86,69,31,50,8,17,16,22,5,31,9,1,0,11,24,23,51,5,15,18,28,4,20,9,3,0,8,19
2014-03-08,Davidson,Southern,Bob McKillop,N,Samford,Southern,Bennie Seltzer,W,77,54,25,58,7,23,20,29,15,36,13,8,5,7,14,23,51,2,9,6,14,8,30,10,3,2,15,22
2014-03-09,Davidson,Southern,Bob McKillop,N,Western Carolina,Southern,Larry Hunter,L,97,99,28,51,8,23,33,41,6,24,13,5,1,9,24,33,64,6,16,27,34,14,34,10,6,2,7,30
2014-03-18,Davidson,Southern,Bob McKillop,A,Missouri,SEC,Frank Haith,L,77,85,28,67,9,29,12,13,12,30,14,5,0,10,24,29,50,2,8,25,34,5,28,7,5,2,12,14
2013-11-08,Nicholls State,Southland,J.P. Piper,A,Auburn,SEC,Tony Barbee,L,54,76,19,56,6,24,10,22,12,31,11,3,1,14,31,22,46,4,15,28,41,10,38,14,5,7,13,19
2013-11-14,Nicholls State,Southland,J.P. Piper,A,North Texas,CUSA,Tony Benford,L,78,92,28,65,8,22,14,25,9,24,12,8,2,6,29,23,47,7,11,39,46,10,40,9,3,2,16,18
2013-11-19,Nicholls State,Southland,J.P. Piper,A,Troy,Sun Belt,Phil Cunningham,L,62,77,24,57,3,14,11,15,13,28,11,7,3,14,27,21,45,4,14,31,36,10,29,11,8,3,13,13
2013-11-23,Nicholls State,Southland,J.P. Piper,A,Memphis,AAC,Josh Pastner,L,59,98,23,64,4,17,9,17,10,28,9,8,2,16,37,31,59,5,11,31,50,13,44,22,10,6,12,18
2013-11-26,Nicholls State,Southland,J.P. Piper,H,UTSA,CUSA,Brooks Thompson,W,79,73,27,48,10,23,15,29,6,26,16,5,4,12,27,21,43,3,11,28,36,5,24,5,7,1,15,22
2013-12-14,Nicholls State,Southland,J.P. Piper,A,San Francisco,WCC,Rex Walters,L,48,77,17,53,3,22,11,15,8,24,9,6,1,14,27,23,40,8,17,23,34,4,33,17,4,0,14,20
2013-12-18,Nicholls State,Southland,J.P. Piper,A,IUPUI,Summit,Todd Howard,W,62,56,22,55,6,20,12,19,11,39,14,2,5,11,22,20,52,0,12,16,25,8,29,9,5,4,9,15
2013-12-20,Nicholls State,Southland,J.P. Piper,A,Indiana,Big Ten,Tom Crean,L,66,79,28,61,4,16,6,10,9,22,16,10,5,16,23,24,44,5,12,26,35,7,30,13,8,5,20,13
2014-01-02,Nicholls State,Southland,J.P. Piper,H,New Orleans,Southland,Mark Slessinger,W,88,83,28,56,5,17,27,43,5,22,14,11,2,15,39,20,44,1,13,42,61,10,34,2,7,2,22,33
2014-01-04,Nicholls State,Southland,J.P. Piper,H,Southeastern Louisiana,Southland,Jim Yarbrough,W,64,61,24,49,4,14,12,16,7,23,10,6,3,9,16,19,42,6,19,17,21,5,25,8,5,2,13,17
2014-01-09,Nicholls State,Southland,J.P. Piper,A,Lamar,Southland,Tic Price,W,64,60,26,57,5,19,7,14,11,30,12,7,3,12,19,19,46,1,4,21,28,7,31,10,6,3,13,15
2014-01-11,Nicholls State,Southland,J.P. Piper,A,Sam Houston State,Southland,Jason Hooten,L,61,88,23,51,8,22,7,15,8,27,17,4,2,13,23,30,52,7,17,21,30,8,32,21,5,3,7,19
2014-01-16,Nicholls State,Southland,J.P. Piper,H,Houston Baptist,Southland,Ron Cottrell,W,66,64,23,58,7,24,13,18,10,24,12,6,1,15,23,22,43,1,8,19,22,5,25,7,5,3,21,18
2014-01-18,Nicholls State,Southland,J.P. Piper,H,Texas A&M-Corpus Christi,Southland,Willis Wilson,L,67,70,24,53,8,24,11,14,6,25,11,3,4,10,18,23,53,4,12,20,25,12,35,6,8,0,10,15
2014-01-21,Nicholls State,Southland,J.P. Piper,A,McNeese State,Southland,Dave Simmons,W,87,79,29,51,7,16,22,34,9,39,19,2,3,16,23,28,72,10,31,13,29,17,35,18,10,2,7,24
2014-01-30,Nicholls State,Southland,J.P. Piper,H,Oral Roberts,Southland,Scott Sutton,W,73,72,22,49,5,18,24,32,7,25,8,6,1,7,26,21,43,6,12,24,34,5,23,14,3,5,10,29
2014-02-01,Nicholls State,Southland,J.P. Piper,H,Central Arkansas,Southland,Clarence Finley,W,78,67,26,51,5,11,21,23,3,28,15,2,0,7,21,23,53,5,15,16,28,7,27,8,3,4,9,21
2014-02-06,Nicholls State,Southland,J.P. Piper,A,Stephen F. Austin,Southland,Brad Underwood,L,64,93,22,42,2,11,18,27,6,23,15,4,3,21,20,35,62,8,19,15,18,8,26,22,10,2,10,22
2014-02-08,Nicholls State,Southland,J.P. Piper,A,Northwestern State,Southland,Mike McConathy,L,73,86,24,60,7,27,18,27,9,35,14,7,5,16,25,29,62,7,17,21,33,14,38,16,10,5,11,20
2014-02-13,Nicholls State,Southland,J.P. Piper,A,New Orleans,Southland,Mark Slessinger,L,64,70,23,51,6,17,12,22,8,24,10,9,1,12,23,23,48,3,9,21,25,9,33,12,7,2,16,21
2014-02-15,Nicholls State,Southland,J.P. Piper,A,Southeastern Louisiana,Southland,Jim Yarbrough,L,66,71,24,56,9,28,9,16,6,24,15,3,2,6,28,17,33,4,9,33,43,3,31,6,2,2,14,18
2014-02-22,Nicholls State,Southland,J.P. Piper,H,McNeese State,Southland,Dave Simmons,W,68,59,25,58,8,26,10,14,7,35,17,10,3,15,16,24,65,3,19,8,13,14,39,6,7,5,16,14
2014-02-27,Nicholls State,Southland,J.P. Piper,H,Abilene Christian,Southland,Joe Golding,W,79,60,26,50,10,22,17,25,5,26,17,9,4,5,21,17,39,7,17,19,25,2,25,8,4,1,12,20
2014-03-01,Nicholls State,Southland,J.P. Piper,H,Incarnate Word,Southland,Ken Burmeister,L,67,69,22,51,5,18,18,28,9,34,11,4,4,12,20,26,54,9,20,8,18,5,24,15,10,2,7,23
2014-03-06,Nicholls State,Southland,J.P. Piper,A,Houston Baptist,Southland,Ron Cottrell,W,75,62,25,50,5,15,20,26,5,34,13,5,2,13,23,20,57,3,16,19,28,11,30,8,2,2,11,25
2014-03-08,Nicholls State,Southland,J.P. Piper,A,Texas A&M-Corpus Christi,Southland,Willis Wilson,L,44,58,16,44,6,17,6,11,6,16,7,2,2,12,15,24,37,3,6,7,11,4,23,15,5,3,15,17
2014-03-12,Nicholls State,Southland,J.P. Piper,N,Southeastern Louisiana,Southland,Jim Yarbrough,W,71,64,23,57,7,22,18,26,10,38,15,8,5,11,22,21,53,6,20,16,24,8,34,5,6,4,14,20
2014-03-13,Nicholls State,Southland,J.P. Piper,N,Northwestern State,Southland,Mike McConathy,L,72,88,28,68,9,39,7,18,17,40,16,2,6,11,25,30,67,6,18,22,32,16,43,15,3,4,8,16
2013-11-08,UNC Asheville,Big South,Nick McDevitt,A,Kentucky,SEC,John Calipari,L,57,89,22,57,3,13,10,21,10,29,9,1,3,13,32,28,59,3,11,30,48,18,46,12,8,6,7,20
2013-11-11,UNC Asheville,Big South,Nick McDevitt,A,Western Carolina,Southern,Larry Hunter,L,67,74,20,50,7,19,20,27,15,35,11,6,7,17,19,26,63,7,14,15,24,16,30,11,13,6,11,20
2013-11-15,UNC Asheville,Big South,Nick McDevitt,A,College of Charleston,CAA,Doug Wojcik,W,67,58,24,52,5,13,14,15,6,33,5,3,11,11,13,22,70,5,27,9,10,14,34,10,5,5,6,12
2013-11-18,UNC Asheville,Big South,Nick McDevitt,A,Duke,ACC,Mike Krzyzewski,L,55,91,19,57,4,14,13,21,12,26,9,10,3,15,21,31,54,10,23,19,26,12,41,21,7,4,16,18
2013-11-19,UNC Asheville,Big South,Nick McDevitt,N,Norfolk State,MEAC,Robert Jones,L,78,80,26,58,8,22,18,24,19,39,14,1,1,9,16,31,54,7,16,11,16,8,21,19,4,1,4,21
2013-11-25,UNC Asheville,Big South,Nick McDevitt,A,Rhode Island,A-10,Dan Hurley,L,56,73,19,43,6,16,12,17,6,20,4,4,3,15,16,26,53,5,18,16,23,13,33,8,8,2,12,14
2013-11-26,UNC Asheville,Big South,Nick McDevitt,N,East Carolina,CUSA,Jeff Lebo,L,70,81,26,70,7,31,11,14,8,30,11,6,1,8,23,27,56,7,21,20,27,8,41,9,3,3,13,15
2013-12-01,UNC Asheville,Big South,Nick McDevitt,A,Charlotte,CUSA,Alan Major,L,56,77,20,58,4,15,12,20,12,30,6,7,2,12,20,28,55,8,21,13,25,13,42,16,4,4,11,13
2013-12-15,UNC Asheville,Big South,Nick McDevitt,A,USC Upstate,A-Sun,Eddie Payne,W,73,63,22,51,8,17,21,24,11,32,9,7,3,14,20,19,55,5,18,20,27,15,28,8,9,4,11,19
2013-12-28,UNC Asheville,Big South,Nick McDevitt,H,UNC Wilmington,CAA,Buzz Peterson,W,75,61,27,54,5,15,16,23,15,38,15,11,11,17,16,21,61,6,21,13,18,18,29,12,7,1,17,20
2014-01-04,UNC Asheville,Big South,Nick McDevitt,H,Ohio,MAC,Jim Christian,L,70,79,19,59,9,22,23,30,14,37,10,7,7,11,23,22,49,5,18,30,34,4,33,16,5,7,13,23
2014-01-08,UNC Asheville,Big South,Nick McDevitt,A,Gardner-Webb,Big South,Tim Craft,W,81,77,29,54,4,14,19,22,7,30,10,6,4,15,24,25,56,3,12,24,34,14,31,17,9,3,14,21
2014-01-11,UNC Asheville,Big South,Nick McDevitt,H,Presbyterian,Big South,Gregg Nibert,W,84,70,31,64,4,12,18,21,19,50,15,6,10,12,16,25,61,8,21,12,21,8,26,14,6,6,8,17
2014-01-15,UNC Asheville,Big South,Nick McDevitt,A,Coastal Carolina,Big South,Cliff Ellis,L,78,81,26,72,10,27,16,25,18,36,11,11,2,12,20,31,62,10,17,9,13,12,34,11,7,2,16,18
2014-01-18,UNC Asheville,Big South,Nick McDevitt,A,Charleston Southern,Big South,Barclay Radebaugh,W,80,76,26,51,8,16,20,24,2,27,7,4,3,8,17,28,60,8,23,12,18,11,34,17,4,4,11,19
2014-01-22,UNC Asheville,Big South,Nick McDevitt,H,Winthrop,Big South,Pat Kelsey,W,81,66,24,50,8,18,25,33,10,41,18,8,8,19,17,25,63,8,26,8,19,8,27,16,6,4,13,21
2014-01-25,UNC Asheville,Big South,Nick McDevitt,A,High Point,Big South,Scott Cherry,L,67,78,23,44,7,17,14,19,6,25,16,6,2,19,16,31,61,6,13,10,16,9,24,19,9,2,8,16
2014-01-28,UNC Asheville,Big South,Nick McDevitt,H,VMI,Big South,Duggar Baucom,L,105,109,34,74,9,19,28,36,12,45,19,5,10,10,22,36,78,11,21,26,38,19,47,20,4,10,6,23
2014-02-01,UNC Asheville,Big South,Nick McDevitt,A,Longwood,Big South,Jayson Gee,W,67,66,24,50,10,21,9,12,8,29,13,11,6,16,12,27,54,8,15,4,9,7,24,17,10,2,16,15
2014-02-05,UNC Asheville,Big South,Nick McDevitt,H,Campbell,Big South,Kevin McGeehan,W,86,73,30,57,6,11,20,27,4,31,18,12,4,12,15,25,55,8,26,15,18,7,33,17,6,6,19,24
2014-02-08,UNC Asheville,Big South,Nick McDevitt,H,Liberty,Big South,Dale Layer,W,75,72,25,52,9,20,16,24,2,28,16,5,10,15,19,25,61,3,13,19,25,13,36,18,10,9,11,19
2014-02-13,UNC Asheville,Big South,Nick McDevitt,A,Radford,Big South,Mike Jones,L,92,102,29,71,7,24,27,37,12,34,8,6,4,10,31,30,55,8,17,34,50,7,36,16,8,7,12,29
2014-02-15,UNC Asheville,Big South,Nick McDevitt,A,Presbyterian,Big South,Gregg Nibert,L,71,72,25,61,2,19,19,24,7,36,5,7,5,13,20,28,66,4,16,12,21,8,36,8,5,5,12,21
2014-02-19,UNC Asheville,Big South,Nick McDevitt,H,Charleston Southern,Big South,Barclay Radebaugh,W,82,71,26,59,7,18,23,30,6,39,16,6,7,7,17,22,64,8,26,19,24,13,38,12,4,1,14,21
2014-02-22,UNC Asheville,Big South,Nick McDevitt,H,Coastal Carolina,Big South,Cliff Ellis,W,100,85,28,57,6,24,38,52,13,37,19,11,9,13,26,26,60,6,20,27,43,11,30,15,8,2,19,34
2014-02-26,UNC Asheville,Big South,Nick McDevitt,A,Winthrop,Big South,Pat Kelsey,L,100,107,36,60,13,24,15,24,7,33,12,6,5,21,26,33,66,15,27,26,36,7,22,14,11,2,11,23
2014-03-01,UNC Asheville,Big South,Nick McDevitt,H,Gardner-Webb,Big South,Tim Craft,W,83,71,31,63,9,18,12,17,10,39,16,5,12,13,13,25,67,9,21,12,16,10,29,16,6,7,10,20
2014-03-07,UNC Asheville,Big South,Nick McDevitt,N,Radford,Big South,Mike Jones,W,96,87,31,50,9,16,25,30,10,31,12,5,2,18,12,36,69,6,17,9,13,12,23,12,10,0,10,26
2014-03-08,UNC Asheville,Big South,Nick McDevitt,N,Winthrop,Big South,Pat Kelsey,L,79,80,25,52,9,18,20,23,9,27,11,6,5,11,19,29,50,6,11,16,25,5,25,8,7,2,12,20
2013-11-08,NC State,ACC,Mark Gottfried,H,Appalachian State,Southern,Jason Capel,W,98,77,39,63,5,11,15,22,7,29,19,6,1,11,20,28,57,6,19,15,22,8,26,11,8,5,14,22
2013-11-12,NC State,ACC,Mark Gottfried,A,Cincinnati,AAC,Mick Cronin,L,57,68,19,58,7,19,12,21,11,30,7,5,3,7,23,21,53,3,8,23,31,16,38,7,5,9,11,23
2013-11-16,NC State,ACC,Mark Gottfried,H,Campbell,Big South,Kevin McGeehan,W,81,66,37,68,5,15,2,12,14,32,14,11,5,10,18,23,50,8,19,12,15,8,26,14,5,5,19,19
2013-11-20,NC State,ACC,Mark Gottfried,H,North Carolina Central,MEAC,LeVelle Moton,L,72,82,23,57,3,20,23,33,12,29,9,6,2,11,31,19,47,3,16,41,45,9,32,7,5,4,14,26
2013-11-26,NC State,ACC,Mark Gottfried,H,Florida Gulf Coast,A-Sun,Joe Dooley,W,82,62,34,62,2,8,12,18,12,41,17,5,6,11,21,19,55,4,16,20,23,7,19,8,9,2,11,14
2013-11-30,NC State,ACC,Mark Gottfried,H,Eastern Kentucky,OVC,Jeff Neubauer,W,75,56,30,60,2,14,13,19,12,40,14,3,4,10,11,22,58,9,29,3,6,5,26,13,6,2,11,18
2013-12-04,NC State,ACC,Mark Gottfried,H,Northwestern,Big Ten,Chris Collins,W,69,48,28,61,4,18,9,11,10,39,16,5,7,5,17,13,52,6,22,16,18,9,31,6,3,0,11,14
2013-12-07,NC State,ACC,Mark Gottfried,H,Long Beach State,Big West,Dan Monson,W,76,66,30,60,3,15,13,15,10,34,16,4,5,8,14,26,63,2,11,12,15,12,29,12,6,0,11,15
2013-12-14,NC State,ACC,Mark Gottfried,H,Detroit,Horizon,Ray McCallum,W,82,79,25,50,10,21,22,33,6,29,17,3,3,14,21,27,59,6,20,19,28,9,33,11,7,3,13,23
2013-12-18,NC State,ACC,Mark Gottfried,A,Tennessee,SEC,Cuonzo Martin,W,65,58,24,54,3,6,14,19,10,40,8,4,12,16,20,20,68,3,24,15,20,18,39,5,5,7,10,19
2013-12-21,NC State,ACC,Mark Gottfried,H,East Carolina,CUSA,Jeff Lebo,W,90,79,39,67,7,19,5,10,8,32,20,5,9,8,9,30,63,10,27,9,9,5,23,17,4,1,10,14
2013-12-28,NC State,ACC,Mark Gottfried,H,Missouri,SEC,Frank Haith,L,64,68,25,61,6,21,8,14,12,29,17,3,6,8,18,21,52,7,18,19,26,12,34,9,6,2,10,16
2013-12-30,NC State,ACC,Mark Gottfried,A,UNC Greensboro,Southern,Wes Miller,W,68,64,24,59,1,6,19,33,15,35,11,5,0,12,18,22,58,3,15,17,28,12,40,9,8,2,16,22
2014-01-04,NC State,ACC,Mark Gottfried,H,Pitt,ACC,Jamie Dixon,L,62,74,22,56,4,11,14,15,12,32,12,4,6,16,18,26,54,4,12,18,24,9,26,13,13,1,11,16
2014-01-07,NC State,ACC,Mark Gottfried,A,Notre Dame,ACC,Mike Brey,W,77,70,24,58,4,13,25,32,8,33,12,5,5,8,11,27,66,7,24,9,12,11,32,14,2,6,11,21
2014-01-11,NC State,ACC,Mark Gottfried,H,Virginia,ACC,Tony Bennett,L,45,76,13,45,2,10,17,23,5,26,7,1,8,16,17,29,62,3,13,15,18,10,35,14,9,6,7,21
2014-01-15,NC State,ACC,Mark Gottfried,A,Wake Forest,ACC,Jeff Bzdelik,L,69,70,23,55,2,13,21,31,14,34,8,3,2,11,26,19,35,4,12,28,39,3,24,12,6,6,14,26
2014-01-18,NC State,ACC,Mark Gottfried,A,Duke,ACC,Mike Krzyzewski,L,60,95,25,52,2,8,8,16,10,29,6,3,3,21,16,33,66,11,24,18,21,11,31,19,14,0,8,16
2014-01-20,NC State,ACC,Mark Gottfried,H,Maryland,ACC,Mark Turgeon,W,65,56,23,57,5,19,14,22,6,33,12,5,5,8,13,22,70,7,22,5,13,19,44,9,4,5,12,23
2014-01-26,NC State,ACC,Mark Gottfried,H,Georgia Tech,ACC,Brian Gregory,W,80,78,32,60,5,13,11,20,7,26,14,7,3,10,18,28,65,6,18,16,23,18,40,14,5,4,14,19
2014-01-29,NC State,ACC,Mark Gottfried,H,Florida State,ACC,Leonard Hamilton,W,74,70,31,68,4,15,8,11,13,36,17,7,3,9,19,24,56,7,19,15,26,11,35,12,3,5,11,15
