Date,Team,Conference,Location,Opponent,Result,Points,OppponentPoints,PassCompletions,PassAttempts,PassYards,PassTDs,RushAttempts,RushYards,RushTDs,FirstDownPass,FirstDownRush,Penalties,PenaltyYards,Fumbles,Interceptions
2016-10-08,UTSA,CUSA,H,Southern Mississippi,W,55,32,10,12,193,1,35,339,6,2,12,10,81,0,0
2016-10-15,UTSA,CUSA,A,Rice,W,14,13,17,25,209,2,38,125,0,8,8,8,60,1,0
2016-10-22,UTSA,CUSA,H,UTEP,L,49,52,21,37,247,4,52,278,2,12,14,7,65,0,1
2016-10-29,UTSA,CUSA,H,North Texas,W,31,17,10,19,142,2,41,176,2,7,12,4,39,0,0
2016-11-05,UTSA,CUSA,A,Middle Tennessee State,W,45,25,9,21,108,1,58,271,5,7,16,3,25,0,2
2016-11-12,UTSA,CUSA,A,Louisiana Tech,L,35,63,22,42,179,2,42,131,2,12,7,9,92,0,1
2016-11-19,UTSA,CUSA,A,Texas A&M,L,10,23,18,31,204,1,37,48,0,10,5,3,35,1,0
2016-11-26,UTSA,CUSA,H,Charlotte,W,33,14,23,40,414,3,45,106,1,15,7,10,95,1,0
2016-12-17,UTSA,CUSA,N,New Mexico,L,20,23,10,26,118,2,38,246,0,5,13,8,60,0,1
2016-09-10,Utah,Pac-12,H,Brigham Young,W,20,19,14,23,194,1,42,169,0,8,9,9,85,3,3
2016-09-17,Utah,Pac-12,A,San Jose State,W,34,17,21,30,255,1,37,201,3,8,11,7,69,1,1
2016-09-23,Utah,Pac-12,H,USC,W,31,27,21,34,270,2,47,186,1,12,16,5,43,1,0
2016-10-01,Utah,Pac-12,A,California,L,23,28,24,43,266,0,54,176,3,13,14,3,30,0,0
2016-10-08,Utah,Pac-12,H,Arizona,W,36,23,13,29,245,1,45,210,3,7,12,14,98,0,0
2016-10-15,Utah,Pac-12,A,Oregon State,W,19,14,4,13,42,0,60,275,2,2,14,5,40,2,0
2016-10-22,Utah,Pac-12,A,UCLA,W,52,45,12,24,179,0,49,360,5,7,12,9,103,1,1
2016-10-29,Utah,Pac-12,H,Washington,L,24,31,14,33,163,2,47,213,1,8,13,10,65,0,0
2016-11-10,Utah,Pac-12,A,Arizona State,W,49,26,21,37,296,4,22,201,2,12,6,7,60,2,0
2016-11-19,Utah,Pac-12,H,Oregon,L,28,30,20,30,235,1,37,218,2,14,10,3,30,1,0
2016-11-26,Utah,Pac-12,A,Colorado,L,22,27,13,40,160,1,41,179,0,8,7,3,36,2,2
2016-12-28,Utah,Pac-12,N,Indiana,W,26,24,12,24,214,0,52,256,2,8,12,9,86,3,1
2016-09-03,Arizona,Pac-12,N,Brigham Young,L,16,18,20,30,213,0,26,115,2,9,6,4,20,0,2
2016-09-17,Arizona,Pac-12,H,Hawaii,W,47,28,16,21,235,1,49,347,5,8,19,11,105,0,0
2016-09-24,Arizona,Pac-12,H,Washington,L,28,35,19,31,167,1,43,308,3,8,12,2,30,2,1
2016-10-01,Arizona,Pac-12,A,UCLA,L,24,45,13,31,145,3,49,242,0,7,11,5,40,0,0
2016-10-08,Arizona,Pac-12,A,Utah,L,23,36,16,29,348,2,37,127,1,11,8,7,65,0,3
2016-10-15,Arizona,Pac-12,H,USC,L,14,48,11,26,142,1,44,201,1,7,8,4,35,2,2
2016-10-29,Arizona,Pac-12,H,Stanford,L,10,34,5,20,116,1,44,170,0,4,9,5,55,2,1
2016-11-05,Arizona,Pac-12,A,Washington State,L,7,69,11,23,128,1,30,158,0,4,7,7,85,1,2
2016-11-12,Arizona,Pac-12,H,Colorado,L,24,49,12,26,155,0,52,257,3,7,12,13,138,1,0
2016-11-19,Arizona,Pac-12,A,Oregon State,L,17,42,16,31,188,1,40,162,1,11,10,3,29,0,1
2016-11-25,Arizona,Pac-12,H,Arizona State,W,56,35,3,8,77,1,48,511,7,1,16,8,101,1,0
2016-09-01,Western Kentucky,CUSA,H,Rice,W,46,14,26,35,552,3,30,97,2,17,4,8,77,0,0
2016-09-10,Western Kentucky,CUSA,A,Alabama,L,10,38,19,38,216,1,22,23,0,9,2,2,16,0,2
2016-09-17,Western Kentucky,CUSA,A,Miami (OH),W,31,24,19,31,268,2,35,136,1,10,7,9,126,2,1
2016-09-24,Western Kentucky,CUSA,H,Vanderbilt,L,30,31,24,40,291,2,33,205,2,12,12,11,88,2,1
2016-10-06,Western Kentucky,CUSA,A,Louisiana Tech,L,52,55,36,50,340,5,23,87,1,18,7,5,58,2,0
2016-10-15,Western Kentucky,CUSA,A,Middle Tennessee State,W,44,43,29,40,391,2,37,130,3,15,12,7,64,0,1
2016-10-22,Western Kentucky,CUSA,H,Old Dominion,W,59,24,28,33,378,4,35,246,4,17,11,7,81,0,1
2016-10-29,Western Kentucky,CUSA,A,Florida Atlantic,W,52,3,16,25,393,5,45,268,2,11,11,8,80,1,0
2016-11-05,Western Kentucky,CUSA,H,Florida International,W,49,21,18,32,284,1,37,225,5,14,10,3,15,2,0
2016-11-12,Western Kentucky,CUSA,H,North Texas,W,45,7,17,33,329,5,41,214,1,12,11,9,55,0,0
2016-11-26,Western Kentucky,CUSA,A,Marshall,W,60,6,16,31,233,3,30,229,3,11,14,6,80,0,0
2016-12-03,Western Kentucky,CUSA,H,Louisiana Tech,W,58,44,21,31,421,3,41,235,4,15,13,7,75,2,1
2016-12-20,Western Kentucky,CUSA,N,Memphis,W,51,31,20,30,336,3,48,262,4,11,14,8,84,0,1
2016-09-01,Vanderbilt,SEC,H,South Carolina,L,10,13,8,23,73,0,42,169,1,4,9,5,33,0,0
2016-09-10,Vanderbilt,SEC,H,Middle Tennessee State,W,47,24,15,28,113,1,45,231,5,6,12,4,40,1,0
2016-09-17,Vanderbilt,SEC,A,Georgia Tech,L,7,38,20,31,190,1,30,85,0,12,4,5,45,0,1
2016-09-24,Vanderbilt,SEC,A,Western Kentucky,W,31,30,18,29,279,1,42,110,3,10,5,5,51,0,1
2016-10-01,Vanderbilt,SEC,H,Florida,L,6,13,12,32,118,0,37,147,0,8,10,6,47,1,2
2016-10-08,Vanderbilt,SEC,A,Kentucky,L,13,20,17,30,141,0,32,141,0,9,9,7,35,1,0
2016-10-15,Vanderbilt,SEC,A,Georgia,W,17,16,7,18,109,0,32,62,2,5,3,5,45,0,0
2016-11-05,Vanderbilt,SEC,A,Auburn,L,16,23,24,38,221,1,33,120,0,15,6,5,26,0,1
2016-11-12,Vanderbilt,SEC,A,Missouri,L,17,26,17,30,252,0,43,159,2,10,7,7,80,0,2
2016-11-19,Vanderbilt,SEC,H,Ole Miss,W,38,17,17,30,273,2,46,208,3,12,9,5,40,1,0
2016-11-26,Vanderbilt,SEC,H,Tennessee,W,45,34,21,35,416,2,38,192,4,18,8,4,30,0,1
2016-12-26,Vanderbilt,SEC,N,North Carolina State,L,17,41,19,46,158,0,35,156,2,11,7,4,40,0,3
2016-09-03,Kentucky,SEC,H,Southern Mississippi,L,35,44,16,25,313,4,25,96,1,8,5,6,75,2,1
2016-09-10,Kentucky,SEC,A,Florida,L,7,45,3,14,55,0,34,94,1,1,6,2,25,1,3
2016-09-17,Kentucky,SEC,H,New Mexico State,W,62,42,18,24,311,3,51,381,5,12,16,11,87,2,1
2016-09-24,Kentucky,SEC,H,South Carolina,W,17,10,11,19,135,0,50,216,2,7,14,4,30,1,1
2016-10-01,Kentucky,SEC,A,Alabama,L,6,34,13,22,89,0,36,72,0,4,7,2,15,2,0
2016-10-08,Kentucky,SEC,H,Vanderbilt,W,20,13,10,24,49,0,52,258,2,2,18,5,42,1,1
2016-10-22,Kentucky,SEC,H,Mississippi State,W,40,38,17,33,292,2,44,262,1,13,12,2,20,2,0
2016-10-29,Kentucky,SEC,A,Missouri,W,35,21,15,24,205,2,59,377,3,9,14,3,25,1,1
2016-11-05,Kentucky,SEC,H,Georgia,L,24,27,11,21,122,0,40,186,3,5,8,5,40,1,1
2016-11-12,Kentucky,SEC,A,Tennessee,L,36,49,12,29,192,0,55,443,4,10,16,6,59,1,1
2016-11-26,Kentucky,SEC,A,Louisville,W,41,38,17,29,352,3,43,229,2,11,10,4,41,1,1
2016-12-31,Kentucky,SEC,N,Georgia Tech,L,18,33,19,34,175,1,36,149,1,10,9,6,61,1,0
2016-09-03,Florida,SEC,H,Massachusetts,W,24,7,29,44,256,2,29,107,0,14,7,8,80,0,0
2016-09-10,Florida,SEC,H,Kentucky,W,45,7,19,33,320,4,50,244,2,15,13,6,75,0,1
2016-09-17,Florida,SEC,H,North Texas,W,32,0,16,29,216,0,43,255,4,10,11,11,97,0,1
2016-09-24,Florida,SEC,A,Tennessee,L,28,38,23,39,296,3,31,106,1,10,6,9,75,1,1
2016-10-01,Florida,SEC,A,Vanderbilt,W,13,6,19,28,144,0,35,92,1,7,6,4,45,1,0
2016-10-15,Florida,SEC,H,Missouri,W,40,14,18,38,236,1,39,287,1,12,10,11,65,1,3
2016-10-29,Florida,SEC,N,Georgia,W,24,10,15,25,131,1,48,100,2,8,9,6,45,0,1
2016-11-05,Florida,SEC,A,Arkansas,L,10,31,19,37,229,0,14,12,0,11,1,3,34,0,2
2016-11-12,Florida,SEC,H,South Carolina,W,20,7,17,21,201,2,37,171,0,11,7,10,80,2,1
2016-11-19,Florida,SEC,A,LSU,W,16,10,7,17,144,1,35,126,0,3,10,1,5,0,0
2016-11-26,Florida,SEC,A,Florida State,L,13,31,19,35,149,0,29,58,0,6,7,4,44,2,0
2016-12-03,Florida,SEC,N,Alabama,L,16,54,26,39,261,2,30,0,0,13,2,7,53,0,3
2017-01-02,Florida,SEC,N,Iowa,W,30,3,14,25,222,2,32,109,0,5,6,8,60,0,2
2016-09-10,Troy,Sun Belt,A,Clemson,L,24,30,26,45,245,2,33,141,1,11,6,11,95,0,3
2016-09-17,Troy,Sun Belt,A,Southern Mississippi,W,37,31,10,28,123,3,49,186,1,5,11,10,70,0,1
2016-09-24,Troy,Sun Belt,H,New Mexico State,W,52,6,27,37,285,2,41,207,3,16,9,2,26,0,0
2016-10-01,Troy,Sun Belt,A,Idaho,W,34,13,31,42,373,3,33,157,1,15,11,7,58,1,2
2016-10-15,Troy,Sun Belt,H,Georgia State,W,31,21,20,36,235,2,43,128,1,10,7,10,95,0,1
2016-10-20,Troy,Sun Belt,A,South Alabama,W,28,21,28,42,395,1,38,190,2,15,11,7,55,2,0
2016-11-05,Troy,Sun Belt,H,Massachusetts,W,52,31,29,39,287,4,38,198,3,16,11,5,35,0,1
2016-11-12,Troy,Sun Belt,H,Appalachian State,W,28,24,20,36,223,1,38,187,3,8,11,8,70,1,1
2016-11-17,Troy,Sun Belt,H,Arkansas State,L,3,35,20,39,207,0,24,55,0,10,4,3,16,3,2
2016-11-26,Troy,Sun Belt,A,Texas State,W,40,7,24,37,237,2,42,154,3,10,11,2,15,0,0
2016-12-03,Troy,Sun Belt,A,Georgia Southern,L,24,28,27,34,218,1,32,126,2,14,6,3,25,0,0
2016-12-23,Troy,Sun Belt,N,Ohio,W,28,23,24,41,235,1,31,87,3,13,3,6,90,0,2
2016-09-03,Texas State,Sun Belt,A,Ohio,W,56,54,41,56,440,5,42,106,2,20,6,6,55,1,2
2016-09-17,Texas State,Sun Belt,A,Arkansas,L,3,42,11,26,83,0,26,22,0,3,5,5,45,0,1
2016-09-24,Texas State,Sun Belt,H,Houston,L,3,64,20,33,109,0,23,33,0,7,1,8,87,0,1
2016-10-08,Texas State,Sun Belt,A,Georgia State,L,21,41,27,47,300,1,41,120,2,17,8,6,56,1,2
2016-10-15,Texas State,Sun Belt,A,Louisiana-Monroe,L,34,40,19,36,193,0,26,124,3,10,8,11,103,1,2
2016-10-22,Texas State,Sun Belt,H,Louisiana,L,3,27,20,28,142,0,36,79,0,7,6,8,64,1,1
2016-11-05,Texas State,Sun Belt,A,Appalachian State,L,10,35,28,38,183,0,28,14,1,10,1,5,35,0,1
2016-11-12,Texas State,Sun Belt,H,Idaho,L,14,47,15,19,193,1,28,-18,1,8,1,5,25,2,0
2016-11-19,Texas State,Sun Belt,A,New Mexico State,L,10,50,18,34,189,0,41,153,1,9,7,4,34,2,3
2016-11-26,Texas State,Sun Belt,H,Troy,L,7,40,12,29,147,0,39,109,1,7,9,8,82,0,2
2016-12-03,Texas State,Sun Belt,H,Arkansas State,L,14,36,14,27,120,1,46,117,1,6,7,9,61,0,2
2016-09-10,Connecticut,American,A,Navy,L,24,28,24,27,264,1,34,90,1,12,6,2,6,2,0
2016-09-17,Connecticut,American,H,Virginia,W,13,10,13,24,154,0,40,123,1,9,4,3,35,1,1
2016-09-24,Connecticut,American,H,Syracuse,L,24,31,28,46,281,1,45,144,2,13,10,1,5,0,1
2016-09-29,Connecticut,American,A,Houston,L,14,42,16,36,273,1,27,62,1,12,2,4,38,0,0
2016-10-08,Connecticut,American,H,Cincinnati,W,20,9,18,33,224,2,41,188,0,10,8,8,69,0,2
2016-10-15,Connecticut,American,A,South Florida,L,27,42,22,39,306,2,36,72,1,11,7,3,20,0,0
2016-10-22,Connecticut,American,H,UCF,L,16,24,18,35,242,0,45,171,1,11,13,4,30,0,0
2016-10-29,Connecticut,American,A,East Carolina,L,3,41,18,35,206,0,31,89,0,9,4,4,34,1,2
2016-11-04,Connecticut,American,H,Temple,L,0,21,12,21,69,0,28,91,0,5,3,4,23,0,0
2016-11-19,Connecticut,American,A,Boston College,L,0,30,13,30,127,0,17,-6,0,6,1,6,46,1,3
2016-11-26,Connecticut,American,H,Tulane,L,13,38,15,31,124,1,24,184,1,8,4,1,3,2,2
2016-09-10,Baylor,Big 12,H,SMU,W,40,13,26,48,261,2,55,275,2,9,18,14,101,1,2
2016-09-16,Baylor,Big 12,A,Rice,W,38,10,23,42,342,3,54,296,2,15,16,8,85,0,1
2016-09-24,Baylor,Big 12,H,Oklahoma State,W,35,24,18,28,387,4,37,136,1,11,8,7,70,1,1
2016-10-01,Baylor,Big 12,A,Iowa State,W,45,42,12,22,178,1,62,469,5,6,22,9,79,0,0
2016-10-15,Baylor,Big 12,H,Kansas,W,49,7,13,30,207,2,49,246,4,4,15,6,38,1,0
2016-10-29,Baylor,Big 12,A,Texas,L,34,35,14,28,226,2,68,398,2,9,22,10,39,1,1
2016-11-05,Baylor,Big 12,H,Texas Christian,L,22,62,22,43,282,1,45,133,2,11,7,11,121,0,1
2016-11-12,Baylor,Big 12,A,Oklahoma,L,24,45,21,46,292,2,45,212,1,12,11,9,55,1,2
2016-11-19,Baylor,Big 12,H,Kansas State,L,21,42,27,46,258,3,33,110,0,11,8,9,84,1,3
2016-11-25,Baylor,Big 12,N,Texas Tech,L,35,54,30,47,377,3,53,257,2,15,15,11,78,3,1
2016-12-03,Baylor,Big 12,A,West Virginia,L,21,24,15,31,244,2,41,196,1,12,7,12,100,2,2
2016-12-27,Baylor,Big 12,N,Boise State,W,31,12,29,40,375,3,43,140,1,16,12,11,125,0,1
2016-09-03,SMU,American,A,North Texas,W,34,21,13,27,300,3,46,272,1,11,11,7,60,0,1
2016-09-10,SMU,American,A,Baylor,L,13,40,17,44,229,1,38,176,0,12,7,4,40,1,3
2016-09-23,SMU,American,H,Texas Christian,L,3,33,19,35,244,0,34,76,0,11,3,6,31,0,2
2016-10-01,SMU,American,A,Temple,L,20,45,22,44,199,2,32,89,0,7,8,8,63,2,2
2016-10-07,SMU,American,A,Tulsa,L,40,43,29,52,258,2,35,154,2,14,4,6,81,0,0
2016-10-22,SMU,American,H,Houston,W,38,16,16,31,228,3,40,178,2,9,8,6,62,1,0
2016-10-29,SMU,American,A,Tulane,W,35,31,16,31,302,2,43,137,3,12,7,6,57,0,2
2016-11-05,SMU,American,H,Memphis,L,7,51,21,40,208,1,32,100,0,11,7,6,46,2,1
2016-11-12,SMU,American,A,East Carolina,W,55,31,19,32,237,3,47,240,2,12,11,6,60,0,0
2016-11-19,SMU,American,H,South Florida,L,27,35,26,42,423,3,47,155,0,17,10,4,24,1,2
2016-11-26,SMU,American,H,Navy,L,31,75,31,46,331,2,37,96,2,21,4,5,40,0,2
2016-09-10,Virginia,ACC,A,Oregon,L,26,44,21,40,195,2,40,193,2,9,14,10,102,0,2
2016-09-17,Virginia,ACC,A,Connecticut,L,10,13,23,43,241,0,30,140,1,11,6,10,91,0,1
2016-09-24,Virginia,ACC,H,Central Michigan,W,49,35,27,43,421,5,26,148,2,16,8,4,45,0,1
2016-10-01,Virginia,ACC,A,Duke,W,34,20,23,41,336,3,36,80,1,12,4,7,59,0,1
2016-10-15,Virginia,ACC,H,Pitt,L,31,45,20,45,278,1,26,86,3,11,6,10,67,0,1
2016-10-22,Virginia,ACC,H,North Carolina,L,14,35,22,45,143,1,39,110,1,10,8,9,82,1,0
2016-10-29,Virginia,ACC,H,Louisville,L,25,32,25,40,238,3,28,84,0,10,6,5,48,0,2
2016-11-05,Virginia,ACC,A,Wake Forest,L,20,27,20,40,190,2,32,105,1,11,8,3,30,1,2
2016-11-12,Virginia,ACC,H,Miami (FL),L,14,34,19,34,207,1,33,82,1,10,4,10,110,4,0
2016-11-19,Virginia,ACC,A,Georgia Tech,L,17,31,27,46,220,1,42,189,1,15,10,4,30,0,3
2016-11-26,Virginia,ACC,A,Virginia Tech,L,10,52,13,36,139,1,31,108,0,5,7,4,31,1,2
2016-09-10,Virginia Tech,ACC,N,Tennessee,L,24,45,20,28,214,1,45,186,2,11,7,8,101,5,0
2016-09-17,Virginia Tech,ACC,H,Boston College,W,49,0,16,27,253,5,50,223,2,10,12,7,55,0,1
2016-09-24,Virginia Tech,ACC,H,East Carolina,W,54,17,15,23,295,3,45,167,3,11,6,4,28,0,0
2016-10-08,Virginia Tech,ACC,A,North Carolina,W,34,3,7,17,75,2,66,189,2,4,12,5,29,2,0
2016-10-15,Virginia Tech,ACC,A,Syracuse,L,17,31,20,33,307,2,39,161,0,15,6,7,53,1,1
2016-10-20,Virginia Tech,ACC,H,Miami (FL),W,37,16,22,34,272,3,44,251,1,14,11,2,25,0,0
2016-10-27,Virginia Tech,ACC,A,Pitt,W,39,36,24,43,406,2,39,150,1,19,8,4,35,0,0
2016-11-05,Virginia Tech,ACC,A,Duke,W,24,21,15,27,192,0,52,207,2,9,13,6,58,0,0
2016-11-12,Virginia Tech,ACC,H,Georgia Tech,L,20,30,32,47,316,1,33,121,2,16,9,4,35,2,2
2016-11-19,Virginia Tech,ACC,A,Notre Dame,W,34,31,22,29,267,2,47,152,2,9,13,5,35,1,1
2016-11-26,Virginia Tech,ACC,H,Virginia,W,52,10,18,30,290,3,51,289,3,13,15,3,35,2,0
2016-12-03,Virginia Tech,ACC,N,Clemson,L,35,42,22,36,284,1,35,102,4,12,5,8,89,0,2
2016-12-29,Virginia Tech,ACC,N,Arkansas,W,35,24,21,34,243,2,41,170,3,14,9,4,55,1,1
2016-09-03,Clemson,ACC,A,Auburn,W,19,13,19,34,248,1,44,151,1,9,7,6,55,1,1
2016-09-10,Clemson,ACC,H,Troy,W,30,24,27,53,292,3,32,122,0,13,8,7,71,1,2
2016-09-22,Clemson,ACC,A,Georgia Tech,W,26,7,32,48,304,2,34,138,1,15,9,10,80,0,1
2016-10-01,Clemson,ACC,H,Louisville,W,42,36,20,31,306,5,31,201,1,15,8,6,59,2,3
2016-10-07,Clemson,ACC,A,Boston College,W,56,10,16,26,278,4,35,230,3,11,7,4,18,1,0
2016-10-15,Clemson,ACC,H,North Carolina State,W,24,17,39,52,378,2,38,126,1,20,7,5,40,3,1
2016-10-29,Clemson,ACC,A,Florida State,W,37,34,27,43,378,2,38,133,2,16,7,9,84,0,2
2016-11-05,Clemson,ACC,H,Syracuse,W,54,0,27,40,370,4,44,195,2,16,11,3,30,0,0
2016-11-12,Clemson,ACC,H,Pitt,L,42,43,52,70,580,3,25,50,3,31,0,9,101,0,3
2016-11-19,Clemson,ACC,A,Wake Forest,W,35,13,23,33,202,1,42,254,4,9,11,6,33,1,0
2016-11-26,Clemson,ACC,H,South Carolina,W,56,7,30,36,372,6,53,250,2,20,17,7,75,0,1
2016-12-03,Clemson,ACC,N,Virginia Tech,W,42,35,23,34,288,3,41,182,3,14,11,8,65,0,1
2016-12-31,Clemson,ACC,N,Ohio State,W,31,0,24,37,265,1,48,205,3,12,12,5,60,0,2
2017-01-09,Clemson,ACC,N,Alabama,W,35,31,36,57,420,3,42,91,2,19,8,3,35,2,0
2016-09-01,South Carolina,SEC,A,Vanderbilt,W,13,10,16,30,187,0,32,121,1,10,4,7,51,2,0
2016-09-10,South Carolina,SEC,A,Mississippi State,L,14,27,20,39,209,2,31,34,0,12,5,6,70,1,1
2016-09-17,South Carolina,SEC,H,East Carolina,W,20,15,16,28,195,0,25,117,2,8,3,7,65,0,0
2016-09-24,South Carolina,SEC,A,Kentucky,L,10,17,15,30,177,0,35,91,1,10,5,5,45,0,0
2016-10-01,South Carolina,SEC,H,Texas A&M,L,13,24,22,35,217,0,35,161,1,11,8,3,20,1,1
2016-10-09,South Carolina,SEC,H,Georgia,L,14,28,26,36,288,0,26,30,2,9,4,5,42,2,1
2016-10-22,South Carolina,SEC,H,Massachusetts,W,34,28,17,26,201,2,44,194,3,6,11,6,67,2,0
2016-10-29,South Carolina,SEC,H,Tennessee,W,24,21,15,21,167,2,49,158,1,8,9,7,77,0,0
2016-11-05,South Carolina,SEC,H,Missouri,W,31,21,22,28,254,2,49,174,2,10,11,6,45,0,0
2016-11-12,South Carolina,SEC,A,Florida,L,7,20,18,33,213,0,30,43,1,10,4,2,10,1,1
2016-11-26,South Carolina,SEC,A,Clemson,L,7,56,14,29,107,1,29,111,0,5,6,5,54,0,1
2016-12-29,South Carolina,SEC,N,South Florida,L,39,46,32,43,390,3,34,91,2,20,4,3,35,3,2
2016-09-02,Ball State,MAC,A,Georgia State,W,31,21,15,29,130,0,52,325,4,8,14,5,39,0,2
2016-09-10,Ball State,MAC,A,Indiana,L,20,30,15,30,231,1,38,140,0,9,7,4,25,2,1
2016-09-24,Ball State,MAC,A,Florida Atlantic,W,31,27,24,39,262,2,41,226,2,15,12,1,5,0,1
2016-10-01,Ball State,MAC,H,Northern Illinois,L,24,31,23,41,276,0,44,151,3,16,9,2,19,0,1
2016-10-08,Ball State,MAC,A,Central Michigan,L,21,24,18,30,174,1,39,166,2,10,8,3,35,0,2
2016-10-15,Ball State,MAC,A,Buffalo,W,31,21,12,22,212,0,59,356,4,9,14,5,45,1,2
2016-10-22,Ball State,MAC,H,Akron,L,25,35,23,34,187,1,44,256,2,8,20,4,40,0,1
2016-11-01,Ball State,MAC,H,Western Michigan,L,20,52,20,38,199,1,42,298,1,13,12,6,55,1,2
2016-11-08,Ball State,MAC,H,Eastern Michigan,L,41,48,30,51,393,3,34,149,3,16,9,6,49,3,2
2016-11-16,Ball State,MAC,A,Toledo,L,19,37,33,49,260,2,32,133,0,15,7,4,45,1,0
2016-11-22,Ball State,MAC,A,Miami (OH),L,20,21,22,34,188,1,40,247,1,9,16,4,34,0,1
2016-09-03,Massachusetts,Ind,A,Florida,L,7,24,9,17,141,0,35,46,1,5,3,7,25,0,0
2016-09-10,Massachusetts,Ind,H,Boston College,L,7,26,11,28,145,1,33,-23,0,6,1,5,37,2,1
2016-09-17,Massachusetts,Ind,H,Florida International,W,21,13,28,42,278,3,36,116,0,16,4,9,72,0,1
2016-09-24,Massachusetts,Ind,H,Mississippi State,L,35,47,24,41,273,4,28,138,1,16,5,7,35,0,3
2016-10-01,Massachusetts,Ind,H,Tulane,L,24,31,16,30,181,2,24,131,1,7,8,7,65,1,1
2016-10-07,Massachusetts,Ind,A,Old Dominion,L,16,36,16,33,237,1,32,169,1,11,10,10,85,0,2
2016-10-15,Massachusetts,Ind,H,Louisiana Tech,L,28,56,29,40,268,3,33,131,1,14,11,7,73,1,1
2016-10-22,Massachusetts,Ind,A,South Carolina,L,28,34,20,42,247,3,37,142,1,13,8,8,77,2,2
2016-11-05,Massachusetts,Ind,A,Troy,L,31,52,23,44,316,3,28,44,1,13,5,8,76,1,1
2016-11-19,Massachusetts,Ind,A,Brigham Young,L,9,51,27,40,288,1,20,40,0,10,3,9,94,2,2
2016-11-26,Massachusetts,Ind,A,Hawaii,L,40,46,24,38,342,3,34,117,2,12,10,9,85,1,0
2016-09-03,San Jose State,MWC,A,Tulsa,L,10,45,16,29,234,1,32,53,0,10,2,4,30,2,1
2016-09-17,San Jose State,MWC,H,Utah,L,17,34,21,39,249,2,32,56,0,10,6,2,10,1,2
2016-09-24,San Jose State,MWC,A,Iowa State,L,10,44,13,27,155,1,47,177,0,9,14,4,30,0,4
2016-10-01,San Jose State,MWC,A,New Mexico,L,41,48,16,30,314,3,26,129,3,12,3,2,25,0,1
2016-10-08,San Jose State,MWC,H,Hawaii,L,17,34,18,33,175,1,40,164,0,5,10,4,25,0,3
2016-10-15,San Jose State,MWC,H,Nevada,W,14,10,11,17,142,0,54,137,2,8,11,4,43,0,0
2016-10-21,San Jose State,MWC,A,San Diego State,L,3,42,18,37,142,0,28,67,0,10,3,7,69,0,0
2016-10-29,San Jose State,MWC,H,Nevada-Las Vegas,W,30,24,24,40,292,2,42,132,1,14,9,4,50,0,0
2016-11-04,San Jose State,MWC,A,Boise State,L,31,45,23,35,278,2,31,209,1,15,12,5,44,0,1
2016-11-19,San Jose State,MWC,H,Air Force,L,38,41,25,37,340,2,41,117,3,16,9,7,41,1,2
2016-11-26,San Jose State,MWC,A,Fresno State,W,16,14,15,25,111,1,48,211,0,6,14,3,12,1,1
2016-09-03,Bowling Green State,MAC,A,Ohio State,L,10,77,21,44,175,0,28,69,0,10,4,5,45,0,3
2016-09-17,Bowling Green State,MAC,H,Middle Tennessee State,L,21,41,18,32,129,0,61,304,3,6,17,8,79,2,2
2016-09-24,Bowling Green State,MAC,A,Memphis,L,3,77,24,48,203,0,28,91,0,9,3,4,59,0,4
2016-10-01,Bowling Green State,MAC,H,Eastern Michigan,L,25,28,23,47,250,1,42,206,2,14,11,4,48,0,1
2016-10-08,Bowling Green State,MAC,A,Ohio,L,24,30,22,38,253,2,39,114,1,12,9,7,71,1,3
2016-10-15,Bowling Green State,MAC,A,Toledo,L,35,42,25,38,335,5,34,167,0,12,10,10,83,0,1
2016-10-22,Bowling Green State,MAC,H,Miami (OH),L,26,40,30,49,389,3,23,57,0,16,4,10,104,1,3
2016-11-01,Bowling Green State,MAC,A,Northern Illinois,L,20,45,21,43,224,3,35,90,0,14,6,9,84,0,2
2016-11-09,Bowling Green State,MAC,A,Akron,W,38,28,11,23,105,0,46,218,4,13,4,4,43,1,1
2016-11-15,Bowling Green State,MAC,H,Kent State,W,42,7,12,24,177,2,66,420,4,10,22,4,40,1,2
2016-11-25,Bowling Green State,MAC,H,Buffalo,W,27,19,12,21,146,0,67,346,3,10,17,0,0,2,0
2016-09-03,USC,Pac-12,N,Alabama,L,6,52,18,37,130,0,30,64,0,4,5,6,46,0,1
2016-09-10,USC,Pac-12,H,Utah State,W,45,7,28,37,244,4,44,178,1,12,15,5,51,0,1
2016-09-17,USC,Pac-12,A,Stanford,L,10,27,23,35,236,0,26,117,1,11,6,8,56,0,1
2016-09-23,USC,Pac-12,A,Utah,L,27,31,18,26,253,0,33,213,2,13,7,7,49,3,0
2016-10-01,USC,Pac-12,H,Arizona State,W,41,20,24,36,366,3,33,157,2,12,7,7,68,0,0
2016-10-08,USC,Pac-12,H,Colorado,W,21,17,25,37,358,3,39,195,0,18,10,2,22,3,1
2016-10-15,USC,Pac-12,A,Arizona,W,48,14,22,35,254,5,43,320,2,9,15,8,98,0,0
2016-10-27,USC,Pac-12,H,California,W,45,24,18,25,231,5,48,398,1,13,17,13,125,2,1
2016-11-05,USC,Pac-12,H,Oregon,W,45,20,28,41,309,2,40,270,4,12,14,13,129,0,1
2016-11-12,USC,Pac-12,A,Washington,W,26,13,23,33,287,2,36,113,1,14,5,6,40,0,2
