Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints,FieldGoals,FieldGoalAttempts,ThreePointers,ThreePointerAttempts,FreeThrows,FreeThrowAttempts,OffensiveRebounds,TeamRebounds,Assists,Steals,Blocks,Turnovers,PersonalFouls,OpponentFieldGoals,OpponentFieldGoalAttempts,OpponentThreePointers,OpponentThreePointerAttempts,OpponentFreeThrows,OpponentFreeThrowAttempts,OpponentOffensiveRebounds,OpponentTeamRebounds,OpponentAssists,OpponentSteals,OpponentBlocks,OpponentTurnovers,OpponentPersonalFouls
2013-02-28,Southern,SWAC,Roman Banks,A,Texas Southern,SWAC,Mike Davis,L,66,79,23,56,4,15,16,24,5,26,9,8,3,9,18,23,53,11,21,22,28,7,37,15,5,9,13,18
2013-03-02,Southern,SWAC,Roman Banks,A,Prairie View,SWAC,Byron Rimm,W,61,39,22,49,5,18,12,22,6,34,11,7,4,8,16,14,55,4,10,7,14,9,33,5,3,0,15,19
2013-03-15,Southern,SWAC,Roman Banks,N,Alabama A&M,SWAC,Willie Hayes,W,72,59,21,51,10,20,20,30,6,30,13,7,3,10,17,21,50,5,17,12,19,8,33,9,7,7,16,21
2013-03-16,Southern,SWAC,Roman Banks,N,Prairie View,SWAC,Byron Rimm,W,45,44,15,45,1,10,14,19,8,31,6,8,4,13,15,17,51,3,14,7,13,13,34,10,3,4,14,18
2013-03-21,Southern,SWAC,Roman Banks,N,Gonzaga,WCC,Mark Few,L,58,64,18,46,10,23,12,18,1,20,10,4,8,10,12,23,55,8,20,10,15,8,36,14,6,0,10,16
2012-11-09,Oral Roberts,Southland,Scott Sutton,A,UTEP,CUSA,Tim Floyd,L,49,69,18,48,5,13,8,12,10,31,11,6,5,20,16,30,64,1,7,8,14,8,25,18,11,6,7,15
2012-11-19,Oral Roberts,Southland,Scott Sutton,A,Pacific,Big West,Bob Thomason,W,69,67,25,50,4,11,15,18,12,36,9,8,4,12,14,27,55,10,19,3,7,7,22,18,6,0,11,18
2012-11-22,Oral Roberts,Southland,Scott Sutton,N,Loyola Marymount,WCC,Max Good,W,75,66,26,50,7,13,16,20,10,30,17,9,6,19,14,24,59,6,19,12,14,11,24,12,7,1,16,18
2012-11-23,Oral Roberts,Southland,Scott Sutton,N,Charlotte,A-10,Alan Major,L,58,72,21,62,4,14,12,16,15,37,12,6,5,17,23,23,55,6,14,20,28,11,32,17,9,3,13,18
2012-11-24,Oral Roberts,Southland,Scott Sutton,N,Belmont,OVC,Rick Byrd,L,67,70,20,54,4,13,23,33,19,39,13,5,3,18,23,26,45,5,14,13,25,3,22,18,7,7,14,25
2012-11-28,Oral Roberts,Southland,Scott Sutton,H,Oklahoma,Big 12,Lon Kruger,L,62,63,26,55,3,13,7,9,9,29,13,4,3,14,19,25,63,2,10,11,16,15,33,9,7,1,11,14
2012-12-01,Oral Roberts,Southland,Scott Sutton,A,Missouri State,MVC,Paul Lusk,W,72,52,30,58,5,11,7,13,6,42,14,3,5,12,16,20,66,2,26,10,16,12,33,3,6,1,8,15
2012-12-05,Oral Roberts,Southland,Scott Sutton,A,Texas State,WAC,Doug Davalos,W,86,77,32,67,5,18,17,24,16,35,16,8,5,12,19,28,56,5,16,16,22,10,27,14,6,2,14,20
2012-12-18,Oral Roberts,Southland,Scott Sutton,A,Arizona,Pac-12,Sean Miller,L,64,89,23,60,6,12,12,12,5,23,7,6,2,20,18,34,59,8,16,13,18,7,34,20,12,8,17,13
2012-12-22,Oral Roberts,Southland,Scott Sutton,H,Tulsa,CUSA,Danny Manning,L,68,72,21,58,3,11,23,28,7,27,9,5,4,8,20,29,55,7,18,7,16,9,36,16,3,4,13,22
2012-12-28,Oral Roberts,Southland,Scott Sutton,A,Memphis,CUSA,Josh Pastner,L,57,72,23,62,0,7,11,14,10,30,11,6,4,7,18,26,50,4,9,16,23,7,35,17,5,8,11,18
2013-01-03,Oral Roberts,Southland,Scott Sutton,A,Southeastern Louisiana,Southland,Jim Yarbrough,W,86,72,31,51,9,11,15,22,7,28,16,4,2,10,16,25,57,7,19,15,15,6,20,13,3,0,9,17
2013-01-05,Oral Roberts,Southland,Scott Sutton,A,Nicholls State,Southland,J.P. Piper,W,76,63,28,52,3,10,17,20,9,35,16,3,7,19,15,23,60,4,19,13,21,7,17,4,10,4,6,16
2013-01-10,Oral Roberts,Southland,Scott Sutton,H,Northwestern State,Southland,Mike McConathy,W,80,74,28,58,6,12,18,29,17,42,16,7,3,16,14,29,65,6,14,10,12,11,21,12,9,5,9,22
2013-01-12,Oral Roberts,Southland,Scott Sutton,H,Stephen F. Austin,Southland,Danny Kaspar,L,50,61,21,56,6,18,2,5,7,27,8,5,2,12,19,21,45,4,9,15,24,6,29,12,5,5,10,11
2013-01-17,Oral Roberts,Southland,Scott Sutton,A,Texas A&M-Corpus Christi,Southland,Willis Wilson,W,64,52,18,41,5,19,23,28,8,33,10,3,1,15,16,19,53,3,16,11,15,11,25,8,8,0,13,23
2013-01-19,Oral Roberts,Southland,Scott Sutton,A,Sam Houston State,Southland,Jason Hooten,W,65,61,19,42,1,10,26,31,4,28,15,9,4,16,19,23,60,6,16,9,19,13,38,20,11,0,14,25
2013-01-24,Oral Roberts,Southland,Scott Sutton,H,Lamar,Southland,Pat Knight,W,91,74,35,74,9,20,12,13,13,33,21,8,6,3,14,30,61,6,13,8,10,7,29,14,2,7,13,14
2013-01-26,Oral Roberts,Southland,Scott Sutton,H,McNeese State,Southland,Dave Simmons,W,75,54,31,57,2,7,11,19,13,39,14,3,2,8,8,24,63,5,20,1,2,11,26,13,5,6,7,14
2013-01-31,Oral Roberts,Southland,Scott Sutton,H,Nicholls State,Southland,J.P. Piper,W,90,78,33,53,6,11,18,24,8,29,12,4,5,13,13,31,57,5,17,11,14,7,19,14,7,2,13,19
2013-02-02,Oral Roberts,Southland,Scott Sutton,H,Southeastern Louisiana,Southland,Jim Yarbrough,W,65,59,22,54,3,11,18,25,6,31,9,6,6,12,20,20,52,9,19,10,16,6,29,6,4,3,15,22
2013-02-07,Oral Roberts,Southland,Scott Sutton,A,Northwestern State,Southland,Mike McConathy,L,73,85,27,55,2,8,17,24,15,33,6,8,2,28,19,31,68,8,18,15,23,19,34,18,21,3,20,18
2013-02-09,Oral Roberts,Southland,Scott Sutton,A,Stephen F. Austin,Southland,Danny Kaspar,L,67,77,21,52,6,15,19,26,8,30,15,6,6,12,25,26,53,6,13,19,30,11,31,18,6,5,9,19
2013-02-14,Oral Roberts,Southland,Scott Sutton,H,Sam Houston State,Southland,Jason Hooten,W,74,64,24,46,4,14,22,27,4,28,16,5,5,14,19,23,60,7,24,11,20,15,31,6,4,3,11,26
2013-02-16,Oral Roberts,Southland,Scott Sutton,H,Texas A&M-Corpus Christi,Southland,Willis Wilson,W,56,51,17,44,6,15,16,23,8,28,8,4,3,14,13,21,58,5,19,4,4,9,24,9,6,9,10,20
2013-02-19,Oral Roberts,Southland,Scott Sutton,H,Central Arkansas,Southland,Corliss Williamson,W,94,65,37,75,6,17,14,22,22,52,16,11,7,18,12,26,76,6,21,7,10,15,33,11,11,4,18,19
2013-02-23,Oral Roberts,Southland,Scott Sutton,H,Weber State,Big Sky,Randy Rahe,L,66,70,28,53,4,9,6,7,7,21,8,8,3,10,14,26,48,9,17,9,11,7,24,17,3,1,13,10
2013-02-28,Oral Roberts,Southland,Scott Sutton,A,McNeese State,Southland,Dave Simmons,L,54,56,22,52,5,18,5,8,7,26,13,6,3,14,11,24,53,4,12,4,6,8,31,14,9,5,14,12
2013-03-02,Oral Roberts,Southland,Scott Sutton,A,Lamar,Southland,Pat Knight,W,68,50,24,55,6,16,14,22,8,34,14,7,3,9,12,20,55,4,8,6,10,10,33,11,1,2,17,14
2013-03-09,Oral Roberts,Southland,Scott Sutton,A,Central Arkansas,Southland,Corliss Williamson,L,84,86,31,66,7,18,15,21,13,39,19,7,2,14,16,35,70,10,23,6,12,13,36,21,8,7,12,21
2013-03-14,Oral Roberts,Southland,Scott Sutton,N,Sam Houston State,Southland,Jason Hooten,L,55,58,17,43,2,12,19,25,7,22,5,6,1,9,14,23,46,7,15,5,9,9,28,14,5,4,11,20
2013-03-20,Oral Roberts,Southland,Scott Sutton,A,Texas-Arlington,WAC,Scott Cross,W,84,76,25,51,4,13,30,42,10,39,10,5,4,14,16,29,69,8,25,10,17,14,31,17,6,6,11,32
2013-03-25,Oral Roberts,Southland,Scott Sutton,H,UC-Irvine,Big West,Russ Turner,W,76,62,26,61,1,12,23,30,9,38,11,10,5,10,17,24,60,6,17,8,14,5,28,16,8,3,16,19
2013-03-27,Oral Roberts,Southland,Scott Sutton,A,Weber State,Big Sky,Randy Rahe,L,74,83,28,59,5,15,13,20,9,28,11,7,2,13,23,26,53,8,20,23,29,10,38,19,7,3,14,16
2012-11-09,Texas,Big 12,Rick Barnes,H,Fresno State,MWC,Rodney Terry,W,55,53,18,49,1,13,18,24,14,42,3,2,7,13,14,21,59,5,19,6,11,10,26,8,6,5,7,19
2012-11-12,Texas,Big 12,Rick Barnes,H,Coppin State,MEAC,Fang Mitchell,W,69,46,23,49,7,20,16,29,16,49,14,3,6,26,17,14,57,5,32,13,17,6,21,6,18,1,17,23
2012-11-20,Texas,Big 12,Rick Barnes,N,USC,Pac-12,Bob Cantu,L,53,59,20,54,2,11,11,14,4,35,15,3,7,15,17,22,64,2,11,13,20,8,33,14,7,4,10,14
2012-11-21,Texas,Big 12,Rick Barnes,N,Mississippi State,SEC,Rick Ray,W,69,55,26,52,10,18,7,16,16,39,15,9,12,22,20,17,51,4,11,17,28,15,28,11,12,2,17,19
2012-11-27,Texas,Big 12,Rick Barnes,H,Sam Houston State,Southland,Jason Hooten,W,65,37,17,43,3,12,28,38,6,44,10,8,6,19,17,13,62,6,28,5,11,7,29,8,7,3,14,29
2012-12-01,Texas,Big 12,Rick Barnes,H,Texas-Arlington,WAC,Scott Cross,W,70,54,23,51,13,26,11,20,5,27,18,10,9,16,19,18,61,4,16,14,20,16,39,8,9,2,19,20
2012-12-04,Texas,Big 12,Rick Barnes,N,Georgetown,Big East,John Thompson,L,41,64,14,48,2,13,11,21,8,31,9,8,5,21,15,25,61,4,18,10,16,9,36,17,13,6,14,18
2012-12-08,Texas,Big 12,Rick Barnes,N,UCLA,Pac-12,Ben Howland,L,63,65,23,62,4,20,13,20,10,39,11,3,7,11,15,26,63,2,11,11,17,9,36,11,9,3,10,17
2012-12-15,Texas,Big 12,Rick Barnes,H,Texas State,WAC,Doug Davalos,W,75,63,27,68,4,15,17,21,10,42,12,8,4,14,22,20,58,5,20,18,30,8,38,10,9,1,18,21
2012-12-19,Texas,Big 12,Rick Barnes,H,UNC,ACC,Roy Williams,W,85,67,30,74,6,17,19,26,12,40,12,12,2,13,21,21,67,3,19,22,32,17,43,11,10,4,18,22
2012-12-22,Texas,Big 12,Rick Barnes,A,Michigan State,Big Ten,Tom Izzo,L,56,67,19,52,4,13,14,24,6,26,14,3,3,18,22,21,47,2,11,23,30,7,32,13,10,2,16,20
2012-12-29,Texas,Big 12,Rick Barnes,H,Rice,CUSA,Ben Braun,W,57,41,18,49,3,9,18,29,16,46,9,6,4,13,12,15,47,7,21,4,6,2,21,7,6,2,13,24
2013-01-05,Texas,Big 12,Rick Barnes,A,Baylor,Big 12,Scott Drew,L,79,86,33,74,4,13,9,14,13,38,20,3,5,13,26,23,64,4,18,36,45,17,42,12,7,5,13,12
2013-01-09,Texas,Big 12,Rick Barnes,H,West Virginia,Big 12,Bob Huggins,L,53,57,19,55,4,17,11,25,12,37,8,4,5,14,23,19,62,3,20,16,26,15,42,5,11,4,11,22
2013-01-12,Texas,Big 12,Rick Barnes,A,Iowa State,Big 12,Fred Hoiberg,L,62,82,24,61,4,18,10,13,13,35,16,3,3,10,17,25,57,11,26,21,27,11,34,18,4,3,5,10
2013-01-19,Texas,Big 12,Rick Barnes,H,Kansas,Big 12,Bill Self,L,59,64,25,56,7,18,2,8,5,26,14,9,1,14,21,20,51,3,11,21,25,9,35,10,10,6,15,13
2013-01-21,Texas,Big 12,Rick Barnes,A,Oklahoma,Big 12,Lon Kruger,L,67,73,27,61,6,19,7,11,13,34,10,7,3,14,20,25,52,2,6,21,27,5,27,12,8,6,13,13
2013-01-26,Texas,Big 12,Rick Barnes,H,Texas Tech,Big 12,Chris Walker,W,73,57,25,54,5,17,18,25,12,29,12,14,5,10,18,20,54,5,18,12,19,17,35,8,7,2,19,22
2013-01-30,Texas,Big 12,Rick Barnes,A,Kansas State,Big 12,Bruce Weber,L,57,83,19,46,2,9,17,23,8,28,8,1,1,17,20,30,63,6,15,17,21,14,34,21,9,1,6,21
2013-02-02,Texas,Big 12,Rick Barnes,H,TCU,Big 12,Trent Johnson,W,60,43,23,44,3,9,11,17,6,29,12,8,7,10,16,17,52,2,13,7,15,11,30,7,4,1,13,18
2013-02-04,Texas,Big 12,Rick Barnes,A,West Virginia,Big 12,Bob Huggins,L,58,60,21,60,5,20,11,16,16,34,11,10,2,14,20,18,39,4,13,20,29,6,28,12,8,4,16,18
2013-02-09,Texas,Big 12,Rick Barnes,H,Oklahoma State,Big 12,Travis Ford,L,59,72,23,59,1,18,12,21,8,30,7,7,6,15,24,21,56,4,16,26,39,14,41,11,10,6,17,20
2013-02-13,Texas,Big 12,Rick Barnes,H,Iowa State,Big 12,Fred Hoiberg,W,89,86,31,61,7,25,20,25,6,40,17,5,8,18,20,28,80,11,33,19,24,16,37,17,8,2,8,20
2013-02-16,Texas,Big 12,Rick Barnes,A,Kansas,Big 12,Bill Self,L,47,73,12,55,2,21,21,32,17,37,3,9,3,14,17,26,56,7,18,14,22,11,40,15,10,5,14,23
2013-02-19,Texas,Big 12,Rick Barnes,A,TCU,Big 12,Trent Johnson,W,68,59,24,48,7,18,13,21,7,24,11,1,6,8,18,21,46,3,9,14,24,9,26,16,4,3,9,18
2013-02-23,Texas,Big 12,Rick Barnes,H,Kansas State,Big 12,Bruce Weber,L,69,81,23,50,4,16,19,33,12,29,7,4,3,11,17,26,54,9,18,20,22,10,32,19,5,4,12,26
2013-02-27,Texas,Big 12,Rick Barnes,H,Oklahoma,Big 12,Lon Kruger,W,92,86,29,58,8,20,26,35,10,33,14,13,5,12,20,29,57,9,18,19,27,9,32,17,6,3,16,25
2013-03-02,Texas,Big 12,Rick Barnes,A,Oklahoma State,Big 12,Travis Ford,L,65,78,24,61,9,22,8,11,9,30,11,12,0,18,25,24,47,5,15,25,32,6,31,9,10,3,18,16
2013-03-04,Texas,Big 12,Rick Barnes,H,Baylor,Big 12,Scott Drew,W,79,70,27,54,9,23,16,25,9,29,15,6,5,8,18,23,57,9,23,15,22,10,26,14,3,4,8,20
2013-03-09,Texas,Big 12,Rick Barnes,A,Texas Tech,Big 12,Chris Walker,W,71,69,20,59,6,16,25,37,17,40,8,5,2,13,27,23,51,3,16,20,37,8,29,13,7,5,12,27
2013-03-13,Texas,Big 12,Rick Barnes,N,TCU,Big 12,Trent Johnson,W,70,57,20,39,5,12,25,32,7,29,10,5,5,8,20,17,52,6,21,17,22,12,26,8,5,2,10,22
2013-03-14,Texas,Big 12,Rick Barnes,N,Kansas State,Big 12,Bruce Weber,L,49,66,17,50,5,19,10,12,13,33,11,4,3,14,16,22,54,9,21,13,21,13,33,10,9,3,6,14
2013-03-20,Texas,Big 12,Rick Barnes,A,Houston,CUSA,James Dickey,L,72,73,26,68,6,22,14,18,16,42,14,6,7,11,15,28,68,5,20,12,19,13,39,17,5,3,10,16
2012-11-09,Creighton,MVC,Greg McDermott,H,North Texas,Sun Belt,Tony Benford,W,71,51,24,48,5,18,18,22,5,36,14,4,6,13,12,22,69,2,16,5,10,14,34,11,6,2,12,20
2012-11-14,Creighton,MVC,Greg McDermott,H,Alabama-Birmingham,CUSA,Jerod Haase,W,77,60,27,53,10,27,13,17,6,34,15,4,4,10,11,24,63,8,20,4,5,7,29,16,8,0,9,19
2012-11-18,Creighton,MVC,Greg McDermott,H,Presbyterian,Big South,Gregg Nibert,W,87,58,32,52,12,24,11,15,8,34,24,4,0,10,14,21,52,7,21,9,16,8,22,7,6,0,9,13
2012-11-20,Creighton,MVC,Greg McDermott,H,Longwood,Big South,Mike Gillian,W,105,57,35,54,7,15,28,38,8,37,27,9,3,11,16,22,58,3,16,10,18,11,29,14,6,2,19,28
2012-11-23,Creighton,MVC,Greg McDermott,N,Wisconsin,Big Ten,Bo Ryan,W,84,74,27,58,8,20,22,25,11,35,14,3,2,10,18,27,66,8,27,12,16,13,33,8,5,4,8,20
2012-11-24,Creighton,MVC,Greg McDermott,N,Arizona State,Pac-12,Herb Sendek,W,87,73,30,63,8,23,19,25,9,35,12,10,0,15,24,23,53,6,21,21,28,4,28,9,8,1,18,23
2012-11-28,Creighton,MVC,Greg McDermott,H,Boise State,MWC,Leon Rice,L,70,83,25,52,12,27,8,12,3,18,16,7,1,11,17,29,48,10,19,15,19,5,31,15,8,1,13,17
2012-12-01,Creighton,MVC,Greg McDermott,H,St. Joseph's,A-10,Phil Martelli,W,80,51,30,53,10,21,10,10,3,29,21,6,1,14,12,20,53,7,28,4,6,6,22,11,9,6,17,16
2012-12-06,Creighton,MVC,Greg McDermott,A,Nebraska,Big Ten,Tim Miles,W,64,42,23,50,8,17,10,18,6,31,16,5,3,12,14,18,56,4,16,2,6,7,29,9,3,5,12,17
2012-12-09,Creighton,MVC,Greg McDermott,H,Akron,MAC,Keith Dambrot,W,77,61,30,62,10,22,7,9,11,35,17,6,3,7,16,24,57,4,17,9,12,6,26,14,3,7,11,15
2012-12-15,Creighton,MVC,Greg McDermott,A,California,Pac-12,Mike Montgomery,W,74,64,25,61,8,22,16,21,6,36,13,5,6,7,15,27,78,3,17,7,13,16,47,12,4,6,8,22
2012-12-19,Creighton,MVC,Greg McDermott,H,Tulsa,CUSA,Danny Manning,W,71,54,27,52,9,20,8,14,5,28,19,17,2,17,19,18,48,5,16,13,18,9,32,10,9,3,24,20
2012-12-29,Creighton,MVC,Greg McDermott,H,Evansville,MVC,Marty Simmons,W,87,70,30,61,12,24,15,19,15,43,18,4,3,13,15,28,65,3,14,11,11,7,23,17,6,1,7,19
2013-01-02,Creighton,MVC,Greg McDermott,A,Illinois State,MVC,Dan Muller,W,79,72,28,53,13,25,10,12,3,32,19,4,1,12,16,27,64,13,28,5,10,8,29,19,4,2,7,13
2013-01-05,Creighton,MVC,Greg McDermott,H,Indiana State,MVC,Greg Lansing,W,79,66,27,49,11,22,14,19,8,30,22,4,5,10,18,22,51,7,14,15,24,7,22,10,6,1,10,16
2013-01-08,Creighton,MVC,Greg McDermott,H,Drake,MVC,Edward Phelps,W,91,61,34,53,16,27,7,12,5,38,28,3,2,14,15,21,59,9,28,10,14,6,22,15,7,0,7,13
2013-01-11,Creighton,MVC,Greg McDermott,A,Missouri State,MVC,Paul Lusk,W,74,52,27,47,9,17,11,13,7,33,14,4,1,12,10,22,58,5,23,3,4,10,20,10,5,1,8,15
2013-01-15,Creighton,MVC,Greg McDermott,H,Northern Iowa,MVC,Ben Jacobson,W,79,68,31,56,6,12,11,14,8,31,21,4,2,13,14,29,59,4,15,6,6,7,26,13,9,2,13,19
2013-01-19,Creighton,MVC,Greg McDermott,A,Wichita State,MVC,Gregg Marshall,L,64,67,23,55,8,20,10,17,12,37,13,3,6,14,16,27,71,4,23,9,19,15,37,12,5,4,6,16
2013-01-23,Creighton,MVC,Greg McDermott,A,Drake,MVC,Edward Phelps,L,69,74,27,60,5,21,10,13,6,30,13,9,4,9,21,24,54,8,22,18,30,10,36,13,4,5,14,15
2013-01-27,Creighton,MVC,Greg McDermott,A,Southern Illinois,MVC,Barry Hinson,W,81,51,29,46,12,20,11,15,7,37,20,5,1,17,17,20,54,5,16,6,15,6,17,8,12,1,8,13
2013-01-30,Creighton,MVC,Greg McDermott,H,Missouri State,MVC,Paul Lusk,W,91,77,30,54,15,28,16,23,10,33,24,4,3,10,16,29,53,11,20,8,11,3,21,14,5,0,9,23
2013-02-02,Creighton,MVC,Greg McDermott,H,Bradley,MVC,Geno Ford,W,75,58,28,55,12,31,7,7,8,31,20,5,5,10,11,25,55,5,14,3,4,2,18,11,4,1,9,15
2013-02-06,Creighton,MVC,Greg McDermott,A,Indiana State,MVC,Greg Lansing,L,57,76,20,48,5,18,12,18,6,29,10,2,1,13,25,25,52,7,17,19,27,6,26,14,8,3,4,16
2013-02-09,Creighton,MVC,Greg McDermott,H,Illinois State,MVC,Dan Muller,L,72,75,25,66,4,23,18,21,19,41,12,4,0,11,19,30,61,6,18,9,16,9,27,14,6,2,6,16
2013-02-13,Creighton,MVC,Greg McDermott,A,Northern Iowa,MVC,Ben Jacobson,L,54,61,21,48,7,23,5,14,8,36,10,2,2,17,20,21,56,4,15,15,19,8,30,11,11,3,8,16
2013-02-16,Creighton,MVC,Greg McDermott,A,Evansville,MVC,Marty Simmons,W,71,68,24,46,9,18,14,17,2,24,17,3,1,11,19,24,60,9,21,11,15,13,34,17,4,1,10,18
2013-02-19,Creighton,MVC,Greg McDermott,H,Southern Illinois,MVC,Barry Hinson,W,59,45,20,39,2,9,17,22,4,30,16,4,0,15,11,18,51,3,13,6,10,8,26,9,7,1,12,19
2013-02-23,Creighton,MVC,Greg McDermott,A,Saint Mary's,WCC,Randy Bennett,L,66,74,21,51,5,18,19,24,7,23,14,3,4,6,19,24,55,8,22,18,22,10,36,13,4,2,9,23
2013-02-27,Creighton,MVC,Greg McDermott,A,Bradley,MVC,Geno Ford,W,80,62,27,52,5,17,21,26,12,40,18,10,0,14,18,22,51,5,20,13,18,5,19,13,9,2,12,22
2013-03-02,Creighton,MVC,Greg McDermott,H,Wichita State,MVC,Gregg Marshall,W,91,79,33,47,11,21,14,16,2,24,21,2,0,13,15,29,55,7,21,14,18,7,20,19,11,2,9,16
2013-03-08,Creighton,MVC,Greg McDermott,N,Drake,MVC,Edward Phelps,W,65,53,22,47,4,16,17,22,10,38,11,4,8,17,14,21,60,5,17,6,8,7,24,10,7,3,8,19
2013-03-09,Creighton,MVC,Greg McDermott,N,Indiana State,MVC,Greg Lansing,W,64,43,23,43,9,18,9,11,3,28,17,5,1,13,18,13,49,1,13,16,19,9,22,6,7,1,11,13
2013-03-10,Creighton,MVC,Greg McDermott,N,Wichita State,MVC,Gregg Marshall,W,68,65,22,53,11,24,13,20,11,36,18,2,7,9,16,23,67,7,21,12,18,18,39,7,6,6,5,16
2013-03-22,Creighton,MVC,Greg McDermott,N,Cincinnati,Big East,Mick Cronin,W,67,63,19,42,7,15,22,25,7,30,16,2,2,16,11,27,64,5,20,4,9,11,28,12,9,4,9,20
2013-03-24,Creighton,MVC,Greg McDermott,N,Duke,ACC,Mike Krzyzewski,L,50,66,16,53,2,19,16,18,5,30,9,2,2,10,26,19,49,7,20,21,28,6,36,9,7,4,9,20
2012-11-09,Miami (OH),MAC,John Cooper,A,NC State,ACC,Mark Gottfried,L,59,97,20,69,7,26,12,19,15,33,12,7,2,10,22,35,57,8,19,19,27,5,39,23,6,6,11,14
2012-11-13,Miami (OH),MAC,John Cooper,H,Grambling,SWAC,Joseph Price,W,80,54,28,65,9,22,15,21,16,32,21,22,2,14,16,19,42,7,16,9,12,6,29,11,5,5,32,19
2012-11-18,Miami (OH),MAC,John Cooper,A,Louisville,Big East,Rick Pitino,L,39,80,14,47,4,20,7,12,3,22,6,7,2,18,17,28,58,12,26,12,15,11,42,22,10,3,14,15
2012-11-21,Miami (OH),MAC,John Cooper,A,William & Mary,CAA,Tony Shaver,W,72,59,24,57,5,20,19,26,10,30,12,8,3,9,15,23,51,4,15,9,17,8,35,9,5,6,18,20
2012-11-24,Miami (OH),MAC,John Cooper,H,James Madison,CAA,Matt Brady,W,76,58,25,51,9,23,17,22,6,31,19,6,2,14,23,18,47,5,20,17,28,6,27,7,8,6,14,20
2012-12-01,Miami (OH),MAC,John Cooper,A,Purdue-Fort Wayne,Summit,Tony Jasick,L,56,57,17,41,3,11,19,26,5,27,8,8,4,16,22,21,50,5,15,10,21,10,29,11,6,4,15,18
2012-12-05,Miami (OH),MAC,John Cooper,A,Evansville,MVC,Marty Simmons,L,68,94,25,51,9,19,9,13,1,11,17,6,3,9,11,36,57,14,18,8,11,10,32,22,7,2,12,11
2012-12-08,Miami (OH),MAC,John Cooper,A,Dayton,A-10,Archie Miller,L,61,83,23,55,8,22,7,11,7,21,19,3,1,16,21,31,59,6,21,15,25,18,44,20,3,3,14,13
2012-12-19,Miami (OH),MAC,John Cooper,A,Wright State,Horizon,Billy Donlon,L,59,67,20,47,8,18,11,21,5,24,9,9,4,20,30,17,50,3,13,30,38,13,38,9,7,3,19,19
2012-12-22,Miami (OH),MAC,John Cooper,H,UIC,Horizon,Howard Moore,W,82,70,30,53,10,19,12,19,8,22,19,16,2,14,17,25,53,7,19,13,14,9,28,15,6,3,19,16
2013-01-02,Miami (OH),MAC,John Cooper,H,UMass,A-10,Derek Kellogg,L,69,70,26,61,7,25,10,14,6,29,12,8,5,9,13,27,69,11,33,5,8,16,46,19,7,4,14,14
2013-01-09,Miami (OH),MAC,John Cooper,H,Northern Illinois,MAC,Mark Montgomery,L,61,72,21,44,6,21,13,22,4,20,9,7,2,18,21,21,43,9,13,21,26,4,27,13,7,2,15,21
2013-01-12,Miami (OH),MAC,John Cooper,A,Buffalo,MAC,Reggie Witherspoon,W,58,57,21,44,5,14,11,13,2,22,11,7,1,20,19,20,54,2,19,15,20,14,32,10,9,4,15,12
2013-01-16,Miami (OH),MAC,John Cooper,H,Bowling Green State,MAC,Louis Orr,W,63,60,28,51,2,14,5,6,8,22,13,8,2,14,11,26,45,4,11,4,8,5,18,11,8,3,16,10
2013-01-19,Miami (OH),MAC,John Cooper,A,Eastern Michigan,MAC,Rob Murphy,L,58,65,22,51,6,24,8,13,7,21,13,11,2,12,17,22,43,8,17,13,18,6,29,16,5,5,16,15
2013-01-23,Miami (OH),MAC,John Cooper,H,Ohio,MAC,Jim Christian,L,62,74,22,63,3,17,15,21,13,33,10,13,3,10,19,26,50,12,25,10,19,7,35,21,5,6,16,19
2013-01-26,Miami (OH),MAC,John Cooper,H,Ball State,MAC,Billy Taylor,L,62,82,23,52,6,21,10,10,6,16,11,10,3,16,18,30,52,9,18,13,18,10,32,19,13,0,19,15
2013-01-30,Miami (OH),MAC,John Cooper,H,Western Michigan,MAC,Steve Hawkins,L,68,72,22,57,5,15,19,30,15,35,10,12,2,19,23,24,41,4,16,20,32,5,28,11,8,4,22,24
2013-02-02,Miami (OH),MAC,John Cooper,A,Central Michigan,MAC,Keno Davis,W,70,61,21,49,6,18,22,33,7,32,12,7,2,10,22,18,51,10,32,15,23,8,29,11,4,4,14,23
2013-02-06,Miami (OH),MAC,John Cooper,A,Toledo,MAC,Tod Kowalczyk,L,64,65,22,49,5,15,15,18,9,27,10,5,3,12,16,24,47,7,18,10,13,6,23,15,5,2,9,15
2013-02-09,Miami (OH),MAC,John Cooper,H,Akron,MAC,Keith Dambrot,L,50,54,20,48,2,9,8,14,9,29,6,8,4,18,18,19,48,5,16,11,22,8,27,8,12,8,14,15
2013-02-13,Miami (OH),MAC,John Cooper,A,Kent State,MAC,Rob Senderoff,L,70,87,25,53,5,17,15,21,7,30,13,5,0,16,15,33,57,10,22,11,17,6,26,17,11,3,9,17
2013-02-16,Miami (OH),MAC,John Cooper,H,Buffalo,MAC,Reggie Witherspoon,L,71,79,23,46,3,9,22,28,4,20,17,9,7,12,21,26,53,7,18,20,25,8,25,18,6,1,13,21
2013-02-23,Miami (OH),MAC,John Cooper,A,Southern Illinois,MVC,Barry Hinson,L,68,74,25,56,4,11,14,22,9,37,8,5,3,17,19,27,61,9,21,11,21,10,32,12,9,5,12,19
