Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints,FieldGoals,FieldGoalAttempts,ThreePointers,ThreePointerAttempts,FreeThrows,FreeThrowAttempts,OffensiveRebounds,TeamRebounds,Assists,Steals,Blocks,Turnovers,PersonalFouls,OpponentFieldGoals,OpponentFieldGoalAttempts,OpponentThreePointers,OpponentThreePointerAttempts,OpponentFreeThrows,OpponentFreeThrowAttempts,OpponentOffensiveRebounds,OpponentTeamRebounds,OpponentAssists,OpponentSteals,OpponentBlocks,OpponentTurnovers,OpponentPersonalFouls
2011-01-20,Cal Poly,Big West,Joe Callero,A,UC-Riverside,Big West,Jim Wooldridge,W,65,60,23,51,12,29,7,12,7,28,16,7,0,5,12,24,49,3,11,9,12,5,25,11,2,4,9,14
2011-01-22,Cal Poly,Big West,Joe Callero,A,Cal State Northridge,Big West,Bobby Braswell,L,65,80,20,53,7,29,18,26,12,23,11,5,1,10,25,22,38,6,12,30,39,8,26,15,6,3,13,20
2011-01-27,Cal Poly,Big West,Joe Callero,H,UCSB,Big West,Bob Williams,L,70,71,21,50,13,26,15,19,10,28,17,4,3,12,19,24,48,7,15,16,24,11,26,11,8,2,8,15
2011-01-29,Cal Poly,Big West,Joe Callero,A,Cal State Bakersfield,Independent,Keith Brown,W,77,61,26,43,10,19,15,21,4,33,13,3,2,11,14,21,57,7,19,12,16,8,24,9,6,3,10,21
2011-02-03,Cal Poly,Big West,Joe Callero,H,UC-Davis,Big West,Gary Stewart,W,65,56,22,47,2,11,19,40,13,33,10,9,2,7,22,16,45,2,14,22,27,13,36,9,5,1,19,26
2011-02-05,Cal Poly,Big West,Joe Callero,H,Pacific,Big West,Bob Thomason,W,58,39,24,54,5,19,5,12,14,37,13,10,2,10,19,13,38,3,13,10,17,8,25,5,6,3,17,12
2011-02-10,Cal Poly,Big West,Joe Callero,A,UC-Irvine,Big West,Russ Turner,W,80,71,27,60,8,23,18,26,10,36,13,2,1,7,23,21,47,6,21,23,31,5,31,8,2,1,11,22
2011-02-12,Cal Poly,Big West,Joe Callero,H,UC-Riverside,Big West,Jim Wooldridge,W,56,40,19,46,5,19,13,19,7,24,11,8,4,10,14,15,41,3,13,7,8,5,26,8,3,7,20,19
2011-02-16,Cal Poly,Big West,Joe Callero,H,Cal State Northridge,Big West,Bobby Braswell,W,72,49,18,46,5,16,31,41,15,43,10,3,4,9,22,14,50,3,16,18,25,7,21,9,5,2,7,25
2011-02-19,Cal Poly,Big West,Joe Callero,H,Northern Arizona,Big Sky,Mike Adras,L,56,59,21,51,3,16,11,19,12,32,6,5,1,11,15,24,51,6,20,5,10,7,25,14,8,6,11,14
2011-02-24,Cal Poly,Big West,Joe Callero,A,Long Beach State,Big West,Dan Monson,L,55,61,19,52,8,23,9,10,10,33,12,6,0,19,16,23,54,8,20,7,14,11,32,10,11,6,15,12
2011-02-26,Cal Poly,Big West,Joe Callero,A,Cal State Fullerton,Big West,Bob Burton,W,75,70,21,50,12,27,21,29,11,34,14,1,0,9,15,25,60,9,22,11,18,12,31,15,3,1,9,20
2011-03-05,Cal Poly,Big West,Joe Callero,A,UCSB,Big West,Bob Williams,L,43,49,16,63,4,20,7,14,15,38,5,7,0,7,17,17,46,5,18,10,17,8,41,11,5,14,13,17
2011-03-10,Cal Poly,Big West,Joe Callero,N,UC-Riverside,Big West,Jim Wooldridge,L,66,70,25,61,13,36,3,4,6,29,16,2,2,9,18,23,54,9,16,15,20,9,33,11,3,5,10,13
2010-11-13,San Diego State,MWC,Steve Fisher,A,Long Beach State,Big West,Dan Monson,W,81,65,33,65,9,25,6,7,10,41,18,6,3,12,16,24,64,5,23,12,19,12,32,11,6,0,9,11
2010-11-16,San Diego State,MWC,Steve Fisher,A,Gonzaga,WCC,Mark Few,W,79,76,33,65,5,13,8,15,18,33,12,9,1,15,24,25,52,5,18,21,27,8,26,10,7,2,14,17
2010-11-20,San Diego State,MWC,Steve Fisher,N,Green Bay,Horizon,Brian Wardle,W,79,70,29,48,0,7,21,36,11,35,12,4,4,15,18,24,64,6,15,16,20,13,25,12,6,4,11,28
2010-11-21,San Diego State,MWC,Steve Fisher,N,IUPUI,Summit,Ron Hunter,W,61,46,25,50,7,17,4,4,11,25,11,8,2,14,18,15,36,5,13,11,15,6,15,7,7,2,17,8
2010-11-22,San Diego State,MWC,Steve Fisher,A,Miami (OH),MAC,Charlie Coles,W,77,56,28,56,7,16,14,18,11,30,13,7,4,12,16,18,49,8,21,12,15,8,24,8,3,2,19,16
2010-12-01,San Diego State,MWC,Steve Fisher,H,Saint Mary's,WCC,Randy Bennett,W,69,55,27,60,5,13,10,15,10,33,10,9,10,9,9,22,56,9,18,2,4,6,32,9,5,1,16,19
2010-12-04,San Diego State,MWC,Steve Fisher,H,Wichita State,MVC,Gregg Marshall,W,83,69,30,59,4,14,19,30,9,34,15,10,5,8,17,26,56,9,18,8,12,5,25,13,6,6,13,25
2010-12-08,San Diego State,MWC,Steve Fisher,A,California,Pac-10,Mike Montgomery,W,77,57,28,59,10,22,11,19,8,27,16,6,7,8,21,18,48,0,9,21,28,12,34,13,4,0,18,18
2010-12-11,San Diego State,MWC,Steve Fisher,H,San Diego,WCC,Bill Grier,W,77,49,28,60,5,16,16,20,11,33,15,6,4,4,10,20,52,3,15,6,9,7,28,6,1,1,10,17
2010-12-13,San Diego State,MWC,Steve Fisher,H,Cal Poly,Big West,Joe Callero,W,51,45,16,46,0,18,19,24,11,33,12,6,10,14,17,14,48,8,22,9,13,9,24,7,10,1,13,24
2010-12-18,San Diego State,MWC,Steve Fisher,H,UCSB,Big West,Bob Williams,W,90,64,32,57,12,24,14,17,11,32,19,1,4,9,15,25,64,5,17,9,10,17,32,16,2,0,13,17
2010-12-21,San Diego State,MWC,Steve Fisher,N,San Francisco,WCC,Rex Walters,W,62,56,24,47,5,17,9,13,8,27,10,6,6,15,13,21,50,6,16,8,14,8,26,11,10,0,14,19
2010-12-22,San Diego State,MWC,Steve Fisher,N,IUPUI,Summit,Ron Hunter,W,56,54,23,49,3,20,7,9,7,23,11,7,2,11,12,21,44,4,12,8,11,7,24,8,2,1,16,10
2011-01-05,San Diego State,MWC,Steve Fisher,A,TCU,MWC,Jim Christian,W,66,53,29,65,4,22,4,6,13,38,17,8,5,9,12,20,55,5,21,8,12,11,34,11,3,1,12,13
2011-01-08,San Diego State,MWC,Steve Fisher,A,Utah,MWC,Jim Boylen,W,71,62,28,64,7,20,8,18,13,36,15,3,4,11,15,23,60,4,15,12,18,12,37,9,4,2,13,19
2011-01-12,San Diego State,MWC,Steve Fisher,H,UNLV,MWC,Lon Kruger,W,55,49,19,53,4,17,13,17,8,40,10,2,4,10,12,22,61,1,18,4,7,8,29,9,5,3,9,19
2011-01-15,San Diego State,MWC,Steve Fisher,A,New Mexico,MWC,Steve Alford,W,87,77,27,55,13,25,20,29,8,37,19,3,7,8,23,22,58,7,16,26,35,11,33,15,5,5,5,23
2011-01-19,San Diego State,MWC,Steve Fisher,H,Air Force,MWC,Jeff Reynolds,W,68,55,25,54,11,26,7,16,16,34,14,8,4,10,10,22,43,6,11,5,6,4,19,16,3,0,11,17
2011-01-26,San Diego State,MWC,Steve Fisher,A,BYU,MWC,Dave Rose,L,58,71,22,62,5,20,9,15,14,35,10,5,4,12,14,25,56,5,15,16,19,8,31,10,8,9,7,14
2011-01-29,San Diego State,MWC,Steve Fisher,H,Wyoming,MWC,Fred Langley,W,96,57,35,65,17,33,9,15,12,44,20,6,11,11,19,19,64,4,16,15,22,13,34,6,6,2,11,16
2011-02-02,San Diego State,MWC,Steve Fisher,A,Colorado State,MWC,Tim Miles,W,56,54,22,55,4,16,8,10,4,32,11,7,3,13,18,19,52,2,8,14,22,6,34,14,6,2,11,16
2011-02-05,San Diego State,MWC,Steve Fisher,H,TCU,MWC,Jim Christian,W,60,53,20,51,2,9,18,24,12,36,11,3,2,7,9,21,53,5,16,6,9,5,22,11,1,4,6,20
2011-02-08,San Diego State,MWC,Steve Fisher,H,Utah,MWC,Jim Boylen,W,85,53,32,71,5,11,16,26,15,47,17,9,6,4,15,22,62,3,12,6,12,8,32,9,2,5,15,21
2011-02-12,San Diego State,MWC,Steve Fisher,A,UNLV,MWC,Lon Kruger,W,63,57,20,47,3,7,20,22,8,32,7,4,2,14,19,22,58,1,15,12,19,14,30,8,4,2,8,17
2011-02-16,San Diego State,MWC,Steve Fisher,H,New Mexico,MWC,Steve Alford,W,68,62,21,52,5,8,21,31,12,29,10,6,9,9,16,22,53,5,12,13,17,12,33,13,5,8,17,22
2011-02-19,San Diego State,MWC,Steve Fisher,A,Air Force,MWC,Jeff Reynolds,W,70,58,20,57,6,24,24,33,20,49,11,3,5,11,18,19,50,4,19,16,22,4,22,12,6,5,7,23
2011-02-26,San Diego State,MWC,Steve Fisher,H,BYU,MWC,Dave Rose,L,67,80,25,63,6,17,11,16,15,37,14,8,3,11,13,27,58,14,24,12,14,7,32,18,8,7,12,15
2011-03-01,San Diego State,MWC,Steve Fisher,A,Wyoming,MWC,Fred Langley,W,85,58,32,61,2,13,19,24,10,40,12,7,4,15,18,23,54,2,16,10,18,7,25,7,7,4,17,19
2011-03-05,San Diego State,MWC,Steve Fisher,H,Colorado State,MWC,Tim Miles,W,66,48,23,50,2,18,18,19,9,29,9,5,8,10,12,18,49,2,12,10,15,10,27,8,8,1,15,15
2011-03-10,San Diego State,MWC,Steve Fisher,N,Utah,MWC,Jim Boylen,W,64,50,24,60,7,18,9,16,12,37,18,10,3,16,9,21,53,3,13,5,6,6,29,8,4,7,20,13
2011-03-11,San Diego State,MWC,Steve Fisher,N,UNLV,MWC,Lon Kruger,W,74,72,27,56,5,10,15,19,11,31,12,8,3,14,16,25,55,5,15,17,18,8,29,14,8,2,12,16
2011-03-12,San Diego State,MWC,Steve Fisher,N,BYU,MWC,Dave Rose,W,72,54,28,62,5,15,11,14,14,37,12,8,2,6,12,19,59,6,24,10,13,13,32,7,2,4,9,10
2011-03-17,San Diego State,MWC,Steve Fisher,N,Northern Colorado,Big Sky,B.J. Hill,W,68,50,27,66,9,22,5,8,14,42,11,5,5,3,8,19,56,8,22,4,8,7,31,8,2,0,8,7
2011-03-19,San Diego State,MWC,Steve Fisher,N,Temple,A-10,Fran Dunphy,W,71,64,28,65,6,11,9,9,11,40,13,6,6,13,14,25,66,6,14,8,11,9,30,13,3,1,11,15
2011-03-24,San Diego State,MWC,Steve Fisher,N,UConn,Big East,Jim Calhoun,L,67,74,27,64,7,22,6,13,12,32,14,4,1,9,14,27,57,8,16,12,16,5,30,13,5,3,9,16
2010-11-15,Texas A&M-Corpus Christi,Southland,Perry Clark,H,Texas A&M,Big 12,Mark Turgeon,L,65,86,21,45,3,13,20,30,7,24,9,7,2,20,21,31,60,7,21,17,21,7,26,19,16,1,12,26
2010-11-17,Texas A&M-Corpus Christi,Southland,Perry Clark,A,Oklahoma State,Big 12,Travis Ford,L,58,68,17,40,7,16,17,26,5,28,10,8,4,18,22,26,62,2,8,14,22,17,39,9,9,6,11,20
2010-11-21,Texas A&M-Corpus Christi,Southland,Perry Clark,A,Ohio,MAC,John Groce,L,70,83,26,54,4,16,14,27,10,27,12,11,3,15,18,29,59,9,21,16,19,13,34,23,8,2,17,24
2010-11-23,Texas A&M-Corpus Christi,Southland,Perry Clark,A,Kansas,Big 12,Bill Self,L,41,82,18,58,3,17,2,6,9,27,6,2,2,16,12,35,58,5,16,7,13,6,36,26,10,10,9,10
2010-11-26,Texas A&M-Corpus Christi,Southland,Perry Clark,N,Bethune-Cookman,MEAC,Clifford Reed,W,69,65,24,50,3,6,18,27,12,41,9,1,3,14,17,22,50,6,17,15,22,3,19,10,8,1,9,22
2010-11-27,Texas A&M-Corpus Christi,Southland,Perry Clark,N,Valparaiso,Horizon,Homer Drew,L,62,68,23,55,5,17,11,17,12,29,13,6,2,16,22,21,44,3,13,23,28,7,24,10,9,2,10,19
2010-12-07,Texas A&M-Corpus Christi,Southland,Perry Clark,A,Marquette,Big East,Buzz Williams,L,50,86,17,53,7,19,9,15,15,30,13,4,2,22,20,33,60,5,13,15,22,14,36,23,13,4,8,14
2010-12-18,Texas A&M-Corpus Christi,Southland,Perry Clark,H,Houston,CUSA,James Dickey,W,81,78,28,54,5,12,20,29,12,34,15,9,6,22,18,31,64,7,23,9,15,11,27,15,7,2,22,23
2010-12-20,Texas A&M-Corpus Christi,Southland,Perry Clark,A,Memphis,CUSA,Josh Pastner,L,63,68,25,60,7,21,6,11,9,30,19,9,4,13,23,21,53,5,16,21,27,11,38,12,9,6,13,15
2010-12-29,Texas A&M-Corpus Christi,Southland,Perry Clark,N,Georgia State,CAA,Rod Barnes,L,42,72,14,42,1,14,13,27,13,26,8,6,2,17,12,28,53,9,20,7,13,11,31,20,7,4,12,21
2011-01-02,Texas A&M-Corpus Christi,Southland,Perry Clark,A,Texas Tech,Big 12,Pat Knight,L,55,70,18,52,4,17,15,22,11,26,5,6,3,15,15,28,56,5,12,9,13,11,34,16,6,8,11,16
2011-01-08,Texas A&M-Corpus Christi,Southland,Perry Clark,A,McNeese State,Southland,Dave Simmons,L,49,72,16,41,5,17,12,15,6,23,7,5,3,22,14,29,54,5,12,9,12,7,24,11,14,0,10,12
2011-01-12,Texas A&M-Corpus Christi,Southland,Perry Clark,H,UTSA,Southland,Brooks Thompson,L,47,55,19,52,2,15,7,13,10,28,12,6,2,12,17,21,50,4,15,9,10,7,31,12,8,1,12,15
2011-01-15,Texas A&M-Corpus Christi,Southland,Perry Clark,H,Southeastern Louisiana,Southland,Jim Yarbrough,W,62,59,23,43,5,15,11,19,8,29,11,3,2,15,15,23,51,8,16,5,11,8,22,13,9,1,9,16
2011-01-19,Texas A&M-Corpus Christi,Southland,Perry Clark,A,Texas-Arlington,Southland,Scott Cross,L,49,70,17,53,3,17,12,19,7,28,10,5,1,16,19,25,52,6,21,14,19,6,33,9,6,5,11,18
2011-01-22,Texas A&M-Corpus Christi,Southland,Perry Clark,H,Sam Houston State,Southland,Jason Hooten,W,70,68,26,52,5,18,13,16,7,23,13,5,2,7,23,25,45,6,12,12,18,5,23,16,2,1,9,20
2011-01-26,Texas A&M-Corpus Christi,Southland,Perry Clark,A,Texas State,Southland,Doug Davalos,L,62,73,23,57,3,15,13,23,12,36,9,6,2,17,21,23,57,4,13,23,28,9,33,11,7,4,10,18
2011-01-29,Texas A&M-Corpus Christi,Southland,Perry Clark,A,Stephen F. Austin,Southland,Danny Kaspar,W,46,45,20,36,3,7,3,11,5,22,12,5,3,19,17,18,50,1,10,8,11,13,28,13,10,0,11,16
2011-02-02,Texas A&M-Corpus Christi,Southland,Perry Clark,H,Nicholls State,Southland,J.P. Piper,L,52,72,17,39,1,10,17,24,7,21,7,7,3,15,14,28,54,8,21,8,13,12,31,14,9,0,11,15
2011-02-05,Texas A&M-Corpus Christi,Southland,Perry Clark,H,Northwestern State,Southland,Mike McConathy,L,66,72,24,62,3,14,15,23,12,34,15,6,3,11,18,25,56,7,22,15,20,9,38,9,5,8,12,17
2011-02-07,Texas A&M-Corpus Christi,Southland,Perry Clark,H,Savannah State,Independent,Horace Broadnax,L,57,63,20,48,4,13,13,27,10,37,7,8,5,26,15,21,60,7,25,14,21,9,25,12,14,2,17,21
2011-02-12,Texas A&M-Corpus Christi,Southland,Perry Clark,A,Sam Houston State,Southland,Jason Hooten,L,67,75,25,62,9,25,8,9,14,35,22,2,3,16,19,25,54,11,26,14,26,10,32,23,8,1,10,14
2011-02-15,Texas A&M-Corpus Christi,Southland,Perry Clark,H,Texas State,Southland,Doug Davalos,L,61,66,22,52,2,17,15,22,9,36,10,9,4,23,21,18,51,3,14,27,32,5,29,9,14,5,15,19
2011-02-19,Texas A&M-Corpus Christi,Southland,Perry Clark,A,Lamar,Southland,Steve Roccaforte,L,56,73,21,58,2,13,12,15,11,28,8,7,5,16,22,25,56,4,15,19,24,13,38,13,6,6,14,15
2011-02-23,Texas A&M-Corpus Christi,Southland,Perry Clark,A,UTSA,Southland,Brooks Thompson,L,62,71,18,48,5,19,21,25,10,37,7,4,8,25,26,22,53,8,19,19,31,9,27,10,11,1,12,22
2011-02-27,Texas A&M-Corpus Christi,Southland,Perry Clark,H,Stephen F. Austin,Southland,Danny Kaspar,L,68,75,24,47,6,14,14,20,8,20,10,2,3,13,18,28,50,1,10,18,21,9,25,13,6,1,9,15
2011-03-02,Texas A&M-Corpus Christi,Southland,Perry Clark,H,Texas-Arlington,Southland,Scott Cross,W,95,83,31,54,13,26,20,28,6,33,18,10,3,18,22,26,62,13,34,18,22,9,30,16,7,1,20,19
2011-03-05,Texas A&M-Corpus Christi,Southland,Perry Clark,A,Central Arkansas,Southland,Corliss Williamson,W,76,69,25,49,7,20,19,27,6,33,16,10,9,21,20,25,66,5,19,14,19,11,29,12,10,2,17,23
2010-11-12,Lafayette,Patriot,Fran O'Hanlon,A,Wagner,NEC,Dan Hurley,L,58,63,18,47,1,8,21,25,4,29,11,8,1,10,13,20,52,11,22,12,13,4,29,14,4,5,14,25
2010-11-14,Lafayette,Patriot,Fran O'Hanlon,A,Rider,MAAC,Tommy Dempsey,L,73,80,27,53,11,20,8,9,5,21,19,7,0,16,18,30,54,9,20,11,19,9,28,16,6,4,13,13
2010-11-17,Lafayette,Patriot,Fran O'Hanlon,H,Saint Francis (PA),NEC,Don Friday,W,72,68,22,47,9,21,19,24,6,26,12,9,1,15,20,25,55,5,20,13,18,11,30,8,6,3,15,23
2010-11-20,Lafayette,Patriot,Fran O'Hanlon,A,Villanova,Big East,Jay Wright,L,41,86,15,59,4,28,7,7,5,22,11,5,2,14,15,34,67,6,20,12,13,13,46,22,9,6,11,11
2010-11-23,Lafayette,Patriot,Fran O'Hanlon,A,Penn,Ivy,Jerome Allen,L,65,74,24,51,8,19,9,11,5,21,19,6,1,13,22,26,46,4,13,18,27,7,27,17,4,3,11,13
2010-11-27,Lafayette,Patriot,Fran O'Hanlon,H,Delaware,CAA,Monte Ross,L,64,67,19,45,6,19,20,28,4,27,14,4,2,14,23,19,46,7,19,22,29,7,32,6,7,0,15,24
2010-11-30,Lafayette,Patriot,Fran O'Hanlon,H,Princeton,Ivy,Sydney Johnson,L,64,82,22,55,6,22,14,19,16,29,13,7,3,19,19,30,49,9,17,13,17,5,25,21,10,4,14,23
2010-12-06,Lafayette,Patriot,Fran O'Hanlon,H,Sacred Heart,NEC,Dave Bike,W,76,71,23,47,10,19,20,22,10,26,17,4,1,17,21,24,51,5,12,18,24,10,21,7,5,1,13,20
2010-12-08,Lafayette,Patriot,Fran O'Hanlon,H,NJIT,GWC,Jim Engles,W,72,56,26,48,6,17,14,18,5,28,22,4,4,13,14,19,52,9,25,9,13,8,24,10,8,2,13,18
2010-12-11,Lafayette,Patriot,Fran O'Hanlon,A,LIU,NEC,Jim Ferry,L,80,85,30,61,7,24,13,16,8,24,17,6,2,18,23,29,61,7,22,20,26,16,39,17,9,2,22,20
2010-12-22,Lafayette,Patriot,Fran O'Hanlon,A,Rhode Island,A-10,Jim Baron,L,65,73,24,54,10,26,7,11,5,28,17,5,0,11,21,24,52,14,27,11,19,9,37,15,7,4,12,12
2010-12-29,Lafayette,Patriot,Fran O'Hanlon,A,Gonzaga,WCC,Mark Few,L,55,83,20,60,12,31,3,8,7,28,13,5,2,19,24,29,60,6,18,19,28,13,48,19,10,7,15,13
2011-01-02,Lafayette,Patriot,Fran O'Hanlon,A,Fairleigh Dickinson,NEC,Greg Vetrone,W,98,92,30,68,13,35,25,33,7,48,21,6,2,13,30,29,70,6,17,28,47,10,43,13,6,1,9,27
2011-01-05,Lafayette,Patriot,Fran O'Hanlon,H,Columbia,Ivy,Kyle Smith,L,73,76,24,60,7,17,18,23,10,33,12,6,0,11,15,30,60,6,14,10,16,9,34,7,9,8,9,21
2011-01-08,Lafayette,Patriot,Fran O'Hanlon,A,Holy Cross,Patriot,Milan Brown,L,65,70,21,56,8,19,15,20,11,32,8,4,4,7,20,24,56,7,19,15,19,14,36,14,1,4,11,18
2011-01-12,Lafayette,Patriot,Fran O'Hanlon,H,Colgate,Patriot,Emmett Davis,W,75,64,23,52,6,20,23,29,8,33,17,8,2,18,19,23,55,5,19,13,18,10,30,11,7,4,21,25
2011-01-15,Lafayette,Patriot,Fran O'Hanlon,H,Navy,Patriot,Billy Lange,W,76,73,23,54,8,26,22,26,4,28,15,6,2,12,21,26,54,9,24,12,20,8,33,11,7,3,18,24
2011-01-19,Lafayette,Patriot,Fran O'Hanlon,A,Bucknell,Patriot,Dave Paulsen,L,56,75,20,54,8,20,8,14,7,22,12,5,3,9,21,25,53,8,22,17,27,12,36,16,3,4,11,15
2011-01-22,Lafayette,Patriot,Fran O'Hanlon,H,Lehigh,Patriot,Brett Reed,L,62,79,21,61,6,24,14,17,12,30,13,4,7,13,19,25,59,9,21,20,23,11,38,10,7,6,11,16
2011-01-26,Lafayette,Patriot,Fran O'Hanlon,A,Army,Patriot,Zach Spiker,W,83,60,30,58,10,23,13,19,13,34,18,8,3,13,16,22,57,7,23,9,10,9,24,16,4,2,16,17
2011-01-29,Lafayette,Patriot,Fran O'Hanlon,A,American,Patriot,Jeff Jones,L,60,73,20,46,6,14,14,20,2,22,13,4,3,11,23,25,53,8,15,15,19,9,31,15,4,4,10,18
2011-02-05,Lafayette,Patriot,Fran O'Hanlon,H,Holy Cross,Patriot,Milan Brown,W,76,70,26,60,11,30,13,15,8,34,20,3,6,12,26,25,61,3,20,17,34,17,38,10,2,3,11,19
2011-02-09,Lafayette,Patriot,Fran O'Hanlon,A,Colgate,Patriot,Emmett Davis,W,80,65,27,48,13,22,13,16,4,28,20,6,3,15,23,23,49,6,14,13,26,9,24,14,8,5,14,20
2011-02-12,Lafayette,Patriot,Fran O'Hanlon,A,Navy,Patriot,Billy Lange,L,52,57,16,45,2,22,18,27,7,30,11,9,4,15,22,17,45,5,21,18,23,6,29,9,7,0,14,23
2011-02-16,Lafayette,Patriot,Fran O'Hanlon,H,Bucknell,Patriot,Dave Paulsen,L,69,74,20,52,7,22,22,26,3,28,11,8,2,13,22,22,56,6,13,24,28,7,34,12,3,3,16,23
2011-02-20,Lafayette,Patriot,Fran O'Hanlon,A,Lehigh,Patriot,Brett Reed,L,66,67,26,57,6,17,8,14,6,31,9,7,4,13,19,24,61,4,16,15,22,11,37,10,6,1,11,15
2011-02-23,Lafayette,Patriot,Fran O'Hanlon,H,Army,Patriot,Zach Spiker,W,67,46,21,51,10,29,15,21,10,32,10,6,2,9,16,16,46,5,18,9,16,9,31,9,3,0,13,18
2011-02-26,Lafayette,Patriot,Fran O'Hanlon,H,American,Patriot,Jeff Jones,L,92,95,30,63,8,22,24,30,8,25,19,9,3,6,21,34,60,10,22,17,19,7,31,20,3,3,14,25
2011-03-02,Lafayette,Patriot,Fran O'Hanlon,A,Holy Cross,Patriot,Milan Brown,W,77,70,26,63,7,21,18,23,17,37,16,9,3,11,17,27,67,2,16,14,19,18,38,12,5,2,14,19
2011-03-06,Lafayette,Patriot,Fran O'Hanlon,A,American,Patriot,Jeff Jones,W,73,71,27,59,7,17,12,14,6,35,16,3,1,12,20,25,64,3,16,18,27,11,34,12,3,4,9,15
2011-03-11,Lafayette,Patriot,Fran O'Hanlon,A,Bucknell,Patriot,Dave Paulsen,L,57,72,18,52,4,18,17,30,9,28,9,5,2,11,22,21,50,7,22,23,28,9,34,12,5,2,10,24
2010-11-10,Louisiana Tech,WAC,Kerry Rupp,A,Texas,Big 12,Rick Barnes,L,58,89,21,64,3,14,13,20,13,38,4,6,5,22,21,34,74,4,16,17,22,12,40,18,12,7,14,21
2010-11-17,Louisiana Tech,WAC,Kerry Rupp,H,Houston,CUSA,James Dickey,W,60,54,22,55,4,19,12,17,10,31,9,6,2,14,20,21,48,6,18,6,14,7,27,13,1,3,21,21
2010-11-19,Louisiana Tech,WAC,Kerry Rupp,N,Seattle,Independent,Cameron Dollar,W,85,72,32,62,7,17,14,20,11,32,18,11,4,23,18,28,61,4,17,12,19,10,30,10,13,3,19,18
2010-11-20,Louisiana Tech,WAC,Kerry Rupp,N,Navy,Patriot,Billy Lange,W,80,65,27,51,9,24,17,24,6,37,18,4,1,23,20,22,60,8,32,13,16,8,23,9,6,1,15,22
2010-11-21,Louisiana Tech,WAC,Kerry Rupp,A,UC-Irvine,Big West,Russ Turner,W,76,72,25,54,8,22,18,26,8,37,14,4,4,10,16,27,59,7,18,11,17,7,31,13,5,1,9,20
2010-11-26,Louisiana Tech,WAC,Kerry Rupp,A,Little Rock,Sun Belt,Steve Shields,L,65,74,22,56,6,20,15,19,8,33,9,2,3,12,30,20,50,5,17,29,38,10,37,13,2,1,10,24
2010-12-01,Louisiana Tech,WAC,Kerry Rupp,H,SMU,CUSA,Matt Doherty,W,69,64,23,48,9,16,14,24,8,34,15,1,1,22,20,21,56,8,28,14,16,4,23,9,9,0,11,24
2010-12-04,Louisiana Tech,WAC,Kerry Rupp,H,Louisiana-Monroe,Sun Belt,Keith Richard,W,67,58,22,46,7,13,16,21,6,31,14,4,4,15,12,24,67,5,28,5,10,10,30,11,7,2,10,21
2010-12-07,Louisiana Tech,WAC,Kerry Rupp,A,Northwestern State,Southland,Mike McConathy,L,78,85,22,58,10,21,24,31,14,36,7,6,6,12,26,28,56,9,16,20,31,12,33,14,8,5,10,20
2010-12-11,Louisiana Tech,WAC,Kerry Rupp,A,McNeese State,Southland,Dave Simmons,L,70,80,21,54,7,23,21,33,14,34,6,6,0,15,24,23,43,10,19,24,32,4,22,10,7,0,13,24
2010-12-14,Louisiana Tech,WAC,Kerry Rupp,A,Houston Baptist,GWC,Ron Cottrell,W,80,57,35,65,5,19,5,9,10,39,16,7,5,15,20,18,57,6,23,15,24,12,30,10,8,3,13,15
2010-12-18,Louisiana Tech,WAC,Kerry Rupp,H,Texas-Arlington,Southland,Scott Cross,W,62,61,22,46,7,19,11,18,8,28,10,6,2,22,21,20,51,9,25,12,19,8,21,9,7,0,18,20
2010-12-21,Louisiana Tech,WAC,Kerry Rupp,A,Iowa,Big Ten,Fran McCaffery,L,58,77,21,57,5,18,11,14,8,31,11,6,1,17,17,25,57,9,22,18,23,8,35,17,9,4,12,17
2010-12-29,Louisiana Tech,WAC,Kerry Rupp,A,Boise State,WAC,Leon Rice,L,60,71,20,52,9,25,11,20,8,28,4,5,1,21,22,23,54,8,21,17,23,8,31,12,13,2,13,21
2010-12-31,Louisiana Tech,WAC,Kerry Rupp,A,Idaho,WAC,Don Verlin,L,47,77,15,52,5,21,12,22,12,28,6,4,2,12,18,24,48,7,14,22,27,5,33,17,8,4,10,17
2011-01-06,Louisiana Tech,WAC,Kerry Rupp,H,Fresno State,WAC,Steve Cleveland,L,56,63,23,56,2,11,8,17,10,30,6,9,2,12,16,22,50,8,24,11,18,10,33,12,7,2,15,17
2011-01-13,Louisiana Tech,WAC,Kerry Rupp,H,San Jose State,WAC,George Nessman,L,74,79,29,56,12,27,4,11,7,26,12,2,3,16,23,28,49,5,13,18,28,4,24,13,13,0,7,15
2011-01-15,Louisiana Tech,WAC,Kerry Rupp,H,Hawaii,WAC,Gib Arnold,L,48,56,17,59,2,14,12,19,9,30,7,10,2,17,20,22,52,2,10,10,18,8,37,8,3,6,20,22
2011-01-20,Louisiana Tech,WAC,Kerry Rupp,A,Utah State,WAC,Stew Morrill,L,57,74,24,56,6,21,3,4,5,21,15,3,2,11,21,27,58,4,16,16,18,13,40,19,4,4,13,12
2011-01-22,Louisiana Tech,WAC,Kerry Rupp,A,Nevada,WAC,David Carter,L,58,66,23,64,4,21,8,10,10,32,9,3,1,11,23,20,42,5,10,21,32,5,31,9,9,3,14,16
