Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints,PassCompletions,PassAttempts,PassYards,PassTDs,RushAttempts,RushYards,RushTDs,FirstDownPass,FirstDownRush,Penalties,PenaltyYards,Fumbles,Interceptions
2012-09-29,California,Pac-12,Jeff Tedford,H,Arizona State,Pac-12,Todd Graham,L,17,27,9,28,126,1,38,159,1,6,10,12,119,1,0
2012-10-06,California,Pac-12,Jeff Tedford,H,UCLA,Pac-12,Jim Mora,W,43,17,25,30,295,4,42,185,2,10,10,10,100,2,1
2012-10-13,California,Pac-12,Jeff Tedford,A,Washington State,Pac-12,Mike Leach,W,31,17,14,23,189,1,50,318,3,7,18,8,91,0,2
2012-10-20,California,Pac-12,Jeff Tedford,H,Stanford,Pac-12,David Shaw,L,3,21,19,31,214,0,28,3,0,7,2,5,63,2,1
2012-10-27,California,Pac-12,Jeff Tedford,A,Utah,Pac-12,Kyle Whittingham,L,27,49,20,32,288,2,28,153,1,12,7,6,52,2,1
2012-11-02,California,Pac-12,Jeff Tedford,H,Washington,Pac-12,Steve Sarkisian,L,13,21,17,36,201,0,42,249,1,11,8,6,55,3,1
2012-11-10,California,Pac-12,Jeff Tedford,H,Oregon,Pac-12,Chip Kelly,L,17,59,9,21,113,1,40,236,1,5,11,7,89,1,2
2012-11-17,California,Pac-12,Jeff Tedford,A,Oregon State,Pac-12,Mike Riley,L,14,62,18,31,132,0,40,190,2,7,7,15,172,3,1
2012-09-01,Florida,SEC,Will Muschamp,H,Bowling Green State,MAC,Dave Clawson,W,27,14,13,21,145,1,42,220,2,5,9,14,106,1,0
2012-09-08,Florida,SEC,Will Muschamp,A,Texas A&M,SEC,Kevin Sumlin,W,20,17,14,17,165,0,48,142,2,9,9,3,21,0,0
2012-09-15,Florida,SEC,Will Muschamp,A,Tennessee,SEC,Jim Chaney,W,37,20,14,20,219,2,43,336,2,7,12,8,78,0,0
2012-09-22,Florida,SEC,Will Muschamp,H,Kentucky,SEC,Joker Phillips,W,38,0,18,27,203,1,45,200,3,9,11,7,51,0,1
2012-10-06,Florida,SEC,Will Muschamp,H,LSU,SEC,Les Miles,W,14,6,8,12,61,0,58,176,2,3,16,6,52,2,0
2012-10-13,Florida,SEC,Will Muschamp,A,Vanderbilt,SEC,James Franklin,W,31,17,11,20,77,0,35,326,3,3,11,10,80,0,0
2012-10-20,Florida,SEC,Will Muschamp,H,South Carolina,SEC,Steve Spurrier,W,44,11,12,17,94,4,48,89,2,5,7,7,74,0,0
2012-10-27,Florida,SEC,Will Muschamp,N,Georgia,SEC,Mark Richt,L,9,17,16,29,191,0,40,75,0,9,5,10,95,4,2
2012-11-03,Florida,SEC,Will Muschamp,H,Missouri,SEC,Gary Pinkel,W,14,7,12,23,106,1,33,170,1,3,8,4,25,1,0
2012-11-10,Florida,SEC,Will Muschamp,H,Louisiana,Sun Belt,Mark Hudspeth,W,27,20,19,26,162,2,34,149,0,6,8,10,79,0,0
2012-11-24,Florida,SEC,Will Muschamp,A,Florida State,ACC,Jimbo Fisher,W,37,26,16,25,150,1,47,249,3,7,14,12,101,1,0
2013-01-02,Florida,SEC,Will Muschamp,N,Louisville,Big East,Charlie Strong,L,23,33,16,29,175,1,30,111,1,8,9,9,98,1,2
2012-09-01,Troy,Sun Belt,Larry Blakeney,A,UAB,CUSA,Garrick McGee,W,39,29,13,22,191,2,45,262,3,5,14,11,107,2,0
2012-09-08,Troy,Sun Belt,Larry Blakeney,H,Louisiana,Sun Belt,Mark Hudspeth,L,24,37,50,75,528,2,27,60,1,25,4,12,84,2,1
2012-09-15,Troy,Sun Belt,Larry Blakeney,H,Mississippi State,SEC,Dan Mullen,L,24,30,34,47,349,0,40,223,3,14,16,7,63,2,2
2012-09-22,Troy,Sun Belt,Larry Blakeney,A,North Texas,Sun Belt,Dan McCarney,W,14,7,29,44,274,2,30,108,0,13,5,6,52,0,1
2012-09-29,Troy,Sun Belt,Larry Blakeney,A,South Alabama,Sun Belt,Joey Jones,W,31,10,18,27,281,1,51,214,3,13,9,10,86,2,3
2012-10-11,Troy,Sun Belt,Larry Blakeney,H,Western Kentucky,Sun Belt,Lance Guidry,L,26,31,16,28,254,3,40,120,0,10,9,9,100,1,0
2012-10-20,Troy,Sun Belt,Larry Blakeney,H,Florida International,Sun Belt,Mario Cristobal,W,38,37,29,45,245,3,41,187,2,14,10,6,43,1,1
2012-10-27,Troy,Sun Belt,Larry Blakeney,A,Florida Atlantic,Sun Belt,Carl Pelini,L,27,34,17,35,217,1,36,164,2,9,8,7,57,0,1
2012-11-03,Troy,Sun Belt,Larry Blakeney,A,Tennessee,SEC,Jim Chaney,L,48,55,38,60,496,3,39,225,3,21,9,8,76,0,0
2012-11-10,Troy,Sun Belt,Larry Blakeney,H,Navy,Ind,Ken Niumatalolo,W,41,31,34,40,415,2,36,182,3,17,13,4,34,1,1
2012-11-17,Troy,Sun Belt,Larry Blakeney,H,Arkansas State,Sun Belt,John Thompson,L,34,41,28,38,447,1,33,71,1,17,5,11,96,1,0
2012-11-24,Troy,Sun Belt,Larry Blakeney,A,Middle Tennessee State,Sun Belt,Rick Stockstill,L,21,24,31,48,281,2,39,191,1,12,10,1,5,3,2
2012-08-31,Stanford,Pac-12,David Shaw,H,San Jose State,WAC,Kent Baer,W,20,17,16,26,125,1,41,155,1,8,7,1,5,0,0
2012-09-08,Stanford,Pac-12,David Shaw,H,Duke,ACC,David Cutcliffe,W,50,13,18,33,281,3,26,92,1,10,6,5,32,0,1
2012-09-15,Stanford,Pac-12,David Shaw,H,USC,Pac-12,Lane Kiffin,W,21,14,15,32,215,2,37,202,1,11,8,10,83,0,2
2012-09-27,Stanford,Pac-12,David Shaw,A,Washington,Pac-12,Steve Sarkisian,L,13,17,18,37,170,0,28,68,0,7,3,5,30,1,1
2012-10-06,Stanford,Pac-12,David Shaw,H,Arizona,Pac-12,Rich Rodriguez,W,54,48,21,34,360,2,43,257,6,15,11,8,50,1,0
2012-10-13,Stanford,Pac-12,David Shaw,A,Notre Dame,Ind,Brian Kelly,L,13,20,12,25,125,0,40,147,0,7,5,6,65,0,2
2012-10-20,Stanford,Pac-12,David Shaw,A,California,Pac-12,Jeff Tedford,W,21,3,17,32,223,2,46,252,1,8,11,9,90,1,1
2012-10-27,Stanford,Pac-12,David Shaw,H,Washington State,Pac-12,Mike Leach,W,24,17,7,15,136,1,37,120,1,6,6,4,28,0,0
2012-11-03,Stanford,Pac-12,David Shaw,A,Colorado,Pac-12,Jon Embree,W,48,0,25,35,230,2,39,206,3,15,9,7,56,0,0
2012-11-10,Stanford,Pac-12,David Shaw,H,Oregon State,Pac-12,Mike Riley,W,27,23,22,29,254,3,39,163,1,11,11,8,54,2,2
2012-11-17,Stanford,Pac-12,David Shaw,A,Oregon,Pac-12,Chip Kelly,W,17,14,25,36,211,1,46,200,1,11,9,5,64,2,1
2012-11-24,Stanford,Pac-12,David Shaw,A,UCLA,Pac-12,Jim Mora,W,35,17,15,22,160,1,49,221,3,9,7,6,55,1,0
2012-11-30,Stanford,Pac-12,David Shaw,H,UCLA,Pac-12,Jim Mora,W,27,24,16,23,155,1,43,170,2,7,9,5,55,0,0
2013-01-01,Stanford,Pac-12,David Shaw,N,Wisconsin,Big Ten,Barry Alvarez,W,20,14,13,20,157,0,35,187,2,4,11,6,48,0,0
2012-09-01,Texas State,WAC,Dennis Franchione,A,Houston,CUSA,Tony Levine,W,30,13,19,25,196,1,52,248,2,12,11,4,20,1,0
2012-09-08,Texas State,WAC,Dennis Franchione,H,Texas Tech,Big 12,Chris Thomsen,L,10,58,13,31,141,1,30,129,0,8,7,8,94,0,2
2012-09-29,Texas State,WAC,Dennis Franchione,H,Nevada,MWC,Chris Ault,L,21,34,18,34,186,2,29,68,1,9,5,6,50,1,0
2012-10-06,Texas State,WAC,Dennis Franchione,A,New Mexico,MWC,Bob Davie,L,14,35,21,35,216,2,20,32,0,9,3,6,40,1,3
2012-10-13,Texas State,WAC,Dennis Franchione,H,Idaho,WAC,Jason Gesser,W,38,7,14,19,182,1,47,337,4,10,12,11,105,0,0
2012-10-27,Texas State,WAC,Dennis Franchione,A,San Jose State,WAC,Kent Baer,L,20,31,14,26,130,0,26,173,2,5,5,7,65,0,2
2012-11-03,Texas State,WAC,Dennis Franchione,A,Utah State,WAC,Gary Andersen,L,7,38,10,23,76,0,31,82,1,2,7,7,66,0,1
2012-11-10,Texas State,WAC,Dennis Franchione,H,Louisiana Tech,WAC,Sonny Dykes,L,55,62,22,38,281,3,39,296,5,12,14,13,125,0,0
2012-11-17,Texas State,WAC,Dennis Franchione,A,Navy,Ind,Ken Niumatalolo,L,10,21,25,42,290,1,32,115,0,11,5,3,25,1,0
2012-11-24,Texas State,WAC,Dennis Franchione,A,UTSA,WAC,Larry Coker,L,31,38,31,43,324,2,32,68,2,16,5,3,30,2,0
2012-12-01,Texas State,WAC,Dennis Franchione,H,New Mexico State,WAC,DeWayne Walker,W,66,28,9,19,82,1,40,446,5,5,17,10,90,0,0
2012-08-30,Washington State,Pac-12,Mike Leach,A,Brigham Young,Ind,Bronco Mendenhall,L,6,30,30,45,229,0,16,-5,0,11,1,8,73,0,2
2012-09-14,Washington State,Pac-12,Mike Leach,A,Nevada-Las Vegas,MWC,Bobby Hauck,W,35,27,26,45,378,4,21,83,1,11,4,12,123,0,2
2012-09-22,Washington State,Pac-12,Mike Leach,H,Colorado,Pac-12,Jon Embree,L,34,35,32,60,401,4,22,50,0,19,4,8,63,1,2
2012-09-29,Washington State,Pac-12,Mike Leach,H,Oregon,Pac-12,Chip Kelly,L,26,51,37,64,410,2,21,-8,1,19,3,7,66,1,1
2012-10-06,Washington State,Pac-12,Mike Leach,A,Oregon State,Pac-12,Mike Riley,L,6,19,20,37,207,0,14,20,0,9,3,6,40,1,4
2012-10-13,Washington State,Pac-12,Mike Leach,H,California,Pac-12,Jeff Tedford,L,17,31,33,63,384,2,18,36,0,15,2,5,30,0,2
2012-10-27,Washington State,Pac-12,Mike Leach,A,Stanford,Pac-12,David Shaw,L,17,24,42,60,403,2,24,-18,0,18,4,5,40,0,1
2012-11-03,Washington State,Pac-12,Mike Leach,A,Utah,Pac-12,Kyle Whittingham,L,6,49,27,54,259,1,13,-4,0,10,2,6,54,1,1
2012-11-10,Washington State,Pac-12,Mike Leach,H,UCLA,Pac-12,Jim Mora,L,36,44,37,57,457,5,30,67,0,16,5,9,103,2,1
2012-11-17,Washington State,Pac-12,Mike Leach,A,Arizona State,Pac-12,Todd Graham,L,7,46,21,49,240,1,19,1,0,9,4,5,28,0,2
2012-11-23,Washington State,Pac-12,Mike Leach,H,Washington,Pac-12,Steve Sarkisian,W,31,28,33,53,350,0,24,19,3,15,2,8,69,2,2
2012-09-01,Illinois,Big Ten,Tim Beckman,H,Western Michigan,MAC,Bill Cubit,W,24,7,13,21,133,1,41,115,1,5,6,5,30,0,1
2012-09-08,Illinois,Big Ten,Tim Beckman,A,Arizona State,Pac-12,Todd Graham,L,14,45,14,24,101,1,50,231,1,7,12,7,31,0,3
2012-09-22,Illinois,Big Ten,Tim Beckman,H,Louisiana Tech,WAC,Sonny Dykes,L,24,52,27,37,205,1,41,119,2,8,11,4,35,5,1
2012-09-29,Illinois,Big Ten,Tim Beckman,H,Penn State,Big Ten,Bill O'Brien,L,7,35,29,47,292,1,22,74,0,15,2,8,69,1,2
2012-10-06,Illinois,Big Ten,Tim Beckman,A,Wisconsin,Big Ten,Barry Alvarez,L,14,31,18,30,178,1,34,106,1,10,5,4,30,1,1
2012-10-13,Illinois,Big Ten,Tim Beckman,A,Michigan,Big Ten,Brady Hoke,L,0,45,7,16,29,0,37,105,0,3,3,5,45,1,1
2012-10-27,Illinois,Big Ten,Tim Beckman,H,Indiana,Big Ten,Kevin Wilson,L,17,31,17,27,176,1,55,196,1,10,12,8,81,2,0
2012-11-03,Illinois,Big Ten,Tim Beckman,A,Ohio State,Big Ten,Urban Meyer,L,22,52,19,34,96,0,32,74,1,6,6,6,36,0,1
2012-11-10,Illinois,Big Ten,Tim Beckman,H,Minnesota,Big Ten,Jerry Kill,L,3,17,15,25,175,0,35,101,0,7,6,6,45,2,0
2012-11-17,Illinois,Big Ten,Tim Beckman,H,Purdue,Big Ten,Patrick Higgins,L,17,20,22,38,160,0,39,173,2,6,15,4,40,3,0
2012-11-24,Illinois,Big Ten,Tim Beckman,A,Northwestern,Big Ten,Pat Fitzgerald,L,14,50,12,18,116,0,27,126,2,7,5,8,88,1,3
2012-08-30,Connecticut,Big East,Paul Pasqualoni,H,Massachusetts,MAC,Charley Molnar,W,37,0,16,27,225,0,43,147,2,13,3,4,30,1,2
2012-09-08,Connecticut,Big East,Paul Pasqualoni,H,North Carolina State,ACC,Dana Bible,L,7,10,15,27,204,0,32,35,1,7,2,5,26,1,3
2012-09-15,Connecticut,Big East,Paul Pasqualoni,A,Maryland,ACC,Randy Edsall,W,24,21,11,17,70,0,40,153,2,4,6,4,47,1,0
2012-09-22,Connecticut,Big East,Paul Pasqualoni,A,Western Michigan,MAC,Bill Cubit,L,24,30,28,44,333,3,34,92,0,18,3,7,53,1,1
2012-09-29,Connecticut,Big East,Paul Pasqualoni,H,Buffalo,MAC,Jeff Quinn,W,24,17,15,22,227,1,42,133,2,11,5,3,14,0,0
2012-10-06,Connecticut,Big East,Paul Pasqualoni,A,Rutgers,Big East,Kyle Flood,L,3,19,14,33,191,0,28,53,0,10,4,3,20,1,4
2012-10-13,Connecticut,Big East,Paul Pasqualoni,H,Temple,Big East,Steve Addazio,L,14,17,22,39,293,2,41,88,0,14,5,2,15,1,0
2012-10-19,Connecticut,Big East,Paul Pasqualoni,A,Syracuse,Big East,Doug Marrone,L,10,40,23,41,296,1,18,-6,0,15,1,6,51,1,1
2012-11-03,Connecticut,Big East,Paul Pasqualoni,A,South Florida,Big East,Skip Holtz,L,6,13,24,38,284,0,31,43,0,17,3,5,60,1,2
2012-11-09,Connecticut,Big East,Paul Pasqualoni,H,Pitt,Big East,Paul Chryst,W,24,17,19,25,213,1,42,132,1,11,8,4,40,0,1
2012-11-24,Connecticut,Big East,Paul Pasqualoni,A,Louisville,Big East,Charlie Strong,W,23,20,9,28,92,1,39,149,1,5,6,4,31,0,1
2012-12-01,Connecticut,Big East,Paul Pasqualoni,H,Cincinnati,Big East,Steve Stripling,L,17,34,23,47,337,1,29,36,1,15,2,9,79,0,3
2012-09-01,UAB,CUSA,Garrick McGee,H,Troy,Sun Belt,Larry Blakeney,L,29,39,19,34,325,2,44,134,2,11,10,9,47,3,1
2012-09-15,UAB,CUSA,Garrick McGee,A,South Carolina,SEC,Steve Spurrier,L,6,49,20,37,240,0,42,27,0,12,4,6,63,1,0
2012-09-22,UAB,CUSA,Garrick McGee,A,Ohio State,Big Ten,Urban Meyer,L,15,29,28,46,259,0,34,144,0,11,7,9,99,1,1
2012-09-29,UAB,CUSA,Garrick McGee,H,Tulsa,CUSA,Bill Blankenship,L,42,49,20,30,337,3,35,1,3,9,6,12,115,2,1
2012-10-13,UAB,CUSA,Garrick McGee,A,Houston,CUSA,Tony Levine,L,17,39,23,49,339,1,27,35,1,13,7,11,90,1,1
2012-10-20,UAB,CUSA,Garrick McGee,H,East Carolina,CUSA,Ruffin McNeill,L,35,42,22,37,319,3,25,82,2,9,7,7,55,0,0
2012-10-27,UAB,CUSA,Garrick McGee,A,Tulane,CUSA,Curtis Johnson,L,45,55,26,53,409,3,28,213,3,17,10,6,46,1,3
2012-11-03,UAB,CUSA,Garrick McGee,A,Southern Mississippi,CUSA,Ellis Johnson,W,27,19,17,29,228,1,46,207,2,8,14,6,61,2,1
2012-11-10,UAB,CUSA,Garrick McGee,H,Marshall,CUSA,Doc Holliday,W,38,31,20,34,197,2,42,209,2,12,11,5,30,1,3
2012-11-17,UAB,CUSA,Garrick McGee,H,Memphis,CUSA,Justin Fuente,L,9,46,23,42,187,1,28,26,0,11,3,6,54,1,1
2012-11-24,UAB,CUSA,Garrick McGee,A,UCF,CUSA,George O'Leary,L,24,49,37,56,510,2,27,89,1,20,6,3,31,1,1
2012-09-02,Baylor,Big 12,Art Briles,H,SMU,CUSA,June Jones,W,59,24,24,35,393,5,32,220,2,15,9,10,85,0,0
2012-09-21,Baylor,Big 12,Art Briles,A,Louisiana-Monroe,Sun Belt,Todd Berry,W,47,42,28,41,380,4,47,169,2,18,14,6,60,0,2
2012-09-29,Baylor,Big 12,Art Briles,A,West Virginia,Big 12,Dana Holgorsen,L,63,70,29,47,581,5,45,119,4,19,12,6,56,0,1
2012-10-13,Baylor,Big 12,Art Briles,H,Texas Christian,Big 12,Gary Patterson,L,21,49,15,23,326,2,32,106,1,12,8,1,10,2,4
2012-10-20,Baylor,Big 12,Art Briles,A,Texas,Big 12,Mack Brown,L,50,56,30,41,352,2,44,255,4,12,12,5,55,1,1
2012-10-27,Baylor,Big 12,Art Briles,A,Iowa State,Big 12,Paul Rhoads,L,21,35,31,51,426,2,30,115,1,21,3,7,33,3,1
2012-11-03,Baylor,Big 12,Art Briles,H,Kansas,Big 12,Charlie Weis,W,41,14,26,42,367,3,49,299,2,15,16,13,120,0,0
2012-11-10,Baylor,Big 12,Art Briles,A,Oklahoma,Big 12,Bob Stoops,L,34,42,12,33,172,0,51,252,4,8,15,7,55,0,0
2012-11-17,Baylor,Big 12,Art Briles,H,Kansas State,Big 12,Bill Snyder,W,52,24,20,32,238,2,49,342,5,10,18,5,65,0,2
2012-11-24,Baylor,Big 12,Art Briles,N,Texas Tech,Big 12,Chris Thomsen,W,52,45,22,37,396,3,57,278,3,16,14,6,71,0,0
2012-12-01,Baylor,Big 12,Art Briles,H,Oklahoma State,Big 12,Mike Gundy,W,41,34,23,39,296,1,55,319,3,14,17,9,64,1,0
2012-12-27,Baylor,Big 12,Art Briles,N,UCLA,Pac-12,Jim Mora,W,49,26,10,13,188,2,67,306,5,6,15,1,5,3,0
2012-09-02,SMU,CUSA,June Jones,A,Baylor,Big 12,Art Briles,L,24,59,37,63,362,3,29,145,0,22,5,5,37,1,2
2012-09-15,SMU,CUSA,June Jones,H,Texas A&M,SEC,Kevin Sumlin,L,3,48,23,49,203,0,25,106,0,8,7,4,30,0,1
2012-09-29,SMU,CUSA,June Jones,H,Texas Christian,Big 12,Gary Patterson,L,16,24,15,40,190,1,22,30,1,7,2,10,92,1,5
2012-10-06,SMU,CUSA,June Jones,A,UTEP,CUSA,Mike Price,W,17,0,22,44,234,1,36,138,0,14,7,3,25,0,1
2012-10-13,SMU,CUSA,June Jones,A,Tulane,CUSA,Curtis Johnson,L,26,27,25,51,275,2,38,196,0,13,13,6,34,0,1
2012-10-18,SMU,CUSA,June Jones,H,Houston,CUSA,Tony Levine,W,72,42,23,38,265,4,26,119,2,12,8,2,30,0,2
2012-10-27,SMU,CUSA,June Jones,H,Memphis,CUSA,Justin Fuente,W,44,13,25,35,353,1,34,134,4,17,6,0,0,1,0
2012-11-03,SMU,CUSA,June Jones,A,UCF,CUSA,George O'Leary,L,17,42,16,29,133,0,31,126,2,6,9,7,53,1,0
2012-11-10,SMU,CUSA,June Jones,H,Southern Mississippi,CUSA,Ellis Johnson,W,34,6,27,44,249,1,30,186,3,11,8,6,33,0,0
2012-11-17,SMU,CUSA,June Jones,A,Rice,CUSA,David Bailiff,L,20,36,15,27,214,0,28,103,2,9,5,4,38,2,0
2012-11-24,SMU,CUSA,June Jones,H,Tulsa,CUSA,Bill Blankenship,W,35,27,10,27,113,1,35,192,4,5,7,7,45,0,0
2012-12-24,SMU,CUSA,June Jones,N,Fresno State,MWC,Tim DeRuyter,W,43,10,14,28,212,1,37,169,2,6,9,3,15,0,2
2012-09-01,Georgia,SEC,Mark Richt,H,Buffalo,MAC,Jeff Quinn,W,45,23,15,27,258,3,39,227,2,11,12,5,22,0,0
2012-09-08,Georgia,SEC,Mark Richt,A,Missouri,SEC,Gary Pinkel,W,41,20,22,35,242,3,35,113,2,11,5,12,79,1,1
2012-09-15,Georgia,SEC,Mark Richt,H,Florida Atlantic,Sun Belt,Carl Pelini,W,56,20,15,21,385,2,42,328,5,12,13,8,49,2,2
2012-09-22,Georgia,SEC,Mark Richt,H,Vanderbilt,SEC,James Franklin,W,48,3,19,26,265,2,47,302,5,12,14,7,47,0,0
2012-09-29,Georgia,SEC,Mark Richt,H,Tennessee,SEC,Jim Chaney,W,51,44,20,26,286,2,38,274,5,11,9,6,40,2,1
2012-10-06,Georgia,SEC,Mark Richt,A,South Carolina,SEC,Steve Spurrier,L,7,35,11,31,109,0,36,115,1,4,10,6,51,0,1
2012-10-20,Georgia,SEC,Mark Richt,A,Kentucky,SEC,Joker Phillips,W,29,24,30,40,427,4,32,77,0,19,5,8,70,0,0
2012-10-27,Georgia,SEC,Mark Richt,N,Florida,SEC,Will Muschamp,W,17,9,12,24,150,1,35,123,1,6,4,14,132,0,3
2012-11-03,Georgia,SEC,Mark Richt,H,Ole Miss,SEC,Hugh Freeze,W,37,10,21,28,384,4,45,149,1,14,9,3,24,2,0
2012-11-10,Georgia,SEC,Mark Richt,A,Auburn,SEC,Gene Chizik,W,38,0,18,25,208,3,42,289,2,12,11,3,15,0,0
2012-11-24,Georgia,SEC,Mark Richt,H,Georgia Tech,ACC,Paul Johnson,W,42,10,14,18,215,2,31,164,4,8,10,5,55,0,0
2012-12-01,Georgia,SEC,Mark Richt,N,Alabama,SEC,Nick Saban,L,28,32,19,34,281,1,29,113,2,12,6,7,64,0,1
2013-01-01,Georgia,SEC,Mark Richt,N,Nebraska,Big Ten,Bo Pelini,W,45,31,18,33,427,5,38,162,1,14,8,7,76,0,2
2012-09-08,Maryland,ACC,Randy Edsall,A,Temple,Big East,Steve Addazio,W,36,27,11,21,190,2,48,144,2,8,8,3,40,4,0
2012-09-15,Maryland,ACC,Randy Edsall,H,Connecticut,Big East,Paul Pasqualoni,L,21,24,10,24,109,1,40,96,2,7,7,5,40,1,1
2012-09-22,Maryland,ACC,Randy Edsall,A,West Virginia,Big 12,Dana Holgorsen,L,21,31,20,30,305,3,35,46,0,12,5,5,31,2,1
2012-10-06,Maryland,ACC,Randy Edsall,H,Wake Forest,ACC,Jim Grobe,W,19,14,14,25,191,1,43,53,1,6,4,8,55,2,1
2012-10-13,Maryland,ACC,Randy Edsall,A,Virginia,ACC,Mike London,W,27,20,14,26,237,1,29,-2,1,9,0,1,5,1,0
2012-10-20,Maryland,ACC,Randy Edsall,H,North Carolina State,ACC,Dana Bible,L,18,20,17,27,256,0,54,206,2,9,11,8,75,1,1
2012-10-27,Maryland,ACC,Randy Edsall,A,Boston College,ACC,Frank Spaziani,L,17,20,23,42,240,2,32,97,0,10,4,3,32,0,3
2012-11-03,Maryland,ACC,Randy Edsall,H,Georgia Tech,ACC,Paul Johnson,L,13,33,9,18,115,2,44,144,0,6,10,4,45,1,1
2012-11-10,Maryland,ACC,Randy Edsall,A,Clemson,ACC,Dabo Swinney,L,10,45,6,12,41,1,43,139,0,3,7,3,27,3,0
2012-11-17,Maryland,ACC,Randy Edsall,H,Florida State,ACC,Jimbo Fisher,L,14,41,8,19,136,2,34,34,0,5,4,3,34,2,0
2012-11-24,Maryland,ACC,Randy Edsall,A,North Carolina,ACC,Larry Fedora,L,38,45,17,36,216,2,37,188,2,10,8,3,30,0,1
2012-09-08,Virginia,ACC,Mike London,H,Penn State,Big Ten,Bill O'Brien,W,17,16,23,36,263,2,25,32,0,11,2,10,70,3,1
2012-09-15,Virginia,ACC,Mike London,A,Georgia Tech,ACC,Paul Johnson,L,20,56,21,33,199,3,28,98,0,9,5,6,50,0,2
2012-09-22,Virginia,ACC,Mike London,A,Texas Christian,Big 12,Gary Patterson,L,7,27,18,40,189,1,31,164,0,9,7,4,55,2,2
2012-09-29,Virginia,ACC,Mike London,H,Louisiana Tech,WAC,Sonny Dykes,L,38,44,25,41,480,5,39,145,0,17,4,16,145,0,3
2012-10-06,Virginia,ACC,Mike London,A,Duke,ACC,David Cutcliffe,L,17,42,23,47,275,0,35,186,2,11,12,5,60,0,2
2012-10-13,Virginia,ACC,Mike London,H,Maryland,ACC,Randy Edsall,L,20,27,18,39,218,2,42,168,0,8,12,7,70,1,1
2012-10-20,Virginia,ACC,Mike London,H,Wake Forest,ACC,Jim Grobe,L,10,16,22,39,253,1,32,48,0,10,4,5,40,2,1
2012-11-03,Virginia,ACC,Mike London,A,North Carolina State,ACC,Dana Bible,W,33,6,20,35,198,2,48,248,2,7,16,10,72,1,0
2012-11-10,Virginia,ACC,Mike London,H,Miami (FL),ACC,Al Golden,W,41,40,40,52,388,4,33,94,2,16,9,6,35,0,1
2012-11-15,Virginia,ACC,Mike London,H,North Carolina,ACC,Larry Fedora,L,13,37,19,33,205,1,42,145,0,6,10,6,60,1,1
2012-11-24,Virginia,ACC,Mike London,A,Virginia Tech,ACC,Frank Beamer,L,14,17,17,36,187,1,20,30,0,6,1,4,23,1,1
2012-09-08,Idaho,WAC,Jason Gesser,A,Bowling Green State,MAC,Dave Clawson,L,13,21,30,38,352,1,20,6,0,14,2,10,83,1,1
2012-09-15,Idaho,WAC,Jason Gesser,A,LSU,SEC,Les Miles,L,14,63,23,36,174,2,26,39,0,8,3,9,49,0,4
2012-09-22,Idaho,WAC,Jason Gesser,H,Wyoming,MWC,Dave Christensen,L,37,40,34,48,321,3,39,203,1,18,10,5,47,3,0
2012-09-29,Idaho,WAC,Jason Gesser,A,North Carolina,ACC,Larry Fedora,L,0,66,19,36,109,0,28,80,0,4,4,8,58,1,4
2012-10-06,Idaho,WAC,Jason Gesser,H,New Mexico State,WAC,DeWayne Walker,W,26,18,26,48,304,2,28,77,0,12,6,9,87,1,1
2012-10-13,Idaho,WAC,Jason Gesser,A,Texas State,WAC,Dennis Franchione,L,7,38,19,34,211,0,24,104,1,8,7,7,73,1,2
2012-10-20,Idaho,WAC,Jason Gesser,A,Louisiana Tech,WAC,Sonny Dykes,L,28,70,21,36,257,2,23,47,1,9,2,5,35,2,2
2012-11-03,Idaho,WAC,Jason Gesser,H,San Jose State,WAC,Kent Baer,L,13,42,17,37,207,1,37,81,0,6,6,3,35,1,1
2012-11-10,Idaho,WAC,Jason Gesser,A,Brigham Young,Ind,Bronco Mendenhall,L,13,52,20,38,212,1,23,61,0,10,4,5,52,3,2
2012-11-17,Idaho,WAC,Jason Gesser,H,UTSA,WAC,Larry Coker,L,27,34,25,40,342,3,27,127,0,14,5,12,100,2,1
2012-11-24,Idaho,WAC,Jason Gesser,A,Utah State,WAC,Gary Andersen,L,9,45,12,26,52,0,47,158,0,3,10,7,86,1,3
2012-09-01,Oklahoma,Big 12,Bob Stoops,A,UTEP,CUSA,Mike Price,W,24,7,21,36,222,2,37,205,1,10,9,7,55,0,0
2012-09-22,Oklahoma,Big 12,Bob Stoops,H,Kansas State,Big 12,Bill Snyder,L,19,24,28,43,299,1,27,87,1,17,6,4,25,2,1
2012-10-06,Oklahoma,Big 12,Bob Stoops,A,Texas Tech,Big 12,Chris Thomsen,W,41,20,25,40,259,2,29,121,2,15,7,5,42,1,0
2012-10-13,Oklahoma,Big 12,Bob Stoops,N,Texas,Big 12,Mack Brown,W,63,21,22,39,334,2,51,343,6,14,15,8,60,0,1
2012-10-20,Oklahoma,Big 12,Bob Stoops,H,Kansas,Big 12,Charlie Weis,W,52,7,22,34,313,3,18,93,2,13,5,3,15,1,0
2012-10-27,Oklahoma,Big 12,Bob Stoops,H,Notre Dame,Ind,Brian Kelly,L,13,30,36,52,364,0,24,15,1,21,1,5,39,0,1
2012-11-03,Oklahoma,Big 12,Bob Stoops,A,Iowa State,Big 12,Paul Rhoads,W,35,20,32,45,405,4,40,188,1,23,11,7,71,0,2
