Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints,FieldGoals,FieldGoalAttempts,ThreePointers,ThreePointerAttempts,FreeThrows,FreeThrowAttempts,OffensiveRebounds,TeamRebounds,Assists,Steals,Blocks,Turnovers,PersonalFouls,OpponentFieldGoals,OpponentFieldGoalAttempts,OpponentThreePointers,OpponentThreePointerAttempts,OpponentFreeThrows,OpponentFreeThrowAttempts,OpponentOffensiveRebounds,OpponentTeamRebounds,OpponentAssists,OpponentSteals,OpponentBlocks,OpponentTurnovers,OpponentPersonalFouls
2018-01-03,Nevada,MWC,Eric Musselman,H,Wyoming,MWC,Allen Edwards,W,92,83,32,74,11,22,17,25,14,43,19,9,3,13,19,24,64,8,27,27,32,10,38,15,11,7,16,19
2018-01-06,Nevada,MWC,Eric Musselman,A,Air Force,MWC,Dave Pilipovich,W,86,75,29,55,15,31,13,15,11,32,16,5,3,14,17,29,55,8,21,9,14,8,23,14,6,3,9,17
2018-01-13,Nevada,MWC,Eric Musselman,H,Utah State,MWC,Tim Duryea,W,83,57,27,61,8,29,21,27,8,39,16,9,3,6,13,23,70,4,32,7,13,17,41,12,0,3,14,18
2018-01-17,Nevada,MWC,Eric Musselman,A,San Jose State,MWC,Jean Prioleau,W,71,54,21,52,9,27,20,25,5,28,13,8,8,12,12,21,57,7,21,5,6,6,29,13,5,3,16,22
2018-01-20,Nevada,MWC,Eric Musselman,H,Boise State,MWC,Leon Rice,W,74,68,24,60,9,26,17,20,8,34,16,5,4,11,17,27,64,3,21,11,16,12,37,11,8,3,15,21
2018-01-24,Nevada,MWC,Eric Musselman,A,Wyoming,MWC,Allen Edwards,L,103,104,32,74,9,27,30,38,6,34,18,9,4,11,27,31,64,8,31,34,42,7,38,11,4,2,16,24
2018-01-31,Nevada,MWC,Eric Musselman,H,Fresno State,MWC,Rodney Terry,W,102,92,33,56,12,23,24,31,5,27,23,6,1,5,15,32,55,11,25,17,22,4,25,17,4,3,10,27
2018-02-03,Nevada,MWC,Eric Musselman,A,Colorado State,MWC,Larry Eustachy,W,76,67,21,58,8,27,26,32,13,36,8,4,3,10,20,21,55,8,26,17,23,11,37,14,2,1,12,22
2018-02-07,Nevada,MWC,Eric Musselman,H,UNLV,MWC,Marvin Menzies,L,78,86,26,68,8,28,18,21,11,30,14,7,2,9,20,32,63,7,21,15,19,10,39,13,4,3,15,21
2018-02-10,Nevada,MWC,Eric Musselman,H,San Diego State,MWC,Brian Dutcher,W,83,58,28,60,11,34,16,20,10,38,18,3,2,9,13,21,62,10,30,6,10,11,34,12,5,0,11,17
2018-02-14,Nevada,MWC,Eric Musselman,A,Boise State,MWC,Leon Rice,W,77,72,28,58,7,16,14,21,6,33,10,2,2,9,10,28,70,5,26,11,12,12,38,11,5,6,8,16
2018-02-17,Nevada,MWC,Eric Musselman,A,Utah State,MWC,Tim Duryea,W,93,87,32,54,11,21,18,23,3,32,15,3,2,9,19,29,62,10,33,19,24,5,27,13,3,3,5,19
2018-02-21,Nevada,MWC,Eric Musselman,H,San Jose State,MWC,Jean Prioleau,W,80,67,27,61,14,37,12,16,10,33,19,7,7,8,14,24,56,10,24,9,13,6,33,14,5,1,12,17
2018-02-25,Nevada,MWC,Eric Musselman,H,Colorado State,MWC,Larry Eustachy,W,92,83,33,77,10,27,16,27,16,37,23,8,5,7,16,29,62,13,32,12,14,9,40,17,5,0,17,23
2018-02-28,Nevada,MWC,Eric Musselman,A,UNLV,MWC,Marvin Menzies,W,101,75,37,73,13,24,14,17,13,41,13,5,4,7,17,30,74,4,23,11,18,19,41,12,5,3,12,16
2018-03-03,Nevada,MWC,Eric Musselman,A,San Diego State,MWC,Brian Dutcher,L,74,79,29,59,8,24,8,12,7,27,14,4,4,10,17,30,61,7,18,12,22,11,35,19,4,4,9,16
2018-03-08,Nevada,MWC,Eric Musselman,N,UNLV,MWC,Marvin Menzies,W,79,74,29,65,12,25,9,12,8,28,20,4,9,6,18,25,64,7,23,17,21,17,44,12,3,7,14,18
2018-03-09,Nevada,MWC,Eric Musselman,N,San Diego State,MWC,Brian Dutcher,L,73,90,27,68,7,29,12,17,10,25,14,10,3,10,21,28,54,8,23,26,34,10,36,17,5,2,12,19
2018-03-16,Nevada,MWC,Eric Musselman,N,Texas,Big 12,Shaka Smart,W,87,83,32,63,11,29,12,20,5,31,18,2,6,7,17,31,67,11,24,10,18,9,38,12,4,4,8,16
2018-03-18,Nevada,MWC,Eric Musselman,N,Cincinnati,AAC,Mick Cronin,W,75,73,30,61,6,18,9,16,7,29,13,5,0,2,14,27,66,5,17,14,17,15,44,13,1,3,7,16
2018-03-22,Nevada,MWC,Eric Musselman,N,Loyola (IL),MVC,Porter Moser,L,68,69,24,58,7,27,13,14,7,24,8,10,5,10,13,29,52,5,13,6,8,3,27,15,6,1,15,13
2017-11-10,Colgate,Patriot,Matt Langel,A,UConn,AAC,Kevin Ollie,L,58,70,20,52,8,29,10,15,6,30,11,4,2,13,16,23,61,6,20,18,19,11,39,12,5,5,9,16
2017-11-16,Colgate,Patriot,Matt Langel,H,Cornell,Ivy,Brian Earl,W,72,61,24,62,11,25,13,22,9,38,9,7,3,13,16,23,64,5,27,10,12,8,40,13,6,2,16,20
2017-11-19,Colgate,Patriot,Matt Langel,H,UMBC,AEC,Ryan Odom,W,93,88,34,60,15,28,10,16,4,25,16,9,5,10,16,33,61,14,25,8,10,5,30,16,7,1,14,18
2017-11-22,Colgate,Patriot,Matt Langel,A,Boston College,ACC,Jim Christian,L,79,83,26,68,15,42,12,14,11,35,18,1,1,15,22,25,55,11,23,22,30,8,37,16,5,4,17,17
2017-11-25,Colgate,Patriot,Matt Langel,H,Columbia,Ivy,Jim Engles,W,77,71,26,58,16,37,9,12,9,33,18,8,2,11,15,25,61,10,29,11,12,12,37,14,7,3,12,14
2017-11-29,Colgate,Patriot,Matt Langel,A,Albany (NY),AEC,Will Brown,L,69,75,25,55,8,22,11,16,5,22,9,7,1,9,20,25,59,6,18,19,23,11,32,14,7,1,10,15
2017-12-02,Colgate,Patriot,Matt Langel,A,Binghamton,AEC,Tommy Dempsey,L,65,76,24,57,10,26,7,9,4,27,10,3,4,9,21,26,58,8,23,16,22,10,39,17,5,4,8,11
2017-12-06,Colgate,Patriot,Matt Langel,A,Marist,MAAC,Mike Maker,L,76,78,28,57,7,18,13,18,5,23,10,6,2,9,20,27,52,10,23,14,18,8,30,15,2,2,16,16
2017-12-09,Colgate,Patriot,Matt Langel,A,Syracuse,ACC,Jim Boeheim,L,58,72,21,51,14,35,2,4,6,22,20,1,1,10,19,25,48,7,19,15,21,8,33,15,7,5,7,5
2017-12-12,Colgate,Patriot,Matt Langel,H,NJIT,A-Sun,Brian Kennedy,W,87,76,30,50,6,16,21,25,4,26,16,6,6,16,14,28,63,9,23,11,15,12,30,11,8,0,18,22
2017-12-29,Colgate,Patriot,Matt Langel,A,Holy Cross,Patriot,Bill Carmody,W,79,74,30,60,13,27,6,9,13,37,16,3,2,12,13,30,61,11,29,3,7,7,23,21,5,2,8,13
2018-01-02,Colgate,Patriot,Matt Langel,A,American,Patriot,Mike Brennan,W,72,63,27,53,6,18,12,19,5,27,10,5,2,10,18,21,46,9,22,12,16,1,29,10,4,4,15,20
2018-01-05,Colgate,Patriot,Matt Langel,H,Lafayette,Patriot,Fran O'Hanlon,L,68,71,25,65,8,24,10,13,11,36,8,3,3,8,16,27,58,6,22,11,17,4,34,11,4,1,8,15
2018-01-08,Colgate,Patriot,Matt Langel,H,Navy,Patriot,Ed DeChellis,W,70,62,23,55,11,29,13,15,6,30,16,10,3,14,15,24,63,8,29,6,7,9,33,13,6,3,16,19
2018-01-11,Colgate,Patriot,Matt Langel,A,Boston University,Patriot,Joe Jones,L,58,72,18,61,6,34,16,21,13,32,8,4,1,11,22,24,48,7,19,17,26,6,37,7,6,5,14,22
2018-01-15,Colgate,Patriot,Matt Langel,H,Bucknell,Patriot,Nathan Davis,L,51,63,16,59,7,26,12,18,10,32,9,10,3,10,19,20,53,6,22,17,20,11,42,11,4,6,17,16
2018-01-17,Colgate,Patriot,Matt Langel,A,Lehigh,Patriot,Brett Reed,W,76,72,28,61,13,31,7,8,10,30,14,7,8,11,15,26,64,10,22,10,10,12,33,13,6,1,13,12
2018-01-20,Colgate,Patriot,Matt Langel,H,Loyola (MD),Patriot,G.G. Smith,W,77,72,25,46,4,13,23,26,7,30,7,6,2,14,13,29,55,7,20,7,14,2,18,14,6,0,9,23
2018-01-24,Colgate,Patriot,Matt Langel,A,Army,Patriot,Jimmy Allen,W,81,78,28,61,10,28,15,24,12,39,18,6,1,11,15,27,56,13,32,11,20,5,26,13,5,1,11,23
2018-01-27,Colgate,Patriot,Matt Langel,H,American,Patriot,Mike Brennan,W,83,69,29,55,9,20,16,18,7,26,13,10,5,13,11,28,54,5,20,8,10,6,23,8,8,3,17,17
2018-01-31,Colgate,Patriot,Matt Langel,A,Lafayette,Patriot,Fran O'Hanlon,L,83,93,30,63,7,22,16,18,5,27,11,7,1,9,18,31,59,14,29,17,21,5,32,20,5,4,10,14
2018-02-04,Colgate,Patriot,Matt Langel,A,Navy,Patriot,Ed DeChellis,W,69,64,20,49,10,29,19,25,5,22,9,7,7,5,17,24,49,7,18,9,13,9,36,18,1,0,14,21
2018-02-07,Colgate,Patriot,Matt Langel,H,Boston University,Patriot,Joe Jones,W,74,60,25,53,12,26,12,17,9,27,17,7,4,11,12,24,49,9,19,3,7,5,22,15,7,3,13,14
2018-02-12,Colgate,Patriot,Matt Langel,A,Bucknell,Patriot,Nathan Davis,L,64,65,22,53,6,19,14,16,9,31,14,8,5,12,20,21,52,6,24,17,23,9,29,11,5,4,13,19
2018-02-14,Colgate,Patriot,Matt Langel,H,Lehigh,Patriot,Brett Reed,L,78,88,26,63,15,46,11,12,8,27,16,5,1,9,20,31,55,9,17,17,20,7,36,12,8,0,10,16
2018-02-18,Colgate,Patriot,Matt Langel,A,Loyola (MD),Patriot,G.G. Smith,W,68,47,26,56,7,21,9,10,7,32,14,5,5,5,19,16,52,2,15,13,18,11,33,9,1,5,11,16
2018-02-21,Colgate,Patriot,Matt Langel,H,Army,Patriot,Jimmy Allen,W,87,83,31,61,7,21,18,23,5,27,18,11,4,8,14,30,55,12,23,11,15,3,29,17,2,8,17,20
2018-02-24,Colgate,Patriot,Matt Langel,H,Holy Cross,Patriot,Bill Carmody,W,59,53,20,49,9,25,10,14,6,28,9,8,4,10,11,20,48,6,17,7,8,6,30,12,5,5,15,18
2018-03-01,Colgate,Patriot,Matt Langel,H,Lafayette,Patriot,Fran O'Hanlon,W,76,54,28,65,9,20,11,13,13,42,12,5,5,10,17,19,46,6,19,10,17,3,24,8,3,3,15,15
2018-03-04,Colgate,Patriot,Matt Langel,H,Holy Cross,Patriot,Bill Carmody,W,62,55,18,56,7,30,19,22,16,33,11,7,5,5,11,21,42,5,14,8,9,1,23,13,5,3,13,19
2018-03-07,Colgate,Patriot,Matt Langel,A,Bucknell,Patriot,Nathan Davis,L,54,83,17,52,6,17,14,18,7,31,7,4,3,10,13,31,60,13,28,8,13,6,33,18,4,5,6,16
2018-03-14,Colgate,Patriot,Matt Langel,A,San Francisco,WCC,Kyle Smith,L,68,72,20,63,10,29,18,20,8,33,8,5,4,10,24,25,61,5,23,17,25,14,47,10,7,6,12,19
2017-11-13,Western Michigan,MAC,Steve Hawkins,A,South Carolina,SEC,Frank Martin,L,60,78,21,58,5,21,13,25,7,29,12,10,6,9,24,26,57,9,23,17,27,9,41,12,4,3,13,18
2017-11-16,Western Michigan,MAC,Steve Hawkins,N,Tulsa,AAC,Frank Haith,L,74,81,29,79,12,31,4,10,15,33,16,10,4,12,23,27,54,3,18,24,31,5,33,15,6,4,14,17
2017-11-17,Western Michigan,MAC,Steve Hawkins,N,Appalachian State,Sun Belt,Jim Fox,W,86,67,28,59,7,19,23,30,7,32,9,7,5,7,24,21,56,8,26,17,28,9,36,7,3,2,16,26
2017-11-19,Western Michigan,MAC,Steve Hawkins,N,South Carolina,SEC,Frank Martin,L,66,79,21,44,8,21,16,21,5,26,9,9,1,22,24,26,57,8,24,19,30,8,29,13,8,3,12,19
2017-11-28,Western Michigan,MAC,Steve Hawkins,A,Saint Louis,A-10,Travis Ford,W,65,51,23,55,8,21,11,12,10,36,16,8,2,16,19,18,50,3,15,12,20,7,25,10,6,4,13,14
2017-12-02,Western Michigan,MAC,Steve Hawkins,H,Oakland,Horizon,Greg Kampe,L,73,78,29,62,6,16,9,12,8,29,11,10,4,10,14,27,59,14,24,10,12,9,36,17,6,3,14,15
2017-12-06,Western Michigan,MAC,Steve Hawkins,H,Cleveland State,Horizon,Dennis Felton,W,78,67,20,46,11,21,27,37,9,38,14,6,4,22,19,25,61,8,27,9,14,6,26,14,12,1,19,27
2017-12-09,Western Michigan,MAC,Steve Hawkins,A,Detroit,Horizon,Bacari Alexander,W,87,79,30,66,11,33,16,24,8,32,19,4,4,9,19,26,63,10,35,17,20,10,35,8,4,1,18,20
2017-12-18,Western Michigan,MAC,Steve Hawkins,H,Idaho,Big Sky,Don Verlin,L,52,82,21,61,6,28,4,9,13,27,7,5,2,11,14,28,56,17,30,9,12,14,44,19,4,3,15,15
2017-12-22,Western Michigan,MAC,Steve Hawkins,A,Milwaukee,Horizon,Pat Baldwin,W,66,63,25,52,8,16,8,9,5,28,13,6,6,8,9,24,53,13,29,2,5,5,25,13,4,3,10,15
2017-12-30,Western Michigan,MAC,Steve Hawkins,H,Chicago State,WAC,Tracy Dildy,W,92,71,30,66,14,32,18,29,15,50,18,6,0,9,21,24,59,8,23,15,20,4,31,8,3,1,9,20
2018-01-02,Western Michigan,MAC,Steve Hawkins,H,Akron,MAC,John Groce,W,87,75,31,56,9,19,16,23,11,36,16,2,1,10,16,27,61,9,27,12,15,8,24,15,5,2,11,23
2018-01-06,Western Michigan,MAC,Steve Hawkins,A,Miami (OH),MAC,Jack Owens,W,67,62,24,61,4,17,15,22,12,37,11,6,2,5,15,23,58,8,27,8,12,9,34,13,3,5,13,18
2018-01-09,Western Michigan,MAC,Steve Hawkins,A,Toledo,MAC,Tod Kowalczyk,L,61,84,23,70,4,16,11,12,15,32,6,8,2,10,20,27,47,13,23,17,23,6,36,17,3,5,18,18
2018-01-13,Western Michigan,MAC,Steve Hawkins,H,Ball State,MAC,James Whitford,W,73,58,23,60,9,18,18,26,11,36,12,6,0,8,14,22,53,8,28,6,10,6,32,11,3,0,15,20
2018-01-16,Western Michigan,MAC,Steve Hawkins,A,Kent State,MAC,Rob Senderoff,L,71,73,26,56,3,17,16,24,8,29,8,7,3,10,12,27,65,13,23,6,7,10,32,15,5,1,14,15
2018-01-19,Western Michigan,MAC,Steve Hawkins,H,Buffalo,MAC,Nate Oats,L,74,84,24,60,7,22,19,27,5,32,11,3,2,11,17,31,66,10,26,12,17,6,39,18,5,5,15,22
2018-01-23,Western Michigan,MAC,Steve Hawkins,H,Toledo,MAC,Tod Kowalczyk,L,81,85,24,64,6,18,27,34,11,36,7,4,4,4,21,24,52,13,28,24,32,5,34,12,2,6,9,25
2018-01-27,Western Michigan,MAC,Steve Hawkins,H,Northern Illinois,MAC,Mark Montgomery,W,79,72,28,52,10,23,13,17,8,22,15,5,3,8,12,29,58,5,18,9,10,12,26,7,3,1,10,16
2018-01-30,Western Michigan,MAC,Steve Hawkins,A,Eastern Michigan,MAC,Rob Murphy,W,71,57,27,62,7,20,10,13,12,34,13,11,3,13,19,18,48,4,19,17,27,9,31,10,4,5,14,15
2018-02-02,Western Michigan,MAC,Steve Hawkins,A,Buffalo,MAC,Nate Oats,L,86,92,31,65,4,16,20,27,9,31,8,5,1,7,21,34,58,10,21,14,22,7,29,21,2,3,13,18
2018-02-06,Western Michigan,MAC,Steve Hawkins,H,Miami (OH),MAC,Jack Owens,W,68,64,24,55,9,21,11,16,6,26,13,6,4,10,9,23,50,8,23,10,13,3,28,12,7,3,14,18
2018-02-10,Western Michigan,MAC,Steve Hawkins,H,Ohio,MAC,Saul Phillips,W,69,60,25,66,6,24,13,21,13,39,12,8,5,9,14,23,53,9,22,5,9,4,33,14,6,2,20,17
2018-02-13,Western Michigan,MAC,Steve Hawkins,A,Bowling Green State,MAC,Michael Huger,L,81,83,31,60,8,16,11,14,9,27,17,6,4,9,22,28,54,5,13,22,27,11,31,12,5,6,10,14
2018-02-17,Western Michigan,MAC,Steve Hawkins,A,Northern Illinois,MAC,Mark Montgomery,L,67,75,21,50,6,20,19,24,8,27,11,4,2,14,17,26,49,5,13,18,22,4,21,9,10,2,11,18
2018-02-20,Western Michigan,MAC,Steve Hawkins,H,Central Michigan,MAC,Keno Davis,W,83,81,30,74,9,33,14,16,12,41,17,6,6,7,19,28,68,8,30,17,20,6,33,14,6,6,9,17
2018-02-23,Western Michigan,MAC,Steve Hawkins,A,Ball State,MAC,James Whitford,W,87,80,30,58,6,17,21,31,8,29,13,6,2,12,20,30,56,7,17,13,21,7,29,16,8,1,15,20
2018-02-27,Western Michigan,MAC,Steve Hawkins,H,Eastern Michigan,MAC,Rob Murphy,L,58,74,22,59,3,14,11,13,11,30,14,2,3,9,16,26,52,10,27,12,15,5,29,16,6,6,6,12
2018-03-03,Western Michigan,MAC,Steve Hawkins,A,Central Michigan,MAC,Keno Davis,L,71,84,27,63,5,19,12,15,10,26,6,11,5,8,20,25,51,12,26,22,23,8,29,14,7,2,14,16
2018-03-05,Western Michigan,MAC,Steve Hawkins,H,Akron,MAC,John Groce,L,78,79,26,54,9,29,17,19,3,24,14,7,2,10,18,28,52,12,33,11,19,5,27,17,7,1,16,15
2017-11-13,Central Michigan,MAC,Keno Davis,A,Michigan,Big Ten,John Beilein,L,65,72,22,51,10,24,11,12,7,32,12,2,2,14,18,26,59,10,34,10,12,6,25,14,5,3,4,11
2017-11-22,Central Michigan,MAC,Keno Davis,N,Sam Houston State,Southland,Jason Hooten,W,71,60,22,52,11,29,16,18,7,30,14,4,3,14,15,25,62,7,30,3,7,11,25,21,4,3,10,15
2017-11-24,Central Michigan,MAC,Keno Davis,N,Cal Poly,Big West,Joe Callero,W,56,53,19,53,4,18,14,17,5,30,11,4,3,6,16,20,59,7,26,6,10,11,38,13,1,2,10,16
2017-11-25,Central Michigan,MAC,Keno Davis,N,Cal State Bakersfield,WAC,Rod Barnes,W,75,72,24,46,10,23,17,26,7,23,18,6,3,16,15,27,54,10,27,8,9,5,21,24,6,3,15,20
2017-12-01,Central Michigan,MAC,Keno Davis,H,Jackson State,SWAC,Wayne Brent,W,70,63,23,44,8,18,16,19,6,29,10,3,2,17,9,25,64,8,21,5,5,12,28,6,11,3,12,19
2017-12-05,Central Michigan,MAC,Keno Davis,H,Montana State,Big Sky,Brian Fish,W,75,48,28,59,8,25,11,13,10,36,11,8,5,12,19,17,59,1,16,13,20,16,34,3,6,0,17,17
2017-12-09,Central Michigan,MAC,Keno Davis,H,Tennessee Tech,OVC,Steve Payne,W,74,69,23,50,9,24,19,24,7,33,12,4,6,11,14,27,66,8,21,7,14,15,35,9,6,4,8,18
2017-12-16,Central Michigan,MAC,Keno Davis,A,Southern Utah,Big Sky,Todd Simon,L,80,86,27,66,9,33,17,22,16,38,12,5,4,14,20,27,52,11,26,21,24,4,26,13,5,4,13,23
2017-12-19,Central Michigan,MAC,Keno Davis,A,UMKC,WAC,Kareem Richardson,W,92,86,28,67,10,32,26,33,10,43,16,5,6,14,18,30,73,10,33,16,21,7,33,11,7,2,13,27
2017-12-22,Central Michigan,MAC,Keno Davis,H,SIU-Edwardsville,OVC,Jon Harris,W,70,52,21,62,7,29,21,26,17,43,9,9,6,12,9,22,61,5,23,3,5,12,33,8,6,4,19,23
2018-01-02,Central Michigan,MAC,Keno Davis,H,Ohio,MAC,Saul Phillips,W,75,50,27,64,10,28,11,13,10,38,15,7,1,12,15,20,56,3,20,7,16,8,33,9,7,5,17,14
2018-01-06,Central Michigan,MAC,Keno Davis,A,Kent State,MAC,Rob Senderoff,L,69,85,26,67,11,31,6,8,10,25,10,5,4,16,22,28,57,11,26,18,24,8,36,15,6,3,13,12
2018-01-09,Central Michigan,MAC,Keno Davis,A,Eastern Michigan,MAC,Rob Murphy,L,74,79,21,49,7,25,25,27,8,24,13,7,2,15,16,31,58,7,19,10,14,11,28,15,9,4,13,20
2018-01-13,Central Michigan,MAC,Keno Davis,H,Toledo,MAC,Tod Kowalczyk,L,82,93,26,55,7,19,23,31,9,30,8,8,2,10,18,27,57,14,32,25,32,10,29,15,6,5,12,23
2018-01-16,Central Michigan,MAC,Keno Davis,A,Ball State,MAC,James Whitford,L,76,82,26,72,10,30,14,19,17,42,12,7,3,13,21,29,58,10,27,14,20,7,34,18,4,6,14,19
2018-01-20,Central Michigan,MAC,Keno Davis,A,Bowling Green State,MAC,Michael Huger,W,84,75,28,62,11,25,17,21,8,29,16,10,0,12,19,26,59,10,26,13,17,13,38,12,4,3,18,23
2018-01-23,Central Michigan,MAC,Keno Davis,H,Miami (OH),MAC,Jack Owens,L,61,70,23,61,9,28,6,10,7,30,6,4,3,6,11,25,55,11,23,9,13,8,37,17,3,4,9,17
2018-01-27,Central Michigan,MAC,Keno Davis,H,Kent State,MAC,Rob Senderoff,L,76,84,27,65,8,28,14,18,9,35,14,6,3,12,20,28,61,9,27,19,26,11,39,9,5,2,13,17
2018-01-30,Central Michigan,MAC,Keno Davis,H,Northern Illinois,MAC,Mark Montgomery,W,81,67,28,66,17,41,8,10,11,32,20,5,2,10,16,28,54,4,12,7,13,6,30,4,8,5,14,15
2018-02-03,Central Michigan,MAC,Keno Davis,A,Ohio,MAC,Saul Phillips,W,101,98,29,65,12,34,31,36,9,40,15,10,5,16,25,36,71,10,25,16,31,6,32,24,11,2,14,25
2018-02-06,Central Michigan,MAC,Keno Davis,H,Buffalo,MAC,Nate Oats,L,82,88,29,66,8,34,16,17,8,32,13,6,4,14,18,32,64,11,30,13,15,9,32,17,6,5,14,19
2018-02-10,Central Michigan,MAC,Keno Davis,A,Akron,MAC,John Groce,L,63,69,24,59,5,22,10,21,13,32,8,3,1,11,11,25,57,8,24,11,15,9,35,14,3,4,10,16
2018-02-13,Central Michigan,MAC,Keno Davis,A,Northern Illinois,MAC,Mark Montgomery,W,80,72,25,58,3,18,27,33,8,23,13,6,0,11,20,25,46,6,20,16,22,6,24,11,9,2,18,26
2018-02-17,Central Michigan,MAC,Keno Davis,H,Eastern Michigan,MAC,Rob Murphy,L,67,72,22,59,11,26,12,13,9,29,15,3,4,7,19,29,61,3,20,11,15,12,40,14,6,9,9,14
2018-02-20,Central Michigan,MAC,Keno Davis,A,Western Michigan,MAC,Steve Hawkins,L,81,83,28,68,8,30,17,20,6,33,14,6,6,9,17,30,74,9,33,14,16,12,41,17,6,6,7,19
2018-02-23,Central Michigan,MAC,Keno Davis,A,Toledo,MAC,Tod Kowalczyk,L,76,89,29,60,7,23,11,15,6,22,9,5,4,11,16,31,56,12,20,15,18,7,32,18,5,5,13,20
2018-02-27,Central Michigan,MAC,Keno Davis,H,Ball State,MAC,James Whitford,W,75,51,25,61,12,28,13,15,11,31,17,11,4,5,15,19,52,5,20,8,15,10,35,5,1,2,16,14
2018-03-03,Central Michigan,MAC,Keno Davis,H,Western Michigan,MAC,Steve Hawkins,W,84,71,25,51,12,26,22,23,8,29,14,7,2,14,16,27,63,5,19,12,15,10,26,6,11,5,8,20
2018-03-05,Central Michigan,MAC,Keno Davis,H,Bowling Green State,MAC,Michael Huger,W,81,77,24,53,11,28,22,30,8,32,12,8,2,9,15,28,69,12,31,9,14,17,42,13,3,2,10,24
2018-03-08,Central Michigan,MAC,Keno Davis,N,Buffalo,MAC,Nate Oats,L,74,89,22,61,6,28,24,29,11,34,10,5,6,9,19,31,69,12,30,15,23,17,49,24,3,5,8,21
2018-03-12,Central Michigan,MAC,Keno Davis,A,Purdue-Fort Wayne,Summit,Jon Coffman,W,94,89,33,66,17,39,11,13,9,31,20,4,0,10,14,33,60,11,33,12,15,4,24,15,3,6,6,15
2018-03-16,Central Michigan,MAC,Keno Davis,A,Wofford,Southern,Mike Young,W,98,94,33,67,17,38,15,15,10,33,23,5,1,8,13,34,63,15,31,11,16,9,32,24,4,2,9,17
2018-03-24,Central Michigan,MAC,Keno Davis,A,Liberty,Big South,Ritchie McKay,L,71,84,26,58,10,32,9,15,6,24,13,5,2,12,10,32,57,11,25,9,9,5,28,23,8,2,8,11
2017-11-10,Central Arkansas,Southland,Russ Pennell,A,Baylor,Big 12,Scott Drew,L,66,107,25,63,6,20,10,15,5,17,15,4,4,12,19,39,59,12,17,17,20,8,39,29,5,3,16,16
2017-11-15,Central Arkansas,Southland,Russ Pennell,A,UCLA,Pac-12,Steve Alford,L,101,106,38,79,18,35,7,13,9,39,21,8,2,18,25,38,79,10,20,20,32,16,49,19,12,5,16,14
2017-11-19,Central Arkansas,Southland,Russ Pennell,H,Alcorn State,SWAC,Montez Robinson,W,102,76,35,64,11,23,21,31,8,37,25,3,2,12,19,25,59,5,15,21,31,9,33,12,8,2,14,27
2017-11-21,Central Arkansas,Southland,Russ Pennell,A,South Carolina State,MEAC,Murray Garvin,W,73,64,25,56,7,22,16,19,5,36,10,8,11,19,23,21,68,8,20,14,23,17,41,10,9,3,13,20
2017-11-25,Central Arkansas,Southland,Russ Pennell,A,Tulsa,AAC,Frank Haith,L,72,92,24,64,5,19,19,28,18,39,12,6,6,17,23,31,57,12,23,18,28,8,33,16,4,3,14,25
2017-11-27,Central Arkansas,Southland,Russ Pennell,H,Morehead State,OVC,Preston Spradlin,W,82,78,29,63,10,28,14,24,11,32,22,6,5,12,16,31,59,9,21,7,15,8,34,17,8,3,17,24
2017-11-29,Central Arkansas,Southland,Russ Pennell,A,Little Rock,Sun Belt,Wes Flanigan,L,65,71,24,64,6,20,11,15,15,41,10,7,3,15,21,24,60,6,23,17,25,14,38,13,2,2,10,11
2017-12-04,Central Arkansas,Southland,Russ Pennell,A,San Francisco,WCC,Kyle Smith,L,76,78,25,49,10,18,16,20,1,29,12,3,2,12,20,24,63,11,31,19,30,15,41,17,8,2,12,21
2017-12-06,Central Arkansas,Southland,Russ Pennell,A,California,Pac-12,Wyking Jones,W,96,69,31,63,12,24,22,24,8,28,20,6,4,11,24,21,55,3,13,24,29,13,34,7,2,8,22,24
2017-12-09,Central Arkansas,Southland,Russ Pennell,H,Little Rock,Sun Belt,Wes Flanigan,W,69,54,24,59,5,25,16,27,7,40,17,10,6,11,16,17,60,6,23,14,18,8,41,9,5,2,18,22
2017-12-17,Central Arkansas,Southland,Russ Pennell,A,Morehead State,OVC,Preston Spradlin,L,94,98,35,78,10,33,14,22,15,32,20,12,4,19,28,30,59,8,22,30,37,14,45,14,10,3,25,23
2017-12-20,Central Arkansas,Southland,Russ Pennell,A,Oregon,Pac-12,Dana Altman,L,82,96,30,62,13,26,9,12,6,21,13,5,1,12,19,36,58,12,20,12,19,9,33,22,5,4,11,13
2017-12-28,Central Arkansas,Southland,Russ Pennell,H,Texas A&M-Corpus Christi,Southland,Willis Wilson,W,81,69,26,56,6,17,23,32,10,33,14,8,7,14,20,22,53,4,9,21,28,11,34,9,7,2,19,22
2017-12-31,Central Arkansas,Southland,Russ Pennell,H,Southeastern Louisiana,Southland,Jay Ladner,L,69,73,21,62,5,19,22,33,13,38,10,8,8,11,22,26,63,7,21,14,26,11,39,16,6,0,14,23
2018-01-03,Central Arkansas,Southland,Russ Pennell,A,Sam Houston State,Southland,Jason Hooten,L,76,82,25,62,6,22,20,25,8,36,15,5,2,9,26,28,64,7,20,19,31,12,38,19,4,1,9,19
