Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints,FieldGoals,FieldGoalAttempts,ThreePointers,ThreePointerAttempts,FreeThrows,FreeThrowAttempts,OffensiveRebounds,TeamRebounds,Assists,Steals,Blocks,Turnovers,PersonalFouls,OpponentFieldGoals,OpponentFieldGoalAttempts,OpponentThreePointers,OpponentThreePointerAttempts,OpponentFreeThrows,OpponentFreeThrowAttempts,OpponentOffensiveRebounds,OpponentTeamRebounds,OpponentAssists,OpponentSteals,OpponentBlocks,OpponentTurnovers,OpponentPersonalFouls
2020-11-30,Nevada,MWC,Steve Alford,H,Pacific,WCC,Damon Stoudamire,W,70,58,23,53,10,25,14,21,9,44,16,4,3,14,16,23,68,6,26,6,16,12,36,15,8,4,6,20
2020-12-02,Nevada,MWC,Steve Alford,H,San Francisco,WCC,Todd Golden,L,60,85,18,57,4,17,20,25,9,31,10,3,5,16,14,29,63,15,34,12,17,2,28,17,7,4,10,21
2020-12-11,Nevada,MWC,Steve Alford,A,Grand Canyon,WAC,Bryce Drew,L,77,87,27,59,9,25,14,17,6,23,9,5,0,9,20,30,52,9,19,18,23,6,30,14,4,5,13,15
2020-12-14,Nevada,MWC,Steve Alford,A,San Diego,WCC,Sam Scholl,W,79,72,27,59,10,21,15,17,1,29,14,6,3,11,19,24,63,11,32,13,19,6,32,12,4,6,12,16
2020-12-18,Nevada,MWC,Steve Alford,H,Air Force,MWC,Joe Scott,W,74,57,24,47,8,21,18,27,8,36,18,6,3,18,25,19,46,6,17,13,23,4,20,14,10,1,15,20
2020-12-20,Nevada,MWC,Steve Alford,H,Air Force,MWC,Joe Scott,L,66,68,23,54,2,24,18,26,11,31,14,6,2,16,19,23,47,6,19,16,18,4,23,16,9,1,13,19
2020-12-31,Nevada,MWC,Steve Alford,N,New Mexico,MWC,Paul Weir,W,68,54,20,52,4,18,24,31,7,36,5,7,4,15,28,18,58,3,14,15,35,17,42,13,6,3,16,23
2021-01-02,Nevada,MWC,Steve Alford,N,New Mexico,MWC,Paul Weir,W,84,74,25,51,13,25,21,25,8,29,17,5,1,8,26,23,51,9,23,19,29,10,25,16,4,0,8,23
2021-01-07,Nevada,MWC,Steve Alford,A,San Diego State,MWC,Brian Dutcher,L,60,65,21,57,7,20,11,13,5,29,12,5,5,9,19,20,49,6,16,19,22,4,32,10,4,4,10,14
2021-01-09,Nevada,MWC,Steve Alford,A,San Diego State,MWC,Brian Dutcher,L,67,69,24,53,7,20,12,15,6,27,16,7,3,12,18,23,53,7,22,16,20,7,27,13,4,3,12,18
2021-01-15,Nevada,MWC,Steve Alford,H,Fresno State,MWC,Justin Hutson,W,73,57,28,54,10,23,7,10,7,33,16,3,2,14,16,21,56,7,25,8,11,5,21,10,9,2,11,14
2021-01-17,Nevada,MWC,Steve Alford,H,Fresno State,MWC,Justin Hutson,W,79,65,26,55,5,19,22,25,6,29,16,7,4,12,23,18,43,6,16,23,37,5,29,8,7,0,18,21
2021-01-22,Nevada,MWC,Steve Alford,A,Wyoming,MWC,Jeff Linder,L,64,71,21,62,4,25,18,24,11,40,10,5,5,14,17,22,58,12,37,15,18,6,35,15,8,4,12,21
2021-01-24,Nevada,MWC,Steve Alford,A,Wyoming,MWC,Jeff Linder,L,88,93,26,60,6,24,30,38,10,34,9,4,1,8,23,31,61,10,31,21,30,9,35,16,4,2,9,29
2021-01-31,Nevada,MWC,Steve Alford,H,UNLV,MWC,T.J. Otzelberger,W,89,60,31,55,14,24,13,19,3,33,21,6,5,9,15,22,64,8,27,8,9,11,33,11,6,0,13,19
2021-02-02,Nevada,MWC,Steve Alford,H,UNLV,MWC,T.J. Otzelberger,W,72,62,23,54,6,23,20,22,7,32,14,3,5,7,15,22,51,9,27,9,11,4,28,15,4,3,13,21
2021-02-05,Nevada,MWC,Steve Alford,H,Boise State,MWC,Leon Rice,W,74,72,30,57,8,22,6,8,0,22,22,5,1,8,16,26,55,11,25,9,14,5,28,15,6,0,13,11
2021-02-07,Nevada,MWC,Steve Alford,H,Boise State,MWC,Leon Rice,W,73,62,28,60,6,19,11,16,4,37,14,5,4,16,26,18,52,7,21,19,27,5,31,13,8,2,14,21
2021-01-02,Colgate,Patriot,Matt Langel,H,Army,Patriot,Jimmy Allen,W,101,57,41,63,12,25,7,8,6,42,24,4,1,15,19,21,60,6,22,9,18,5,21,13,4,0,11,11
2021-01-03,Colgate,Patriot,Matt Langel,H,Army,Patriot,Jimmy Allen,L,73,75,26,59,8,27,13,14,2,33,15,7,6,11,22,26,63,13,35,10,21,10,38,18,7,1,10,17
2021-01-09,Colgate,Patriot,Matt Langel,A,Boston University,Patriot,Joe Jones,W,86,79,29,60,10,27,18,26,5,30,13,6,0,4,19,30,68,7,26,12,17,13,38,8,2,2,12,22
2021-01-10,Colgate,Patriot,Matt Langel,A,Boston University,Patriot,Joe Jones,W,89,45,32,58,8,18,17,22,9,38,10,7,2,10,16,15,60,1,29,14,16,7,26,1,6,1,11,19
2021-01-16,Colgate,Patriot,Matt Langel,H,Holy Cross,Patriot,Brett Nelson,W,95,55,36,75,14,29,9,14,16,43,26,9,1,5,16,23,55,2,18,7,13,6,28,17,3,6,15,17
2021-01-17,Colgate,Patriot,Matt Langel,H,Holy Cross,Patriot,Brett Nelson,W,96,87,28,58,11,21,29,40,7,31,23,10,3,12,20,30,61,5,12,22,30,9,35,15,8,3,15,28
2021-01-30,Colgate,Patriot,Matt Langel,A,Holy Cross,Patriot,Brett Nelson,W,74,63,29,67,3,20,13,17,11,45,14,8,6,13,13,25,72,4,18,9,13,12,37,9,6,2,12,16
2021-01-31,Colgate,Patriot,Matt Langel,A,Holy Cross,Patriot,Brett Nelson,W,78,60,27,68,6,21,18,22,12,39,9,9,5,7,12,24,59,5,16,7,10,9,35,11,3,11,14,16
2020-11-25,Western Michigan,MAC,Clayton Bates,A,Butler,Big East,LaVall Jordan,L,62,66,23,50,9,18,7,10,1,33,13,2,5,13,19,23,57,5,20,15,24,5,30,7,7,2,6,14
2020-12-06,Western Michigan,MAC,Clayton Bates,A,Michigan State,Big Ten,Tom Izzo,L,61,79,23,59,5,13,10,11,7,28,14,4,1,11,13,32,63,10,26,5,7,6,33,28,4,6,11,14
2020-12-12,Western Michigan,MAC,Clayton Bates,H,Detroit,Horizon,Mike Davis,L,57,67,23,64,5,27,6,9,15,38,8,3,3,12,19,22,56,7,24,16,19,7,30,8,7,2,6,12
2020-12-13,Western Michigan,MAC,Clayton Bates,H,Milwaukee,Horizon,Pat Baldwin,L,63,71,21,51,9,21,12,23,7,28,9,3,2,14,21,25,60,6,23,15,21,11,40,7,10,3,11,23
2020-12-18,Western Michigan,MAC,Clayton Bates,H,Central Michigan,MAC,Keno Davis,W,76,61,30,54,8,18,8,11,8,37,15,2,5,15,16,22,63,5,19,12,15,14,29,5,8,2,11,17
2020-12-22,Western Michigan,MAC,Clayton Bates,H,Ball State,MAC,James Whitford,L,68,76,23,52,6,19,16,21,8,29,9,6,2,16,14,29,56,9,20,9,12,6,29,14,9,4,13,19
2021-01-02,Western Michigan,MAC,Clayton Bates,H,Toledo,MAC,Tod Kowalczyk,L,59,70,23,58,5,27,8,11,10,35,10,3,3,15,17,25,65,8,31,12,15,10,35,12,6,1,9,19
2021-01-09,Western Michigan,MAC,Clayton Bates,A,Kent State,MAC,Rob Senderoff,L,54,80,20,51,4,21,10,15,7,24,9,5,1,17,14,33,66,9,31,5,8,12,35,10,9,2,12,16
2021-01-12,Western Michigan,MAC,Clayton Bates,H,Buffalo,MAC,Jim Whitesell,L,69,85,26,58,8,18,9,14,6,34,11,2,3,15,13,33,71,10,22,9,13,10,41,12,7,3,8,16
2021-01-23,Western Michigan,MAC,Clayton Bates,H,Akron,MAC,John Groce,L,68,79,27,56,5,16,9,12,7,20,10,3,0,13,23,23,49,10,30,23,31,5,28,10,7,0,10,15
2021-01-26,Western Michigan,MAC,Clayton Bates,A,Ohio,MAC,Jeff Boals,L,58,81,21,52,8,25,8,12,2,25,17,2,2,16,14,33,72,7,26,8,12,10,39,17,8,3,6,14
2021-01-30,Western Michigan,MAC,Clayton Bates,A,Miami (OH),MAC,Jack Owens,L,56,65,25,60,3,19,3,5,5,32,10,7,3,7,21,21,53,5,19,18,23,8,39,12,5,2,10,9
2021-02-03,Western Michigan,MAC,Clayton Bates,A,Bowling Green State,MAC,Michael Huger,W,76,70,27,56,12,26,10,13,8,37,17,3,2,15,13,27,67,8,28,8,14,7,28,14,9,1,4,16
2021-02-06,Western Michigan,MAC,Clayton Bates,A,Central Michigan,MAC,Keno Davis,W,67,65,25,58,9,26,8,11,12,32,13,9,1,11,17,24,47,3,16,14,19,7,28,5,5,2,13,17
2020-11-28,Central Michigan,MAC,Keno Davis,A,UIC,Horizon,Luke Yaklich,L,72,74,26,67,2,18,18,28,9,30,7,16,5,7,22,25,60,7,16,17,25,11,43,16,4,7,19,20
2020-12-01,Central Michigan,MAC,Keno Davis,A,Florida International,CUSA,Jeremy Ballard,L,76,96,28,67,8,18,12,22,9,27,11,7,0,15,12,34,67,18,41,10,12,14,38,21,6,7,17,21
2020-12-06,Central Michigan,MAC,Keno Davis,A,Western Illinois,Summit,Rob Jeter,W,79,73,32,63,6,14,9,12,6,34,17,8,3,14,24,26,59,7,20,14,26,10,33,19,7,4,16,18
2020-12-12,Central Michigan,MAC,Keno Davis,H,Valparaiso,MVC,Matt Lottich,W,84,79,26,54,9,15,23,30,9,32,14,5,2,16,23,26,61,7,25,20,24,12,28,11,7,4,13,20
2020-12-18,Central Michigan,MAC,Keno Davis,A,Western Michigan,MAC,Clayton Bates,L,61,76,22,63,5,19,12,15,14,29,5,8,2,11,17,30,54,8,18,8,11,8,37,15,2,5,15,16
2020-12-29,Central Michigan,MAC,Keno Davis,A,Eastern Michigan,MAC,Rob Murphy,W,87,60,32,55,9,22,14,26,7,33,14,5,1,13,15,21,55,9,28,9,13,8,27,9,9,2,17,21
2021-01-05,Central Michigan,MAC,Keno Davis,A,Bowling Green State,MAC,Michael Huger,L,69,90,30,61,6,17,3,15,7,33,9,7,5,15,13,37,72,8,20,8,11,10,39,19,6,5,8,16
2021-01-09,Central Michigan,MAC,Keno Davis,H,Bowling Green State,MAC,Michael Huger,L,65,93,18,60,3,16,26,38,15,44,6,3,4,13,17,35,80,12,29,11,17,15,48,20,6,4,5,25
2021-01-12,Central Michigan,MAC,Keno Davis,H,Kent State,MAC,Rob Senderoff,L,85,94,26,58,4,11,29,41,13,32,12,10,3,17,23,30,61,7,21,27,34,12,34,17,10,3,15,28
2021-01-16,Central Michigan,MAC,Keno Davis,H,Eastern Michigan,MAC,Rob Murphy,W,75,64,29,62,8,20,9,22,10,34,13,13,5,12,12,24,66,3,24,13,13,15,45,5,6,1,19,20
2021-01-19,Central Michigan,MAC,Keno Davis,A,Toledo,MAC,Tod Kowalczyk,L,72,89,29,75,4,25,10,12,18,40,11,6,1,16,17,33,68,9,29,14,19,10,33,21,8,8,11,13
2021-01-21,Central Michigan,MAC,Keno Davis,A,Akron,MAC,John Groce,L,67,81,23,53,1,6,20,25,9,27,4,5,5,13,17,29,59,12,29,11,13,7,31,18,5,5,12,21
2021-01-30,Central Michigan,MAC,Keno Davis,A,Kent State,MAC,Rob Senderoff,L,76,83,29,64,9,23,9,17,7,33,11,8,3,15,19,28,66,9,30,18,21,13,42,19,7,6,16,18
2021-02-02,Central Michigan,MAC,Keno Davis,H,Ohio,MAC,Jeff Boals,L,69,83,23,60,9,26,14,16,4,24,9,12,0,16,11,34,60,6,25,9,11,7,37,15,7,3,17,16
2021-02-06,Central Michigan,MAC,Keno Davis,H,Western Michigan,MAC,Clayton Bates,L,65,67,24,47,3,16,14,19,7,28,5,5,2,13,17,25,58,9,26,8,11,12,32,13,9,1,11,17
2020-12-04,Central Arkansas,Southland,Anthony Boone,A,Memphis,AAC,Anfernee Hardaway,L,68,85,23,59,9,19,13,17,7,32,13,8,1,30,23,28,67,9,29,20,25,8,34,17,17,7,20,17
2020-12-06,Central Arkansas,Southland,Anthony Boone,A,Little Rock,Sun Belt,Darrell Walker,L,83,86,26,56,5,19,26,35,10,35,13,3,2,16,24,28,62,8,18,22,33,12,34,20,6,5,15,25
2020-12-08,Central Arkansas,Southland,Anthony Boone,A,Saint Louis,A-10,Travis Ford,L,65,88,23,52,7,16,12,19,7,31,13,5,2,27,15,35,72,8,21,10,12,14,35,21,16,5,12,15
2020-12-12,Central Arkansas,Southland,Anthony Boone,A,Arkansas,SEC,Eric Musselman,L,75,100,28,66,9,26,10,12,8,35,14,5,1,14,12,40,76,12,30,8,9,6,30,26,10,8,8,15
2020-12-14,Central Arkansas,Southland,Anthony Boone,A,Ole Miss,SEC,Kermit Davis,L,54,68,17,48,4,16,16,21,3,30,11,3,0,21,22,22,65,4,25,20,26,12,37,14,8,6,10,20
2020-12-16,Central Arkansas,Southland,Anthony Boone,A,Mississippi State,SEC,Ben Howland,L,65,81,24,61,7,18,10,12,8,27,14,6,3,10,16,29,61,10,21,13,19,11,39,11,4,5,11,13
2020-12-29,Central Arkansas,Southland,Anthony Boone,A,Baylor,Big 12,Scott Drew,L,56,93,21,60,12,26,2,5,5,32,16,5,4,24,11,37,74,13,30,6,8,7,39,25,14,3,10,9
2021-01-02,Central Arkansas,Southland,Anthony Boone,A,McNeese State,Southland,Heath Schroyer,W,81,67,29,59,6,17,17,23,11,44,13,7,4,18,26,18,56,9,23,22,33,9,28,13,7,1,13,21
2021-01-06,Central Arkansas,Southland,Anthony Boone,H,New Orleans,Southland,Mark Slessinger,W,83,79,31,54,4,12,17,22,6,30,13,5,5,13,17,26,68,8,24,19,24,10,29,13,10,0,8,20
2021-01-09,Central Arkansas,Southland,Anthony Boone,H,Sam Houston State,Southland,Jason Hooten,L,80,91,27,56,3,14,23,34,13,43,11,2,3,17,14,35,73,13,33,8,10,7,28,17,10,3,8,28
2021-01-13,Central Arkansas,Southland,Anthony Boone,A,Stephen F. Austin,Southland,Kyle Keller,L,69,95,23,51,6,15,17,23,7,26,10,4,0,18,20,34,62,9,27,18,23,9,30,18,13,4,10,22
2021-01-16,Central Arkansas,Southland,Anthony Boone,H,Nicholls State,Southland,Austin Claunch,L,72,74,25,60,5,18,17,19,9,35,12,2,1,13,13,28,64,10,33,8,12,8,31,18,7,3,9,17
2021-01-23,Central Arkansas,Southland,Anthony Boone,A,Abilene Christian,Southland,Joe Golding,L,58,93,21,54,4,14,12,16,8,30,6,6,1,24,23,34,64,12,31,13,18,8,31,29,11,6,12,18
2021-01-27,Central Arkansas,Southland,Anthony Boone,A,Southeastern Louisiana,Southland,David Kiefer,L,57,69,22,51,5,19,8,14,5,31,17,2,3,19,23,22,57,7,23,18,25,13,38,12,8,1,13,15
2021-01-30,Central Arkansas,Southland,Anthony Boone,H,Northwestern State,Southland,Mike McConathy,L,77,81,31,63,6,22,9,10,9,30,16,5,5,15,16,30,67,8,22,13,16,11,34,15,7,3,13,10
2021-02-06,Central Arkansas,Southland,Anthony Boone,H,McNeese State,Southland,Heath Schroyer,L,70,80,25,50,11,21,9,19,6,31,15,3,5,16,19,29,60,14,25,8,11,6,29,21,9,1,12,18
2020-11-27,Norfolk State,MEAC,Robert Jones,A,James Madison,CAA,Mark Byington,W,83,73,24,49,10,22,25,31,4,32,14,8,5,9,21,21,58,9,28,22,26,10,31,12,2,1,12,22
2020-11-28,Norfolk State,MEAC,Robert Jones,N,Radford,Big South,Mike Jones,W,57,54,19,53,9,18,10,13,6,30,12,4,4,13,19,16,49,7,25,15,25,6,35,7,8,2,15,19
2020-12-02,Norfolk State,MEAC,Robert Jones,H,Old Dominion,CUSA,Jeff Jones,L,66,80,23,55,8,19,12,19,2,25,11,6,4,12,23,25,60,7,22,23,27,9,37,14,6,5,9,18
2020-12-07,Norfolk State,MEAC,Robert Jones,H,Hampton,Big South,Edward Joyner,W,76,64,29,52,5,12,13,24,8,37,12,6,4,14,15,22,64,8,33,12,17,10,27,12,5,6,10,15
2020-12-13,Norfolk State,MEAC,Robert Jones,A,UNC Greensboro,Southern,Wes Miller,L,47,64,16,47,2,11,13,22,4,27,4,7,2,13,23,22,61,4,23,16,25,14,40,12,7,5,13,19
2020-12-18,Norfolk State,MEAC,Robert Jones,H,UNC Wilmington,CAA,Takayo Siddle,L,72,80,27,59,4,13,14,23,10,28,8,5,2,8,22,22,57,8,25,28,31,16,40,12,3,6,14,24
2020-12-26,Norfolk State,MEAC,Robert Jones,A,George Mason,A-10,Dave Paulsen,W,68,65,22,49,7,17,17,25,4,26,6,10,1,18,18,25,62,6,31,9,17,14,37,16,10,2,17,20
2021-01-09,Norfolk State,MEAC,Robert Jones,H,Morgan State,MEAC,Kevin Broadus,L,74,78,22,63,10,29,20,27,11,36,11,4,7,11,17,27,71,8,26,16,18,14,40,19,5,5,11,24
2021-01-10,Norfolk State,MEAC,Robert Jones,H,Morgan State,MEAC,Kevin Broadus,W,89,85,28,60,9,20,24,34,11,36,17,3,4,12,16,31,63,13,29,10,18,7,30,19,4,1,14,27
2021-01-16,Norfolk State,MEAC,Robert Jones,A,Delaware State,MEAC,Eric Skeeters,W,87,76,30,53,13,23,14,23,8,31,20,8,3,15,18,25,55,12,29,14,18,5,21,16,4,1,12,18
2021-01-17,Norfolk State,MEAC,Robert Jones,A,Delaware State,MEAC,Eric Skeeters,W,83,79,26,70,5,21,26,38,13,42,12,4,3,9,26,22,62,12,34,23,34,9,35,12,3,7,13,30
2021-01-23,Norfolk State,MEAC,Robert Jones,A,Coppin State,MEAC,Juan Dixon,L,71,81,26,75,5,28,14,23,9,38,9,10,1,13,22,24,54,12,33,21,29,4,46,15,6,6,23,18
2021-01-24,Norfolk State,MEAC,Robert Jones,A,Coppin State,MEAC,Juan Dixon,L,77,81,29,73,8,25,11,16,10,32,13,9,2,6,17,28,53,12,29,13,19,3,36,17,4,3,12,17
2021-01-30,Norfolk State,MEAC,Robert Jones,H,Delaware State,MEAC,Eric Skeeters,W,94,66,31,58,15,32,17,19,6,27,23,3,2,11,14,25,53,8,22,8,12,6,23,13,5,2,14,18
2021-02-07,Norfolk State,MEAC,Robert Jones,H,Coppin State,MEAC,Juan Dixon,W,84,72,31,71,6,23,16,19,13,41,13,7,3,12,23,20,43,10,23,22,34,1,27,12,7,4,20,15
2021-02-08,Norfolk State,MEAC,Robert Jones,H,Coppin State,MEAC,Juan Dixon,L,64,74,25,77,9,29,5,7,14,43,10,3,2,12,22,22,51,11,28,19,33,3,38,13,5,5,13,13
2020-11-26,BYU,WCC,Mark Pope,H,New Orleans,Southland,Mark Slessinger,W,86,61,34,66,10,27,8,21,17,49,18,5,2,17,25,17,51,5,7,22,32,5,26,12,8,0,14,26
2020-11-28,BYU,WCC,Mark Pope,H,Utah Valley,WAC,Mark Madsen,W,82,60,30,57,11,25,11,14,6,33,22,6,5,18,21,21,57,5,14,13,21,9,29,11,6,1,18,16
2020-12-01,BYU,WCC,Mark Pope,N,USC,Pac-12,Andy Enfield,L,53,79,19,69,7,30,8,11,15,34,12,4,3,13,14,32,60,6,14,9,16,8,41,11,3,4,14,17
2020-12-02,BYU,WCC,Mark Pope,N,St. John's (NY),Big East,Mike Anderson,W,74,68,27,60,10,27,10,15,9,41,15,5,3,18,11,28,69,4,21,8,11,7,30,16,10,2,12,19
2020-12-05,BYU,WCC,Mark Pope,A,Utah State,MWC,Craig Smith,W,67,64,22,55,8,22,15,19,5,32,12,3,4,14,24,21,59,2,13,20,29,11,38,10,8,2,13,21
2020-12-09,BYU,WCC,Mark Pope,H,Boise State,MWC,Leon Rice,L,70,74,26,52,7,21,11,18,4,30,14,2,1,12,20,27,58,6,10,14,21,6,28,12,7,0,11,23
2020-12-12,BYU,WCC,Mark Pope,H,Utah,Pac-12,Larry Krystkowiak,W,82,64,31,56,9,23,11,12,8,44,21,3,2,15,17,24,66,9,28,7,12,10,25,11,11,0,9,15
2020-12-18,BYU,WCC,Mark Pope,A,San Diego State,MWC,Brian Dutcher,W,72,62,25,54,7,23,15,16,13,36,15,4,3,15,16,21,57,9,25,11,15,8,22,12,11,3,13,17
2020-12-21,BYU,WCC,Mark Pope,H,Texas Southern,SWAC,Johnny Jones,W,87,71,32,66,11,29,12,19,9,31,26,7,3,12,20,25,61,2,16,19,21,12,39,10,7,3,16,21
2020-12-23,BYU,WCC,Mark Pope,H,Weber State,Big Sky,Randy Rahe,W,87,79,34,66,6,22,13,21,9,37,21,5,2,9,19,29,62,10,29,11,17,5,29,10,2,3,12,19
2021-01-07,BYU,WCC,Mark Pope,A,Gonzaga,WCC,Mark Few,L,69,86,27,61,4,16,11,14,9,34,10,3,2,16,19,32,65,7,20,15,20,7,29,19,10,2,8,20
2021-01-14,BYU,WCC,Mark Pope,A,Saint Mary's,WCC,Randy Bennett,W,62,52,25,56,1,10,11,15,7,32,6,7,3,8,15,19,50,6,22,8,13,5,29,7,5,3,9,17
2021-01-16,BYU,WCC,Mark Pope,A,San Francisco,WCC,Todd Golden,W,72,63,26,58,5,18,15,18,10,41,10,4,5,12,9,24,63,13,36,2,3,4,24,10,9,2,8,19
2021-01-21,BYU,WCC,Mark Pope,H,Portland,WCC,Terry Porter,W,95,67,36,63,14,33,9,12,8,43,28,4,4,13,15,24,64,11,33,8,10,5,22,15,5,2,12,15
2021-01-23,BYU,WCC,Mark Pope,H,Pepperdine,WCC,Lorenzo Romar,W,65,54,21,56,6,23,17,23,8,45,15,3,4,11,17,19,66,5,22,11,14,7,33,9,5,2,7,20
2021-01-27,BYU,WCC,Mark Pope,A,Pepperdine,WCC,Lorenzo Romar,L,73,76,25,57,5,20,18,19,6,34,11,5,2,13,19,28,66,3,16,17,22,9,34,8,9,0,8,16
2021-01-30,BYU,WCC,Mark Pope,H,Pacific,WCC,Damon Stoudamire,W,95,87,33,66,11,29,18,28,9,39,17,7,0,14,20,30,71,9,24,18,25,12,35,12,6,3,11,25
2021-02-04,BYU,WCC,Mark Pope,A,Portland,WCC,Terry Porter,W,105,60,42,67,15,24,6,7,13,45,22,6,2,10,11,23,56,11,21,3,6,2,11,14,4,4,8,12
2021-02-08,BYU,WCC,Mark Pope,H,Gonzaga,WCC,Mark Few,L,71,82,28,58,8,21,7,10,6,29,14,5,2,19,23,32,63,6,18,12,21,8,31,14,10,2,12,16
2020-11-25,Eastern Michigan,MAC,Rob Murphy,A,Michigan State,Big Ten,Tom Izzo,L,67,83,26,64,4,21,11,16,8,25,14,8,3,9,20,30,55,12,28,11,16,5,31,27,2,5,17,15
2020-12-04,Eastern Michigan,MAC,Rob Murphy,H,Toledo,MAC,Tod Kowalczyk,L,74,91,27,64,9,31,11,15,13,33,13,7,3,14,22,31,61,11,31,18,25,12,33,19,4,1,10,14
2020-12-29,Eastern Michigan,MAC,Rob Murphy,H,Central Michigan,MAC,Keno Davis,L,60,87,21,55,9,28,9,13,8,27,9,9,2,17,21,32,55,9,22,14,26,7,33,14,5,1,13,15
2021-01-09,Eastern Michigan,MAC,Rob Murphy,H,Akron,MAC,John Groce,W,71,59,26,55,6,23,13,21,7,28,10,6,5,8,15,21,50,7,28,10,13,4,30,13,4,1,16,22
2021-01-12,Eastern Michigan,MAC,Rob Murphy,A,Toledo,MAC,Tod Kowalczyk,L,63,96,23,58,7,19,10,15,7,23,14,6,1,10,11,38,69,17,32,3,6,13,37,26,4,3,10,15
2021-01-16,Eastern Michigan,MAC,Rob Murphy,A,Central Michigan,MAC,Keno Davis,L,64,75,24,66,3,24,13,13,15,45,5,6,1,19,20,29,62,8,20,9,22,10,34,13,13,5,12,12
2021-01-21,Eastern Michigan,MAC,Rob Murphy,A,Buffalo,MAC,Jim Whitesell,L,77,92,28,64,5,17,16,17,7,24,13,8,1,16,19,34,55,8,20,16,22,8,32,27,8,2,15,17
2021-01-23,Eastern Michigan,MAC,Rob Murphy,H,Miami (OH),MAC,Jack Owens,L,63,85,21,63,5,24,16,19,11,30,9,7,2,12,22,28,55,8,19,21,25,7,36,10,3,2,12,15
2021-01-26,Eastern Michigan,MAC,Rob Murphy,A,Akron,MAC,John Groce,L,65,86,22,60,9,30,12,17,3,28,8,6,1,14,17,33,69,10,29,10,13,9,46,22,3,1,11,19
2020-11-28,Tulsa,AAC,Frank Haith,N,TCU,Big 12,Jamie Dixon,L,65,70,27,54,4,18,7,14,8,29,13,6,2,11,20,20,55,11,27,19,30,15,36,13,6,2,12,14
2020-11-29,Tulsa,AAC,Frank Haith,N,South Carolina,SEC,Frank Martin,L,58,69,21,52,4,17,12,20,7,26,10,8,1,23,11,26,54,9,23,8,13,7,31,13,13,2,24,17
2020-12-04,Tulsa,AAC,Frank Haith,H,Texas-Arlington,Sun Belt,Chris Ogden,W,79,64,32,64,8,23,7,11,12,37,18,8,2,13,15,23,54,10,26,8,17,5,26,12,7,0,16,14
2020-12-15,Tulsa,AAC,Frank Haith,H,Wichita State,AAC,Isaac Brown,L,65,69,23,55,8,31,11,21,12,36,12,3,1,10,19,25,61,10,26,9,17,10,36,13,5,2,8,22
2020-12-18,Tulsa,AAC,Frank Haith,H,Northwestern State,Southland,Mike McConathy,W,82,55,30,61,9,20,13,20,14,46,20,10,4,16,13,21,63,7,29,6,11,10,31,13,10,3,19,17
2020-12-21,Tulsa,AAC,Frank Haith,A,Memphis,AAC,Anfernee Hardaway,W,56,49,17,49,5,22,17,28,4,31,13,6,1,10,18,17,53,5,19,10,21,12,45,10,7,5,19,24
2020-12-29,Tulsa,AAC,Frank Haith,H,Houston,AAC,Kelvin Sampson,W,65,64,20,48,7,20,18,22,6,31,7,5,1,14,24,20,56,4,21,20,31,11,31,8,9,6,10,19
2021-01-02,Tulsa,AAC,Frank Haith,A,Cincinnati,AAC,John Brannen,W,70,66,25,44,5,18,15,19,2,27,16,3,6,12,20,21,61,6,19,18,27,11,27,11,5,3,6,19
2021-01-06,Tulsa,AAC,Frank Haith,A,South Florida,AAC,Brian Gregory,W,61,51,24,56,7,18,6,6,8,33,18,10,2,14,14,18,55,3,22,12,16,12,34,10,6,2,14,11
2021-01-13,Tulsa,AAC,Frank Haith,A,Wichita State,AAC,Isaac Brown,L,53,72,23,69,4,29,3,3,10,34,12,5,2,8,16,23,55,11,29,15,23,8,38,14,5,2,10,9
2021-01-17,Tulsa,AAC,Frank Haith,H,Memphis,AAC,Anfernee Hardaway,W,58,57,20,45,3,16,15,26,6,21,7,6,0,13,13,22,46,4,15,9,15,11,34,9,8,3,20,20
2021-01-20,Tulsa,AAC,Frank Haith,A,Houston,AAC,Kelvin Sampson,L,59,86,19,51,7,22,14,19,6,20,8,5,3,17,18,29,68,13,32,15,22,24,51,16,12,3,15,17
2021-01-26,Tulsa,AAC,Frank Haith,A,Temple,AAC,Aaron McKie,L,67,76,22,55,7,21,16,23,5,23,13,4,1,11,20,25,49,7,18,19,26,3,34,12,2,0,13,23
2021-01-30,Tulsa,AAC,Frank Haith,A,East Carolina,AAC,Joe Dooley,W,77,68,24,48,6,16,23,32,8,34,13,5,3,13,15,25,58,5,18,13,18,10,25,21,8,3,13,23
2021-02-03,Tulsa,AAC,Frank Haith,H,SMU,AAC,Tim Jankovich,L,63,65,23,55,4,18,13,19,8,27,11,12,0,14,15,25,52,8,21,7,15,11,36,11,4,4,21,18
2021-02-06,Tulsa,AAC,Frank Haith,H,UCF,AAC,Johnny Dawkins,L,58,65,21,50,8,22,8,10,7,34,15,3,3,16,15,22,53,13,28,8,12,6,24,12,10,2,9,11
2020-11-25,ETSU,Southern,Jason Shay,N,Abilene Christian,Southland,Joe Golding,L,47,70,15,51,3,21,14,17,11,38,5,6,2,22,26,20,49,13,23,17,27,6,30,14,8,3,15,21
